code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,46.6826,5.7837,0.2111,1279.0147,0.1931,1398.2393
000002,万科A,46.6826,7.7117,0.2111,1705.3529,0.1931,1864.319
000004,国农科技,135.3726,2.6593,0.7608,473.1861,0.6815,528.2465
000004,国农科技,135.3726,1.9945,0.7608,354.8896,0.6815,396.1849
000005,世纪星源,3.2444,83.2203,0.6866,393.2421,0.3993,676.1833
000005,世纪星源,3.2444,110.9604,0.6866,524.3227,0.3993,901.5778
000006,深振业A,65.9916,4.0914,0.0782,3452.6854,0.1041,2593.6599
000006,深振业A,65.9916,5.4552,0.0782,4603.5806,0.1041,3458.2133
000007,全新好,0.9517,378.2705,0.553,650.9946,0.0945,3809.5238
000007,全新好,0.9517,283.7028,0.553,488.2459,0.0945,2857.1429
000008,神州高铁,0.9758,368.9281,1.0775,334.1067,0.3707,971.1357
000008,神州高铁,0.9758,276.696,1.0775,250.58,0.3707,728.3518
000009,中国宝安,3.7236,72.5105,0.4532,595.7635,0.3385,797.6366
000009,中国宝安,3.7236,96.6806,0.4532,794.3513,0.3385,1063.5155
000010,美丽生态,1.707,158.1722,0.3408,792.2535,0.2268,1190.4762
000010,美丽生态,1.707,210.8963,0.3408,1056.338,0.2268,1587.3016
000011,深物业A,12.6824,21.2893,0.1591,1697.0459,0.1111,2430.243
000011,深物业A,12.6824,28.3858,0.1591,2262.7278,0.1111,3240.324
000012,南玻A,11.1557,24.2029,11.2123,24.0807,3.0334,89.009
000012,南玻A,11.1557,32.2705,11.2123,32.1076,3.0334,118.6787
000014,沙河股份,36.2563,7.447,0.0797,3387.7039,0.0867,3114.1869
000014,沙河股份,36.2563,9.9293,0.0797,4516.9385,0.0867,4152.2491
000016,深康佳A,6.5585,54.8906,4.4941,80.105,1.3322,270.2297
000016,深康佳A,6.5585,41.1679,4.4941,60.0788,1.3322,202.6723
000017,深中华A,8.0925,33.3642,24.0774,11.2138,2.465,109.5335
000017,深中华A,8.0925,44.4856,24.0774,14.9518,2.465,146.0446
000018,神州长城,1.1144,323.0438,11.7237,30.707,0.6635,542.5772
000018,神州长城,1.1144,242.2828,11.7237,23.0303,0.6635,406.9329
000019,深深宝A,3.1288,86.2951,0.9939,271.6571,0.5204,518.8317
000019,深深宝A,3.1288,115.0601,0.9939,362.2095,0.5204,691.7756
000020,深华发A,3.08,87.6623,12.513,21.5776,0.6641,406.5653
000020,深华发A,3.08,116.8831,12.513,28.7701,0.6641,542.087
000021,深科技,6.306,42.8164,10.694,25.2478,1.2766,211.4993
000021,深科技,6.306,57.0885,10.694,33.6637,1.2766,281.9991
000022,深赤湾A,6.2001,43.5477,42.6965,6.3237,1.6499,163.6463
000022,深赤湾A,6.2001,58.0636,42.6965,8.4316,1.6499,218.195
000023,深天地A,1.0507,256.9715,1.4014,192.6645,0.5229,516.3511
000023,深天地A,1.0507,342.6287,1.4014,256.886,0.5229,688.4682
000025,特力A,164.1236,1.6451,14.2704,18.9203,0.6902,391.191
000025,特力A,164.1236,2.1935,14.2704,25.227,0.6902,521.5879
000026,飞亚达A,6.8241,39.5657,0.648,416.6667,0.7382,365.7545
000026,飞亚达A,6.8241,52.7542,0.648,555.5556,0.7382,487.6727
000027,深圳能源,2.6627,101.4008,3.8851,69.4963,0.5381,501.7655
000027,深圳能源,2.6627,135.2011,3.8851,92.6617,0.5381,669.0206
000028,国药一致,3.1127,86.7414,8.3609,32.2932,1.7595,153.4527
000028,国药一致,3.1127,115.6552,8.3609,43.0576,1.7595,204.6036
000029,深深房A,11.753,22.9729,0.6338,426.0019,0.4921,548.669
000029,深深房A,11.753,30.6305,0.6338,568.0025,0.4921,731.5586
000030,富奥股份,3.4089,79.2044,6.0562,44.5824,1.0648,253.5687
000030,富奥股份,3.4089,105.6059,6.0562,59.4432,1.0648,338.0917
000031,中粮地产,55.3083,4.8817,0.2012,1341.9483,0.1935,1395.3488
000031,中粮地产,55.3083,6.509,0.2012,1789.2644,0.1935,1860.4651
000032,深桑达A,6.3576,42.4689,4.1354,65.2899,1.0266,263.0041
000032,深桑达A,6.3576,56.6251,4.1354,87.0532,1.0266,350.6721
000033,新都退,10.6681,33.7455,12.2116,29.4802,0.2069,1739.971
000033,新都退,10.6681,25.3091,12.2116,22.1101,0.2069,1304.9783
000033,*ST新都,10.6681,33.7455,12.2116,29.4802,0.2069,1739.971
000034,神州数码,8.1053,33.3115,9.672,27.9156,3.205,84.2434
000034,神州数码,8.1053,44.4154,9.672,37.2208,3.205,112.3245
000035,中国天楹,3.3014,81.7835,4.1805,64.5856,0.8408,321.1227
000035,中国天楹,3.3014,109.0446,4.1805,86.1141,0.8408,428.1637
000036,华联控股,33.2212,8.1273,0.018,15000.0,0.0211,12796.2085
000036,华联控股,33.2212,10.8365,0.018,20000.0,0.0211,17061.6114
000037,深南电A,3.0138,89.5879,1.5504,174.1486,0.438,616.4384
000037,深南电A,3.0138,119.4505,1.5504,232.1981,0.438,821.9178
000037,*ST南电A,3.0138,119.4505,1.5504,232.1981,0.438,821.9178
000038,深大通,4.1537,65.0023,0.7226,373.6507,0.2916,925.9259
000038,深大通,4.1537,86.6697,0.7226,498.2009,0.2916,1234.5679
000039,中集集团,3.1791,84.9297,1.6797,160.743,0.777,347.4903
000039,中集集团,3.1791,113.2396,1.6797,214.324,0.777,463.3205
000040,东旭蓝天,4.5166,59.7795,0.5946,454.0868,0.1913,1411.3957
000040,东旭蓝天,4.5166,79.706,0.5946,605.449,0.1913,1881.861
000042,中洲控股,66.7755,4.0434,0.2277,1185.7708,0.2295,1176.4706
000042,中洲控股,66.7755,5.3912,0.2277,1581.0277,0.2295,1568.6275
000043,中航地产,7.9769,33.8477,0.2959,912.4704,0.2827,955.0761
000043,中航地产,7.9769,45.1303,0.2959,1216.6272,0.2827,1273.4347
