code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,46.7901,7.6939,0.1688,2132.7014,0.1616,2227.7228
000004,国农科技,40.8116,8.821,0.2745,1311.4754,0.3232,1113.8614
000005,世纪星源,21.1266,17.0401,2.2273,161.6307,0.1966,1831.1292
000006,深振业A,142.0398,2.5345,0.1916,1878.9144,0.2349,1532.567
000007,全新好,1.9529,184.3412,1.1209,321.1705,0.2255,1596.4523
000008,神州高铁,2.847,126.4489,2.2032,163.3987,0.8996,400.1779
000009,中国宝安,3.6776,97.8899,0.331,1087.6133,0.2877,1251.3034
000010,美丽生态,7.7998,46.155,2.5826,139.3944,0.8753,411.2876
000011,深物业A,18.2734,19.7008,0.1674,2150.5376,0.1956,1840.4908
000012,南玻A,11.1767,32.2099,10.9235,32.9565,3.3353,107.9363
000014,沙河股份,48.5971,7.4078,0.088,4090.9091,0.1127,3194.3212
000016,深康佳A,5.682,63.358,3.4489,104.3811,1.0774,334.1377
000017,深中华A,15.7755,22.8202,11.3784,31.6389,2.5508,141.1322
000018,神州长城,1.8841,191.0727,57.3031,6.2824,1.5685,229.5186
000019,深深宝A,2.7129,132.6993,1.3144,273.8892,0.4863,740.2838
000020,深华发A,2.7705,129.9404,9.7186,37.0424,0.4386,820.7934
000021,深科技,4.8283,74.5604,13.835,26.021,0.9895,363.8201
000022,深赤湾A,6.0823,59.1881,37.944,9.4877,1.8586,193.6942
000023,深天地A,1.0512,342.4658,1.2799,281.272,0.5007,718.9934
000025,特力A,97.2202,3.7029,5.9588,60.4148,0.8512,422.9323
000026,飞亚达A,6.0788,59.2222,0.7081,508.4028,0.8925,403.3613
000027,深圳能源,3.1547,114.1154,4.5542,79.0479,0.6669,539.8111
000028,国药一致,2.563,140.4604,7.5487,47.6903,1.6818,214.0564
000029,深深房A,13.7038,26.2701,0.395,911.3924,0.4175,862.2754
000030,富奥股份,3.2758,109.8968,4.7385,75.9734,0.9457,380.6704
000031,中粮地产,43.3802,8.2987,0.1496,2406.4171,0.1479,2434.0771
000032,深桑达A,6.4564,55.7586,2.3537,152.9507,0.8518,422.6344
000033,*ST新都,6.2457,57.6397,24.2427,14.8498,1.7892,201.2072
000034,神州数码,12.5728,28.6332,3.0059,119.7645,1.3587,264.9592
000035,中国天楹,3.2421,111.0391,4.4709,80.5207,0.5921,608.0054
000036,华联控股,37.1307,9.6955,0.0231,15584.4156,0.0379,9498.6807
000037,*ST南电A,2.3465,153.42,0.9047,397.922,0.3336,1079.1367
000038,深大通,,,0.2114,1702.9328,0.2369,1519.6285
000039,中集集团,3.7209,96.7508,2.1619,166.5202,0.9733,369.8757
000040,东旭蓝天,18.184,19.7976,0.1151,3127.715,0.1621,2220.8513
000042,中洲控股,182.088,1.9771,0.1169,3079.5552,0.1737,2072.5389
000043,中航地产,7.2696,49.5213,0.1987,1811.7765,0.1984,1814.5161
000045,深纺织A,5.3694,67.0466,3.6323,99.1108,0.568,633.8028
000046,泛海控股,2.9059,123.8859,0.042,8571.4286,0.0615,5853.6585
000048,康达尔,37.3171,9.6471,3.1658,113.7153,1.3826,260.379
000049,德赛电池,3.438,104.712,6.9495,51.8023,1.4783,243.523
000050,深天马A,3.5133,102.4678,4.3674,82.4289,1.3085,275.1242
000055,方大集团,1.442,249.6533,1.3699,262.7929,0.6014,598.6033
000056,皇庭国际,4.207,85.5717,2.698,133.4322,1.1077,324.9977
000058,深赛格,3.4668,103.8422,1.3665,263.4468,0.3997,900.6755
000059,华锦股份,73.5965,4.8915,4.2941,83.836,2.1874,164.579
000060,中金岭南,40.6539,8.8552,5.0117,71.8319,2.8365,126.917
000061,农产品,16.8652,21.3457,2.7704,129.9451,0.4673,770.3831
000062,深圳华强,35.3841,10.1741,0.928,387.931,0.6093,590.8419
000063,中兴通讯,2.503,143.8274,2.2147,162.5502,0.7902,455.5809
000065,北方国际,2.6329,136.7314,4.0701,88.4499,0.357,1008.4034
000066,中国长城,4.3571,82.6238,4.5739,78.7074,1.6562,217.3651
000068,华控赛格,0.4793,751.0953,6.0707,59.3012,0.1294,2782.0711
000069,华侨城A,32.0864,11.2197,0.1789,2012.2974,0.2522,1427.4385
000070,特发信息,2.1275,169.2127,2.3395,153.879,0.9439,381.3963
000078,海王生物,1.7309,207.9843,6.7194,53.5762,0.8686,414.4601
000088,盐田港,6.9097,52.1007,,,0.1223,2943.5814
000089,深圳机场,4.6474,77.4627,338.3714,1.0639,0.8558,420.659
000090,天健集团,9.4289,38.1805,0.5018,717.4173,0.42,857.1429
000096,广聚能源,220.6015,1.6319,43.6433,8.2487,0.6937,518.9563
000099,中信海直,2.0439,176.1339,1.674,215.0538,0.6829,527.1636
000100,TCL集团,5.0134,71.8076,6.3032,57.1138,1.2295,292.802
000150,宜华健康,4.7044,76.5241,0.2032,1771.6535,0.2324,1549.0534
000151,中成股份,5.4121,66.5176,5.4804,65.6886,0.2317,1553.7333
000153,丰原药业,2.8179,127.7547,3.36,107.1429,1.2449,289.1799
000155,*ST川化,4.5319,79.4369,3.7317,96.4708,0.5635,638.8642
000156,华数传媒,4.1129,87.5295,21.2983,16.9028,0.4451,808.807
000157,中联重科,0.4863,740.2838,0.9046,397.966,0.1955,1841.4322
000158,常山股份,10.2586,35.0925,3.6462,98.7329,1.6135,223.1174
000159,国际实业,2.9599,121.6257,0.4415,815.402,0.1994,1805.4162
000166,申万宏源,,,,,,
000301,东方市场,10.7511,33.4849,0.4868,739.5234,0.4004,899.1009
000333,美的集团,11.0637,32.5388,6.963,51.7019,1.1988,300.3003
000338,潍柴动力,5.0669,71.0494,3.2051,112.321,0.8608,418.2156
000400,许继电气,0.5787,622.084,1.2492,288.1844,0.3662,983.0694
000401,冀东水泥,4.1387,86.9838,3.9948,90.1172,0.7991,450.5068
000402,金融街,6.4747,55.601,0.0911,3951.7014,0.0985,3654.8223
000403,ST生化,204.6484,1.7591,0.6454,557.7936,1.0365,347.3227
000404,华意压缩,4.0501,88.8867,6.0981,59.0348,1.0547,341.3293
000407,胜利股份,5.6697,63.4954,3.5899,100.2813,1.0873,331.0954
000408,*ST金源,1.4389,250.1911,,,0.3018,1192.8429
000409,山东地矿,4.3789,82.2124,1.8929,190.1844,0.7237,497.4437
000410,沈阳机床,0.5616,641.0256,0.5495,655.141,0.2524,1426.3074
000411,英特集团,3.9858,90.3206,7.5108,47.931,2.1238,169.5075
000413,东旭光电,2.5721,139.9635,1.5405,233.6904,0.2362,1524.1321
