code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000777,中核科技,0.117,0.0479,1.9662,0.1109,18.6801
000778,新兴铸管,-0.0101,-0.0105,-0.8622,-0.015,-2.1329
000779,三毛派神,-0.1524,-0.056,,-0.1995,-22.5531
000780,平庄能源,-0.187,-0.0634,-13.7132,-0.3337,-33.6551
000782,美达股份,-0.0755,-0.0832,-46.0541,-0.1464,-14.7196
000783,长江证券,,-0.0578,-2.1954,-0.0971,
000785,武汉中商,0.0495,0.0554,2.8874,0.0821,11.1282
000786,北新建材,0.1573,0.0799,1.0593,0.1511,17.6661
000788,北大医药,-0.009,-0.0034,-0.1965,-0.0046,-0.5961
000789,万年青,0.1555,0.0851,1.6418,0.1504,19.8344
000790,泰合健康,0.0461,0.0209,0.8704,0.0504,5.1381
000791,甘肃电投,0.6655,0.0663,2.0789,0.0923,73.8254
000792,盐湖股份,0.0714,0.0077,0.4363,0.0119,4.8895
000793,华闻传媒,0.2123,0.0916,0.7835,0.2433,37.4233
000795,英洛华,-0.2972,-0.1127,,-0.1395,-14.0103
000796,凯撒旅游,0.0119,0.0043,0.174,0.0084,1.0806
000797,中国武夷,-0.7046,-0.1287,-13.1956,-0.1662,-24.296
000798,中水渔业,-0.4126,-0.0956,,-0.6556,-73.1368
000799,酒鬼酒,-0.8792,-0.1984,-21.858,-1.445,-147.4537
000800,一汽轿车,0.0576,0.0589,1.5432,0.1002,10.4174
000801,四川九洲,0.0331,0.0184,0.9979,0.0371,3.8113
000802,北京文化,0.1527,0.0178,0.9931,0.0792,10.0972
000803,*ST金宇,0.2534,0.0548,,0.0739,8.9597
000806,银河生物,0.0044,0.0013,,0.0022,0.3125
000807,云铝股份,0.0525,0.0235,,0.0304,5.5763
000809,铁岭新城,-0.142,-0.0125,-0.5296,-0.034,-5.6678
000810,创维数字,0.1001,0.0759,4.9432,0.1857,19.2192
000811,烟台冰轮,0.0247,0.012,0.1874,0.029,3.7143
000812,陕西金叶,0.3229,0.1036,2.0786,0.3066,30.6594
000813,德展健康,-0.1337,-0.0341,,-0.0917,-11.2537
000815,美利云,-0.713,-0.0922,,-0.1138,-13.7975
000816,智慧农业,0.0304,0.012,0.9427,0.0195,2.5401
000818,方大化工,0.0216,0.0147,,0.0503,5.68
000819,岳阳兴长,0.0521,0.102,1.6097,0.7931,79.3051
000820,神雾节能,-0.1907,-0.0533,-4.0771,-0.0766,-20.0504
000821,京山轻机,-0.0631,-0.0163,,-0.0437,-5.3518
000822,山东海化,-0.0184,-0.0095,,-0.0186,-2.0734
000823,超声电子,0.1133,0.0775,2.5495,0.187,21.3248
000825,太钢不锈,0.0349,0.0395,8.6663,0.0612,10.4956
000826,启迪桑德,0.1775,0.0427,0.7544,0.1178,15.6885
000828,东莞控股,0.726,0.0781,1.2838,0.2416,45.1496
000829,天音控股,0.0116,0.0235,,0.0322,3.4054
000830,鲁西化工,0.0821,0.0394,2.4285,0.0591,9.0804
000831,*ST五稀,-1.3505,-0.2043,-14.5137,17.1702,1530.1738
000833,贵糖股份,-0.0528,-0.0426,,-0.2299,-28.1065
000835,长城动漫,-0.0916,-0.1196,-41.0793,-0.495,-49.6958
000836,鑫茂科技,-0.1404,-0.0376,-3.7798,-0.0637,-9.7805
000837,秦川机床,-0.1374,-0.0536,,-0.1079,-20.5907
000838,财信发展,17.0234,0.0473,,0.0554,8.6775
000839,中信国安,-0.1581,-0.0184,-2.3609,-0.0378,-4.8462
000848,承德露露,0.0245,0.0352,0.1796,0.1123,12.0702
000850,华茂股份,-0.0478,-0.0126,-0.4438,-0.0256,-5.6627
000851,高鸿股份,-0.1372,-0.1069,-14.0919,-0.1986,-20.151
000852,石化机械,-0.0796,-0.0431,-1.9095,-0.086,-8.6471
000856,冀东装备,-0.0459,-0.0221,,-0.0304,-3.0787
000858,五粮液,0.0164,0.0072,0.0424,0.0395,3.979
000859,国风塑业,0.0238,0.0166,,0.045,5.425
000860,顺鑫农业,0.0729,0.0321,2.9116,0.0407,4.9383
000861,海印股份,-0.0544,-0.0179,-0.3184,-0.0286,-4.6942
000862,银星能源,0.2932,0.0368,,0.0406,27.0081
000863,三湘印象,-1.343,-0.0624,-18.986,-0.0794,-10.9659
000868,安凯客车,-0.0796,-0.05,,-0.0697,-7.954
000869,张裕A,0.1963,0.0828,0.7565,0.3759,39.5818
000875,吉电股份,0.3326,0.0635,29.3245,0.075,25.1227
000876,新希望,0.012,0.0212,0.334,0.0485,5.3993
000877,天山股份,0.0031,0.0009,0.0504,0.0013,0.2089
000878,云南铜业,0.1044,0.1135,,0.1514,18.4115
000880,潍柴重机,-0.0061,-0.0034,-0.2606,-0.0058,-0.6105
000881,中广核技,0.0594,0.0109,0.7804,0.0177,3.2631
000882,华联股份,0.1949,0.0181,3.4277,0.0304,7.1439
000883,湖北能源,0.2541,0.0629,1.7625,0.1166,28.2136
000885,同力水泥,0.079,0.0426,2.5828,0.073,12.3208
000886,海南高速,-0.5419,-0.0415,-1.5793,-0.3936,-39.3576
000887,中鼎股份,0.0806,0.0564,0.6303,0.1241,16.9478
000888,峨眉山A,0.2505,0.1167,1.4323,0.7161,74.0004
000889,茂业通信,0.0595,0.0552,1.2374,0.1705,17.268
000890,法尔胜,-0.1735,-0.0618,-13.0206,-0.0934,-9.6143
000892,欢瑞世纪,-0.3533,-0.4597,,-37.4507,-3745.0657
000893,东凌国际,0.0143,0.0194,1.549,0.0231,2.4453
000895,双汇发展,0.0963,0.1697,1.0465,0.7242,73.7802
000897,津滨发展,0.2348,0.0255,,0.0348,4.5361
000898,鞍钢股份,0.209,0.1271,15.6493,0.2596,31.4817
000899,赣能股份,0.3603,0.1159,2.0365,0.1589,28.1299
000900,现代投资,0.8444,0.0757,2.7476,0.1288,39.6752
000901,航天科技,-0.0875,-0.0509,-3.6037,-0.1205,-15.2592
000902,新洋丰,0.0631,0.0556,,0.0719,7.1975
000903,云内动力,0.1292,0.042,2.2982,0.0814,12.9873
000905,厦门港务,-0.0169,-0.0134,-0.2956,-0.0322,-3.7701
000906,浙商中拓,0.003,0.0093,0.723,0.0125,1.3017
000908,景峰医药,-0.091,-0.0263,,-0.0258,-2.61
000909,数源科技,-0.5306,-0.1167,-19.9921,-0.1491,-17.0383
000910,大亚圣象,0.0604,0.0394,2.4208,0.0603,6.9788
000911,南宁糖业,0.0838,0.0535,,0.0693,9.5856
000912,泸天化,0.0776,0.0232,,0.0305,6.4626
000913,*ST钱江,-0.0009,-0.0006,-0.106,-0.0012,-0.1365
000915,山大华特,0.2385,0.1155,0.883,0.4204,49.2398
000916,华北高速,0.2416,0.0278,0.5856,0.5812,70.5805
000917,电广传媒,0.1574,0.0432,1.2092,0.0657,16.8941
000918,嘉凯城,-0.2176,-0.0419,-113.0979,-0.0521,-8.301
000919,金陵药业,0.0493,0.0282,0.6318,0.1213,13.0434
000920,南方汇通,-0.0637,-0.0424,-1.1333,-0.1142,-12.716
000921,海信科龙,0.0061,0.0096,0.097,0.0127,1.3264
000922,*ST佳电,0.0233,0.015,0.4638,0.0302,3.2973
