code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,2.13,0.0548,6.3994,0.0567,
000002,万科A,0.1893,0.0672,1.4391,0.1004,13.5962
000004,国农科技,0.7756,0.2021,10.2804,0.3312,35.8164
000005,世纪星源,0.1883,0.0062,,0.0132,1.3197
000006,深振业A,0.1996,0.0507,1.1008,0.0726,26.0817
000007,全新好,-0.1387,-0.0509,-0.9053,-0.0443,-4.7771
000008,神州高铁,0.3668,0.0466,11.8093,0.6087,60.8719
000009,中国宝安,0.1943,0.0847,1.5547,0.1406,22.4426
000010,美丽生态,0.078,0.0494,1.189,0.0773,8.0992
000011,深物业A,0.8986,0.268,7.8368,0.3497,44.0747
000012,南玻A,0.3164,0.153,1.8262,0.315,38.7135
000014,沙河股份,0.6166,0.2461,5.1449,0.3467,39.4781
000016,深康佳A,0.0222,0.0217,1.9955,0.0311,3.1348
000017,深中华A,0.015,0.0231,,0.0019,0.2117
000018,神州长城,-0.0315,-0.0043,-0.074,-0.015,-1.9202
000019,深深宝A,0.0093,0.0028,,0.0066,0.8207
000020,深华发A,-0.196,-0.1317,-23.9838,-0.1974,-35.7459
000021,深科技,0.0368,0.0909,1.8564,0.3346,33.897
000022,深赤湾A,0.4958,0.1314,1.2025,0.3448,44.8798
000023,深天地A,0.1116,0.081,3.5633,0.1144,11.4684
000025,特力A,0.0612,0.0433,3.2591,0.0636,11.6732
000026,飞亚达A,0.0671,0.0545,1.1734,0.1053,12.0545
000027,深圳能源,0.2677,0.1008,1.3156,0.2093,31.7446
000028,国药一致,0.0247,0.0518,1.3661,0.0622,6.3702
000029,深深房A,-0.5494,-0.1226,-20.3847,-0.1921,-26.498
000030,富奥股份,-0.0904,-0.004,-0.0207,-0.0001,-0.0164
000031,中粮地产,0.0391,0.0059,0.2095,0.0115,1.891
000032,深桑达A,0.1644,0.1425,4.2384,0.3179,32.0725
000033,*ST新都,0.0188,0.0023,,0.0055,2.0011
000034,神州数码,0.0008,0.0017,0.0021,0.0003,0.038
000035,中国天楹,-0.0093,-0.0001,,0.0,-0.0033
000036,华联控股,0.4988,0.3071,2.194,0.6963,109.3533
000037,*ST南电A,0.1865,0.0707,2.9027,0.1213,12.8503
000038,深大通,0.1848,0.0427,0.8538,0.0631,9.9847
000039,中集集团,0.0474,0.026,0.8973,0.045,6.3806
000040,东旭蓝天,0.3142,0.0773,4.3593,0.1206,15.7381
000042,中洲控股,0.4641,0.1462,3.5428,0.2148,37.924
000043,中航地产,0.3057,0.0831,5.7292,0.1226,13.5749
000045,深纺织A,0.097,0.059,1.2453,0.153,19.2385
000046,泛海控股,-0.6455,-0.0675,-3.9334,-0.1112,-29.2679
000048,康达尔,0.1434,0.2424,4.017,0.2402,27.1226
000049,德赛电池,0.008,0.0113,,0.0152,1.5312
000050,深天马A,0.1991,0.0673,,0.0996,26.061
000055,方大集团,0.0512,0.0315,1.2643,0.0608,6.2976
000056,皇庭国际,-1.2633,-0.0197,,-0.0218,-2.7162
000058,深赛格,0.2593,0.0552,,0.2968,32.6749
000059,华锦股份,0.1893,0.0243,2.6533,0.0342,10.1765
000060,中金岭南,0.0664,0.0431,0.9647,0.0725,9.3328
000061,农产品,0.4146,0.0737,3.3008,0.1458,18.6162
000062,深圳华强,0.1523,0.1217,1.6475,0.317,65.5101
000063,中兴通讯,0.0619,0.0546,1.3834,0.074,9.0747
000065,北方国际,0.5223,0.4186,21.0035,0.5432,58.5515
000066,中国长城,0.0346,0.0286,1.2111,0.0408,4.1785
000068,华控赛格,0.6177,0.4711,,0.6293,110.4868
000069,华侨城A,0.6623,0.236,3.8922,0.3761,44.4273
000070,特发信息,0.028,0.0199,0.6017,0.0495,6.4118
000078,海王生物,0.0761,0.0652,337.526,0.0835,8.7976
000088,盐田港,0.5151,0.0425,0.4001,0.5349,183.631
000089,深圳机场,0.3488,0.1001,0.9948,0.9699,117.0068
000090,天健集团,-0.0033,-0.0015,-0.1515,-0.0027,-0.3331
000096,广聚能源,0.0253,0.0128,0.2091,0.1245,14.9761
000099,中信海直,0.1742,0.0562,1.2411,0.1433,45.9926
000100,TCL集团,0.0167,0.0244,1.0486,0.0338,3.7989
000150,宜华健康,-0.2267,-0.0738,-0.8193,-0.2122,-31.0653
000151,中成股份,0.0122,0.0077,0.2973,0.039,3.9972
000153,丰原药业,0.0339,0.0269,1.3669,0.0615,7.1326
000155,*ST川化,0.1591,0.1113,4.9066,0.2806,45.7509
000156,华数传媒,-0.0057,-0.0122,-0.0505,-0.0051,-0.5468
000157,中联重科,0.0642,0.0392,0.5512,0.0507,6.8605
000158,常山股份,0.008,0.0058,0.3302,0.0127,1.3753
000159,国际实业,-0.2484,-0.0559,-0.8535,-0.1131,-21.362
000166,申万宏源,,0.4001,8.5874,0.4842,
000301,东方市场,0.2683,0.0515,2.1999,0.1431,18.2074
000333,美的集团,0.0514,0.0677,1.0632,0.0993,10.7846
000338,潍柴动力,0.0687,0.0674,0.6179,0.1187,13.8028
000400,许继电气,0.0649,0.0428,0.8559,0.0953,9.7826
000401,冀东水泥,0.284,0.0911,1.8509,0.1417,29.7773
000402,金融街,-0.252,-0.0371,-1.1431,-0.0595,-12.7199
000403,ST生化,0.2401,0.0894,,0.1004,12.2947
000404,华意压缩,0.031,0.0375,0.5897,0.0545,5.8419
000407,胜利股份,-0.0584,-0.0354,-0.3559,-0.0673,-7.4488
000408,*ST金源,0.0699,0.0193,,0.0262,2.6165
000409,山东地矿,0.4814,0.1407,,0.6789,68.4612
000410,沈阳机床,-0.1855,-0.1238,-21.0757,-0.1471,-17.0474
000411,英特集团,0.0085,0.0232,0.6748,0.0286,2.8767
000413,东旭光电,-0.2028,-0.0346,,-0.0954,-9.9524
000415,渤海金控,0.8588,0.1894,,0.2539,29.7886
000416,民生控股,0.145,0.0931,1.1754,0.3856,51.348
000417,合肥百货,0.1154,0.1839,2.353,0.2848,28.9409
000418,小天鹅A,0.0318,0.0358,0.6271,0.0708,7.1336
000419,通程控股,0.19,0.1595,8.4711,0.2222,24.2645
000420,吉林化纤,0.0381,0.0258,7.0971,0.0404,4.5564
000421,南京公用,0.2144,0.1248,4.5578,0.1962,24.7706
000422,湖北宜化,0.0877,0.0568,1.715,0.0781,16.0883
000423,东阿阿胶,0.3909,0.2608,1.9965,1.2359,132.5983
000425,徐工机械,0.1536,0.211,1.8573,0.2982,30.0929
000426,兴业矿业,0.1214,0.0236,0.504,0.0821,10.8075
000428,华天酒店,0.4564,0.1482,3.755,0.2364,43.1526
000429,粤高速A,0.2412,0.0253,0.5997,0.0461,19.2477
000430,张家界,0.3134,0.0905,,0.0823,8.6418
000488,晨鸣纸业,0.1101,0.0581,1.7182,0.1216,23.2
000498,山东路桥,-0.4286,-0.0152,-0.0302,-0.0154,-1.5437
000501,鄂武商A,0.1179,0.1601,2.9476,0.2181,24.7214
000502,绿景控股,0.1892,0.1537,2.5029,0.4022,44.6145
000503,海虹控股,0.1525,0.0256,6.6012,0.1327,13.4892
000504,*ST生物,0.3381,0.1462,,0.225,22.6229
000505,*ST珠江,0.5017,0.0703,1.7676,0.1046,12.7331
000506,中润资源,0.1061,0.0305,0.4498,0.038,4.2267
000507,珠海港,0.0419,0.01,0.1742,0.037,3.8505
000509,华塑控股,-0.0002,-0.0002,,-0.0002,-0.0222
000510,金路集团,0.1478,0.1202,45.1944,0.204,21.0763
000511,*ST烯碳,-1.1442,-0.2019,-5.9876,-0.3603,-151.2184
000513,丽珠集团,0.1906,0.1584,0.9632,0.5505,63.6738
000514,渝开发,-0.3976,-0.0517,-1.1742,-0.142,-26.5565
000516,国际医学,0.1214,0.1157,3.5401,0.1892,21.8412
000517,荣安地产,-0.5437,-0.2159,-1.334,-0.3227,-59.4342
