code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,,40.8192,32.1556,15.7821,-24.2857,32.1556
000002,万科A,-32.1623,-8.4409,20.2355,18.4795,-6.6667,12.1469
000004,国农科技,-34.8772,-219.3545,-5.8978,38.7319,-448.9583,-5.9487
000005,世纪星源,-6.0754,,-8.4969,1.814,-5.9406,-8.4969
000006,深振业A,-12.9916,-51.48,14.8964,2.1198,-52.5,15.3037
000007,全新好,-0.204,,20.7219,5.541,-32.6582,22.6481
000008,神州高铁,-1.8177,21.5902,4.334,3.5577,-39.2308,4.334
000009,中国宝安,-20.3231,49.4184,8.1153,8.9514,159.7403,7.057
000010,美丽生态,161.6973,,607.8909,237.0669,-67.3333,1103.3056
000011,深物业A,-77.812,-88.2699,5.2067,3.8093,-88.2753,5.2093
000012,南玻A,1.7917,2.6943,14.4374,3.5368,18.6,18.2754
000014,沙河股份,-39.6149,4656.021,9.2624,-8.7528,-1822.8916,9.3043
000016,深康佳A,-15.7413,-6.6384,0.7009,0.9451,-33.0508,0.7403
000017,深中华A,-32.983,,,2.89,-101.2422,-100.4238
000018,神州长城,0.0902,,7.7072,6.8773,-50.0,7.9303
000019,深深宝A,-41.3921,-472.9249,-3.7534,-0.0816,-654.5455,-1.4405
000020,深华发A,5.3685,-15.0626,-2.3632,8.2555,-13.7931,-2.3632
000021,深科技,11.5332,-538.1128,16.6936,27.0176,-418.2186,18.9436
000022,深赤湾A,-1.9903,-22.9293,4.836,5.242,-18.3168,6.4481
000023,深天地A,19.2638,,3.5746,17.7738,-75.0,5.7191
000025,特力A,5.1722,-23.9312,0.791,16.6471,-27.1845,2.876
000026,飞亚达A,8.942,27.0695,6.7462,8.3344,26.9663,6.7611
000027,深圳能源,13.7132,71.1629,8.4754,5.6273,77.3973,8.6891
000028,国药一致,13.6522,16.939,122.5694,26.8164,16.6333,126.1556
000029,深深房A,84.5006,519.8164,16.2177,8.1466,522.8571,14.9854
000030,富奥股份,12.6766,7.531,14.1361,9.7137,-14.2857,16.4756
000031,中粮地产,0.7108,-6.0326,25.6626,14.6798,33.3333,10.7433
000032,深桑达A,-13.959,-142.6083,-4.9936,-7.1235,-140.0,-5.3387
000033,*ST新都,22.7975,,0.9697,20.0845,18.9189,0.9697
000034,神州数码,4.6898,,20.203,118.3035,-75.0,20.203
000035,中国天楹,-100.0,-381.8738,,-97.0949,-433.3333,-100.587
000036,华联控股,-5.183,-37.8665,2.515,-12.0811,-22.2222,3.8342
000037,*ST南电A,-22.5381,,5.1323,-3.8261,-18.1818,4.3311
000038,深大通,189.3402,-450.3762,3.5428,9.3443,-491.3043,0.9563
000039,中集集团,2.6822,-20.1388,12.5002,18.6567,-41.7476,6.3675
000040,东旭蓝天,102.0582,-89.8611,3.91,31.6903,-85.7143,3.8867
000042,中洲控股,241.11,41.0553,12.1552,8.4079,41.0486,12.1597
000043,中航地产,71.3999,,1.7584,27.4974,-220.5686,14.813
