code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,,15.0218,24.7561,20.3154,-4.5455,24.7561
000002,万科A,22.716,23.6141,11.4264,7.0078,0.4577,13.5056
000004,国农科技,117.0822,,18.127,26.3426,-125.7143,13.629
000005,世纪星源,52.0984,,7.9299,-15.7764,-9.4203,7.9299
000006,深振业A,311.5284,451.3015,8.7947,6.9121,425.2747,9.0351
000007,全新好,0.5957,,-8.993,-23.2428,89.4118,-8.2305
000008,神州高铁,245.038,793.0251,387.5689,418.643,200.0,387.5689
000009,中国宝安,9.9681,-27.9688,6.9465,11.4802,-51.634,11.6979
000010,美丽生态,279.008,,-10.7832,137.4581,-125.6881,-10.7682
000011,深物业A,-32.4325,-72.1945,11.6107,4.6883,-72.1956,11.6164
000012,南玻A,1.8499,-64.2583,-8.1416,3.5468,-64.2857,-6.2495
000014,沙河股份,-4.2407,-47.727,6.503,-0.0351,-41.6129,7.3953
000016,深康佳A,6.5044,-743.6544,-6.1123,6.4262,-754.1114,-7.7321
000017,深中华A,-10.6574,-74.9022,40.0488,-20.7854,-76.4706,38.7648
000018,神州长城,9.6945,-182.426,2.6829,-11.2874,-200.0,2.6492
000019,深深宝A,38.1445,,5.2654,-21.0177,-122.7799,4.4989
000020,深华发A,-32.155,873.7586,7.4182,-1.2514,882.3529,7.4182
000021,深科技,-6.3833,,6.9742,-0.976,-1696.6102,9.3018
000022,深赤湾A,0.5487,7.1887,4.4571,-10.1576,2.7397,5.5563
000023,深天地A,-8.5783,,5.1849,9.9208,258.5253,5.6595
000025,特力A,-30.6966,57.0143,304.7737,54.2248,21.3115,323.5862
000026,飞亚达A,2.5069,-17.0878,5.5927,3.5587,-17.3333,5.4607
000027,深圳能源,-10.9526,-0.189,29.7036,33.8612,-33.7852,32.8679
000028,国药一致,10.3436,11.7607,14.0666,10.5888,-0.466,13.9451
000029,深深房A,100.245,436.3723,25.4573,1.6748,437.3178,23.7349
000030,富奥股份,-12.6417,-13.4356,10.4055,0.702,-12.0,11.7528
000031,中粮地产,18.4208,-25.7777,13.0897,13.2622,37.5,6.5418
000032,深桑达A,-30.5349,,-0.8417,-8.4539,-50.0,1.1198
000033,*ST新都,-16.4963,,-173.3954,-18.0692,-31.9149,-173.3954
000034,神州数码,-13.0982,-55.8664,21.0423,-1.5114,-55.5556,21.0423
000035,中国天楹,57.5171,10.3633,77.0089,78.2651,-26.6667,77.0089
000036,华联控股,-15.9739,-554.6084,0.9941,42.664,-1372.7273,1.7492
000037,*ST南电A,23.3523,,-26.4316,-7.2342,41.6667,-23.4454
000038,深大通,85.3713,,-23.0063,-6.5331,-92.0354,-26.5214
000039,中集集团,1.8447,28.4803,20.8214,15.8791,46.2291,19.7379
000040,东旭蓝天,44.0638,156.5322,3.6262,4.3857,100.0,2.7868
000042,中洲控股,72.9541,49.011,11.3419,58.5551,49.0116,11.3456
000043,中航地产,-17.898,,4.3678,8.7797,325.1908,7.9886
000045,深纺织A,31.6713,,-3.9889,0.5327,-137.5,-3.9889
000046,泛海控股,48.9562,433.8703,46.3434,126.8472,291.8919,13.9258
000048,康达尔,68.5514,2434.2198,55.1072,29.2424,2481.1189,62.0788
000049,德赛电池,69.7677,33.409,39.058,58.0025,32.5526,37.1382
000050,深天马A,106.7035,92.7112,159.0534,136.179,60.0704,448.8202
000055,方大集团,39.7819,12.5773,7.1499,29.4078,40.0,7.0901
000056,皇庭国际,356.2617,,-11.2713,-0.3114,-106.7882,-10.7576
000058,深赛格,18.4771,0.4651,11.3204,0.3938,-7.2917,11.4987
000059,华锦股份,-4.9871,,44.3948,1.8879,-123.2031,36.9456
000060,中金岭南,-19.3277,2.5604,19.4191,6.1125,-12.5,19.4109
000061,农产品,3.15,-7.7763,0.7235,14.583,45.0,0.743
000062,深圳华强,-67.8479,-52.894,20.2943,3.3595,-52.5285,21.0288
000063,中兴通讯,21.7561,56.4218,45.6332,11.0853,42.4242,12.5482
000065,北方国际,-2.8528,-1.2807,98.6023,43.8712,43.75,117.4566
000066,中国长城,-7.1102,,2.1286,-7.101,23.4375,2.2003
000068,华控赛格,-29.5503,,264.797,9.0313,-31.0345,250.1516
000069,华侨城A,-25.2657,-26.8463,13.2369,7.6693,-26.0737,14.5396
000070,特发信息,50.7657,52.2483,8.6478,14.5932,45.1913,5.8108
000078,海王生物,14.9667,1.8134,15.4073,27.159,3.7344,13.9732
000088,盐田港,-12.5353,-30.3627,8.3636,24.7161,-30.2951,5.6129
000089,深圳机场,4.5174,70.425,26.2108,0.2172,65.3226,26.1663
000090,天健集团,54.0876,543.3698,21.7621,2.3943,543.3172,21.8283
000096,广聚能源,11.5294,167.8397,7.3287,14.179,165.5539,7.4008
000099,中信海直,-3.8765,-0.8235,10.2706,16.0672,-7.332,10.3951
000100,TCL集团,6.6014,5.5385,51.4519,33.3863,-13.8572,44.9041
000150,宜华健康,430.0929,-69.2938,97.8243,44.158,-88.2629,103.8574
000151,中成股份,-42.6134,-16.5313,-2.7124,-12.2961,-16.5089,-2.6629
000153,丰原药业,-7.8865,-2.153,11.1864,5.9562,-0.5,11.5819
000155,*ST川化,-77.6564,,-295.9535,-54.3843,-52.9412,-287.0684
000156,华数传媒,11.1022,49.6938,352.5958,137.7556,38.3562,352.1555
000157,中联重科,-24.4298,-136.2984,-2.0239,9.41,-133.3333,-3.0429
000158,常山股份,106.1571,,92.9454,56.6246,-44.7143,92.8119
000159,国际实业,-31.5865,720.0316,4.9985,1.5092,616.4384,4.809
000166,申万宏源,,621.81,161.1938,601.4651,,153.1935
000301,东方市场,-12.8838,-11.7514,5.2552,3.4087,-11.6168,5.2834
000333,美的集团,6.6963,23.9821,24.4113,20.0637,25.4777,29.1854
000338,潍柴动力,6.8711,-67.3013,2.286,-10.3279,-87.234,1.1638
000400,许继电气,-33.0716,-77.6273,18.2564,6.5007,-76.2178,17.6441
000401,冀东水泥,-27.6991,,3.5713,4.6016,-213.0769,7.0576
000402,金融街,13.9338,82.5532,17.9906,9.4884,141.6667,11.0697
000403,ST生化,61.3315,-49.1229,13.1676,-1.9856,-45.9459,18.6114
000404,华意压缩,-10.025,-7.2137,6.4804,4.4897,-13.1317,4.5995
000407,胜利股份,20.1331,14.1977,51.6204,24.1072,6.7633,57.9198
000408,*ST金源,89.2265,-149.827,-33.4502,7.9208,-210.6667,-33.7617
000409,山东地矿,-24.496,-259.0297,3.3776,51.5507,-266.6667,-9.6792
000410,沈阳机床,-18.4998,-10696.6603,-8.7067,8.5668,-2792.3077,-9.5716
000411,英特集团,11.245,8.2492,10.5328,11.2673,6.7169,12.1686
000413,东旭光电,58.9715,3.3631,8.8665,44.53,6.6667,6.2039
000415,渤海金控,36.9804,32.0602,9.8082,38.7704,-39.8578,9.8497
000416,民生控股,-83.601,175.937,9.2184,13.0016,611.7647,10.3671
000417,合肥百货,-1.2007,-18.0795,6.2799,1.7022,-22.4061,5.6609
000418,小天鹅A,22.6746,42.2833,14.1437,15.9375,36.0,13.357
000419,通程控股,-0.9279,23.3499,5.3205,4.4444,11.7216,1.6874
000420,吉林化纤,-17.0951,-106.0062,265.5182,-19.271,-97.4992,336.7415
000421,南京公用,129.5391,24.9255,138.434,175.0827,-48.1526,101.0534
000422,湖北宜化,-7.986,-44.2894,8.482,6.4312,-22.2222,9.5449
000423,东阿阿胶,47.5284,24.7888,18.3855,20.9465,24.2475,18.7294
000425,徐工机械,-29.191,-103.2215,7.1125,-2.7991,-99.1892,7.5871
000426,兴业矿业,6.6723,-84.6113,-3.3196,-7.7171,-84.9534,-3.3219
000428,华天酒店,-31.6752,,-1.1239,4.6742,-206.7616,-0.9696
000429,粤高速A,5.1801,31.7137,18.4307,-2.0891,28.5714,21.0431
000430,张家界,42.561,146.6789,20.4312,20.0142,142.3263,18.8525
000488,晨鸣纸业,7.0103,11.4226,1.7259,26.3229,16.6667,2.2237
000498,山东路桥,-8.0969,29.5844,15.1555,5.4036,29.4404,15.1635
000501,鄂武商A,4.7846,17.8837,8.8589,35.4249,17.8082,16.6769
000502,绿景控股,-10.9193,-413.6806,-10.5457,1.5836,-1177.7778,-1.2904
000503,海虹控股,-13.5877,-829.6725,0.5872,-2.8939,-576.699,1.4691
000504,*ST生物,-34.0885,,-108.2569,-4.5245,-31.2715,-204.2687
000505,*ST珠江,9.1698,,-275.1489,9.7791,-127.7778,-385.1654
000506,中润资源,74.3019,,-12.3542,16.2253,-104.4898,-9.4529
000507,珠海港,43.3564,,3.9458,21.8151,-284.5029,2.932
000509,华塑控股,-8.335,,-121.1683,-21.7788,-16.7722,-69.1167
000510,金路集团,-18.9273,,-19.1531,-17.1577,28.9902,-19.8504
000511,*ST烯碳,-14.7539,-16.1341,-15.4698,7.5886,0.0,-15.4698
000513,丽珠集团,18.5252,19.7231,19.8035,11.1157,16.3265,21.6236
