code,name,mbrg,nprg,nav,targ,epsg,seg
000008,神州高铁,31.6988,-1.8185,13.6458,4.3914,1.1521,13.7677
000026,飞亚达A,3.5964,19.4843,3.3287,-2.2163,19.1195,3.4528
000035,中国天楹,37.6404,21.6323,9.0035,13.0312,11.0811,8.5309
000055,方大集团,8.8931,-10.8246,37.1289,9.798,-9.6774,33.6294
000059,华锦股份,7.3902,-14.8322,13.9047,-6.0019,-13.877,14.0569
000401,冀东水泥,94.1373,496.244,83.4372,40.3895,343.038,10.3063
000404,长虹华意,8.3103,-33.606,2.7636,2.7163,-53.4126,-1.0812
000505,京粮控股,0.4382,-11.3961,28.6221,17.5453,-16.6667,31.1692
000521,长虹美菱,0.5272,-48.5026,-1.3635,-1.7564,-45.4387,-1.8797
000546,金圆股份,101.7613,54.7342,15.769,9.8317,25.4735,12.7177
000559,万向钱潮,6.6153,-8.9258,3.0922,8.3772,-6.6372,6.2385
000560,我爱我家,797.0979,1092.9776,146.5949,184.5637,446.5823,146.5976
000589,黔轮胎A,2.6573,,-4.3965,6.3166,-500.0,-4.952
000603,盛达矿业,95.1349,22.6464,16.3332,15.2124,54.1667,15.523
000611,天首发展,-51.471000000000004,,35.3065,136.6419,396.3576,-11.2243
000611,天首发展,-51.471,,35.3065,136.6419,396.3576,-11.2243
000619,海螺型材,-2.3679,-38.5293,0.3953,6.1311,-7.971,0.354
000631,顺发恒业,-67.1519,36.0076,4.0296,-4.0546,34.6154,4.1802
000656,金科股份,48.7916,122.2266,55.9375,46.1914,166.6667,10.3737
000661,长春高新,56.3564,67.8735,21.6991,17.0,72.3776,20.6134
000676,智度股份,27.6183,75.6601,17.3788,5.5929,75.8631,17.4029
000697,炼石有色,158.5811,,2.5195,7.3204,11.056,1.3911
000703,恒逸石化,29.1766,72.5373,18.0763,74.1617,16.8675,15.4853
000715,中兴商业,4.8496,18.0597,5.1738,1.9554,17.8191,5.1738
000723,美锦能源,11.5709,39.1215,-11.5005,35.9943,37.9808,-13.3924
000753,漳州发展,-6.3832,273.9069,3.6581,3.6473,211.1111,5.9220000000000015
000756,新华制药,14.6838,15.5001,20.3501,11.0982,-18.4211,18.9751
000788,北大医药,0.0588,29.3243,2.7502,-1.9499,27.4,2.8294
000798,中水渔业,-27.7034,-29.3166,7.642,-18.9887,-29.5412,-4.691
000818,航锦科技,19.9593,189.2306,14.6756,44.7724,177.9386,11.7396
000838,财信发展,32.4389,-85.6056,6.3421,35.2626,-72.9936,4.1238
000848,承德露露,7.3003,8.454,-2.2701,-4.8295,9.0909,-2.3398
000902,新洋丰,16.0547,23.3166,9.7386,4.1235,24.4444,10.1724
000937,冀中能源,5.7254,22.7055,4.5877,0.4578,0.882,3.8378
000959,首钢股份,9.779,17.8362,4.1678,3.3569,21.4586,2.0291
000960,锡业股份,13.5682,30.1622,9.5741,11.568,20.8645,8.7188
000962,东方钽业,15.5987,,-17.3783,-13.0261,-102.3482,-17.449
000987,越秀金控,-100.0,-34.0059,6.4727,15.7045,-38.8889,1.5453
000990,诚志股份,3.8526,-1.9459,2.763,8.9,-2.8245,2.968
000997,新大陆,14.7992,-15.1625,9.4825,20.133,-20.2757,9.5279
001979,招商蛇口,27.541,111.3713,22.2971,39.2314,117.0213,19.7239
002001,新和成,64.202,186.8326,88.7318,70.5999,42.1687,88.4622
002008,大族激光,-2.8971,9.687999999999999,25.8119,17.3433,9.9291,26.8627
002008,大族激光,-2.8971,9.688,25.8119,17.3433,9.9291,26.8627
002009,天奇股份,44.2075,53.6132,7.5658,21.9564,76.1905,6.4451
002011,盾安环境,15.0637,-65.2934,0.5585,-10.4929,-16.6667,0.9277
002014,永新股份,15.6192,10.0472,4.1397,4.8906,-25.0,4.0051
002020,京新药业,44.4024,34.2192,-0.0584,11.5272,19.5178,0.8842
002026,山东威达,15.7848,34.7873,6.0511,6.9764,34.6154,5.8662
002028,思源电气,7.9825,19.7862,4.3386,8.0054,33.3333,4.6923
002035,华帝股份,13.7832,39.9027,26.1978,30.9179,-7.4074,26.3482
002037,久联发展,13.8583,20.35,2.9131,15.7439,21.0526,2.8683
002043,兔宝宝,5.3529,2.0685,-2.9108,27.9118,3.2258,-3.2134
002053,云南能投,-14.2948,-35.8795,2.8015,15.2624,-37.8896,2.5551
002056,横店东磁,4.5596,25.1638,12.9658,12.7548,29.1667,12.9785
002060,粤水电,8.8993,25.2537,8.1635,12.7907,26.5758,5.215
002061,浙江交科,438.6646,238.8828,154.9474,506.0049,48.7952,141.5239
002067,景兴纸业,13.2008,-27.6067,11.4414,3.0649,-26.6667,10.6969
002075,沙钢股份,23.8944,157.2704,30.8014,16.5974,168.6158,39.5502
002076,雪莱特,-23.7389,-393.9435,20.1005,11.5612,-269.4915,22.5835
002077,大港股份,-3.7238,-2426.508,-2.1745,9.6021,-1000.0,-2.1129
002080,中材科技,7.887,24.4109,22.6781,12.0636,-22.3343,22.9564
002080,中材科技,7.8870000000000005,24.4109,22.6781,12.0636,-22.3343,22.9564
002085,万丰奥威,9.8926,3.4221,4.9495,29.0886,12.5,4.9888
002087,新野纺织,24.0553,34.2755,10.6677,5.0647,33.7233,11.3126
002088,鲁阳节能,11.5588,65.4763,8.0749,14.3313,65.0,8.0749
002092,中泰化学,68.0384,0.3417,10.9598,16.8899,-1.6896,10.6937
002097,山河智能,53.3097,140.9198,3.0318,12.3388,150.3984,7.7429999999999986
002099,海翔药业,19.8846,69.1488,6.3782,-4.5999,66.6667,6.3782
002102,ST冠福,71.7798,176.0491,7.598,4.7997,173.7615,7.7674
002108,沧州明珠,-5.1164,-30.65,6.1169,23.3937,-46.3839,6.2934
002114,罗平锌电,-30.4704,-399.2016,-7.4266,-11.213,-386.6667,-7.4386
002116,中国海诚,16.8654,22.5169,12.4888,9.6626,24.1379,12.4888
002117,东港股份,11.6514,18.3013,7.7898,5.3428,17.6985,8.0062
002122,*ST天马,-27.846999999999998,-602.8201,-13.5812,7.2753,-677.3333,0.1219
002122,*ST天马,-27.847,-602.8201,-13.5812,7.2753,-677.3333,0.1219
002127,南极电商,409.2047,84.8774,88.0249,78.7057,12.5,89.5637
002132,恒星科技,5.5356,-128.1844,1.3178,-3.2488,-117.5,-0.6025
