code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
000001,平安银行,--,--,--,--,3.4439,96.5561
000002,万科A,1.9692,0.5892,43.9267,1282.3245,32.713,67.287
000004,国农科技,1.2574,0.7677,62.7268,95.0016,45.1109,54.8891
000005,世纪星源,0.383,0.2649,4.4982,-11.5979,55.6713,44.3287
000006,深振业A,3.3404,0.5275,50.8619,342.0591,25.8029,74.1971
000007,全新好,0.4447,0.3928,18.5774,349.6718,-5.5055,105.5055
000008,神州高铁,5.9553,5.9553,495.3119,235.1669,93.1276,6.8724
000009,中国宝安,1.9021,1.1123,52.5389,511.9049,39.4001,60.5999
000010,美丽生态,1.2498,0.8068,9.2688,1455.4423,33.4563,66.5437
000011,深物业A,1.3877,0.5596,44.6817,1673.6845,28.4567,71.5433
000012,南玻A,0.3452,0.2624,9.4933,1025.4382,49.2422,50.7578
000014,沙河股份,1.5974,0.4156,35.9059,415.3377,28.4449,71.5551
000016,深康佳A,1.2743,0.9146,46.2226,436.8343,31.4938,68.5062
000017,深中华A,0.0657,0.0384,1.8054,-3.5064,-882.0023,982.0023
000018,神州长城,1.3377,1.3187,112.514,41.0306,67.5558,32.4442
000019,深深宝A,1.2677,0.9921,46.3028,310.0142,66.5013,33.4987
000020,深华发A,2.1284,1.5748,42.4586,221.9521,37.094,62.906
000021,深科技,2.5501,2.2018,140.388,-785.2617,74.6281,25.3719
000022,深赤湾A,0.6783,0.655,40.4258,5717.7439,67.1058,32.8942
000023,深天地A,0.9311,0.2798,6.7861,227.471,24.5529,75.4471
000025,特力A,0.5901,0.4882,23.2463,138.785,31.385,68.615
000026,飞亚达A,1.4766,0.3677,13.1722,299.9347,47.6158,52.3842
000027,深圳能源,0.8629,0.7197,29.9373,847.0059,51.5641,48.4359
000028,国药一致,1.0495,0.8146,11.3373,701.7991,16.6874,83.3126
000029,深深房A,1.5932,0.2868,23.4952,208.6736,35.3667,64.6333
000030,富奥股份,0.032,0.03,0.0043,169.206,-3910.5503,4010.5503
000031,中粮地产,1.8456,0.5396,35.9635,463.8097,38.4571,61.5429
000032,深桑达A,1.7361,0.9117,49.4665,2357.0375,59.0061,40.9939
000033,*ST新都,1.3253,1.2922,17.1411,-69.0187,62.1812,37.8188
000034,神州数码,0.1361,0.0913,4.8472,85.7699,-694.1474,794.1474
000035,中国天楹,0.0512,0.0512,0.0383,77.4687,-217.7014,317.7014
000036,华联控股,2.9448,1.7081,155.4352,6746.5507,58.3025,41.6975
000037,*ST南电A,0.8034,0.3428,12.0131,330.0365,41.1776,58.8224
000038,深大通,2.5149,0.4259,36.8344,-160.5189,34.8593,65.1407
000039,中集集团,1.3901,0.746,28.1968,869.9125,46.2807,53.7193
000040,东旭蓝天,1.3679,0.404,18.759,6.5922,33.5617,66.4383
000042,中洲控股,2.1025,0.7395,70.3335,437.851,30.7468,69.2532
000043,中航地产,1.3212,0.4519,28.3923,1574.2277,31.4896,68.5104
000045,深纺织A,1.1403,0.9297,52.2102,2971.6591,66.6481,33.3519
000046,泛海控股,2.9563,0.8282,43.5333,154596.9644,40.7953,59.2047
000048,康达尔,0.6048,0.2185,12.6868,96.1842,-7.6302,107.6302
000049,德赛电池,1.0057,0.8129,12.1595,-356.53,25.4314,74.5686
000050,深天马A,1.2084,0.9795,65.5139,-132.9531,33.6126,66.3874
000055,方大集团,1.0857,0.8449,31.2854,340.7204,48.9792,51.0208
000056,皇庭国际,2.0099,0.0559,4.3792,253.3191,13.4364,86.5636
000058,深赛格,2.3561,2.346,202.9605,2162.9131,82.5817,17.4183
000059,华锦股份,1.9545,1.5068,34.7477,320.9732,33.3827,66.6173
000060,中金岭南,1.1696,0.5516,30.0742,907.6683,42.1713,57.8287
000061,农产品,1.0864,1.0474,66.926,891.7999,55.8984,44.1016
000062,深圳华强,1.5586,1.3004,73.3479,142.888,61.8527,38.1473
000063,中兴通讯,1.419,1.1107,23.4769,437.1317,27.4094,72.5906
000065,北方国际,1.0789,0.7862,23.5746,70328.5,19.0725,80.9275
000066,中国长城,0.599,0.4715,20.8665,677.5754,43.1316,56.8684
000068,华控赛格,0.9034,0.7595,37.1731,-3597.433,48.5781,51.4219
000069,华侨城A,0.5273,0.1873,15.7797,1062.0564,45.6533,54.3467
000070,特发信息,2.3519,1.6997,67.3542,-2195.7615,61.5715,38.4285
000078,海王生物,0.8657,0.7362,19.3741,154.1832,24.5701,75.4299
000088,盐田港,15.9492,15.9465,1531.7481,-1559.196,92.4207,7.5793
000089,深圳机场,3.8797,3.8741,309.8054,-2949.1117,90.1899,9.8101
000090,天健集团,1.514,0.3637,15.97,340.4236,43.7718,56.2282
000096,广聚能源,6.8837,6.6462,546.3942,-1262.0862,93.4794,6.5206
000099,中信海直,2.5207,1.765,74.0619,605.9189,62.784,37.216
000100,TCL集团,1.223,0.9052,41.0901,863.6904,28.5586,71.4414
000150,宜华健康,3.3425,0.9803,92.6798,-4616.5325,60.0503,39.9497
000151,中成股份,2.5386,1.878,83.208,-425.7797,82.6466,17.3534
000153,丰原药业,1.1186,0.9112,27.256,308.9964,55.8561,44.1439
000155,*ST川化,1.0231,0.7009,23.75,397.584,61.1057,38.8943
000156,华数传媒,0.2089,0.1795,3.9005,120.0973,-165.3655,265.3655
000157,中联重科,1.0491,0.6997,31.9111,728.4106,23.6802,76.3198
000158,常山股份,1.3645,0.9343,58.1545,367.0243,53.8533,46.1467
000159,国际实业,1.7847,0.8432,52.8999,746.0913,49.6678,50.3322
000301,东方市场,1.7693,0.7019,41.2699,402.0156,61.2634,38.7366
000333,美的集团,1.0921,0.8462,25.8149,858.2371,34.0708,65.9292
000338,潍柴动力,1.3771,1.1134,39.0423,2453.3905,38.0204,61.9796
000400,许继电气,1.6467,1.113,34.424,307.959,50.4821,49.5179
000401,冀东水泥,1.5447,1.3876,83.9252,537.7925,35.8276,64.1724
000402,金融街,2.8496,1.4185,119.0579,852.8318,39.7235,60.2765
000403,ST生化,0.36,0.1499,0.7417,138.0942,13.7138,86.2862
000404,华意压缩,1.0901,0.8701,13.4002,755.0705,31.6655,68.3345
000407,胜利股份,1.2599,0.9136,40.3404,686.1368,47.7048,52.2952
000408,*ST金源,1.0884,0.9811,0.857,-576.4412,39.393,60.607
000409,山东地矿,3.8426,3.8426,0.1356,543.9608,82.5576,17.4424
000410,沈阳机床,1.0153,0.6095,10.3962,107.7613,14.6951,85.3049
000411,英特集团,1.0502,0.7282,4.3269,317.9487,16.7385,83.2615
000413,东旭光电,1.8566,1.5483,3.9715,-2015.7353,65.1766,34.8234
000415,渤海金控,0.9149,0.5457,5.0289,-10.6242,32.1724,67.8276
000416,民生控股,3.1374,2.9211,230.6278,-2076.5323,75.7569,24.2431
000417,合肥百货,0.9639,0.7395,52.468,2185.2474,35.7419,64.2581
000418,小天鹅A,1.5316,1.2847,61.4066,6755.3026,52.8392,47.1608
000419,通程控股,0.5877,0.4225,29.592,295.5708,32.0424,67.9576
000420,吉林化纤,0.5428,0.3314,14.9956,22.4147,34.7202,65.2798
000421,南京公用,1.0761,0.5214,28.6828,513.4685,37.1312,62.8688
000422,湖北宜化,0.5523,0.3749,15.3071,250.1865,27.6241,72.3759
000423,东阿阿胶,4.9812,4.5358,384.5005,-3596.3301,83.7509,16.2491
000425,徐工机械,1.0372,0.7738,45.648,4526.2143,24.3561,75.6439
000426,兴业矿业,1.6136,1.5385,33.4614,328.6953,73.8326,26.1674
000428,华天酒店,0.808,0.5871,11.2425,260.6893,36.1225,63.8775
000429,粤高速A,0.998,0.9979,70.6333,514.6157,42.6354,57.3646
000430,张家界,0.1482,0.145,12.3637,29.5651,-10.7706,110.7706
000488,晨鸣纸业,1.2649,0.9627,34.1937,374.7348,52.8246,47.1754
000498,山东路桥,0.1097,0.0996,0.1248,-174.6878,-110.5799,210.5799
000501,鄂武商A,0.554,0.461,38.3961,571.7096,26.1138,73.8862
000502,绿景控股,1.9886,0.5683,45.2147,-21070.8652,51.1001,48.8999
000503,海虹控股,3.8766,3.8758,65.2497,376.366,81.0597,18.9403
000504,*ST生物,0.812,0.714,30.0147,-178.7097,47.0228,52.9772
000505,*ST珠江,1.0333,0.4525,36.1492,415.954,29.3976,70.6024
000506,中润资源,1.2084,0.2208,6.4255,6518.6216,20.5224,79.4776
000507,珠海港,0.9186,0.5702,32.6873,-35.1158,71.8342,28.1658
000509,华塑控股,0.4552,0.3386,2.0447,51.3274,2.7145,97.2855
000510,金路集团,0.7107,0.3157,23.4478,-10.6709,38.1532,61.8468
