code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,57.7907,6.2294,0.4095,879.1209,0.4945,728.0081
000004,国农科技,3.477,103.5375,0.9068,397.0004,0.2984,1206.4343
000005,世纪星源,9.222,39.0371,0.8741,411.8522,1.0986,327.6898
000006,深振业A,391.3998,0.9198,0.1637,2199.1448,0.298,1208.0537
000007,全新好,12.4361,28.948,1.3154,273.681,0.6485,555.1272
000008,神州高铁,53.7993,6.6915,,,0.2478,1452.7845
000009,中国宝安,12.7093,28.3257,0.6258,575.2637,0.4955,726.5388
000010,美丽生态,2.5876,139.1251,2.1407,168.1693,0.8657,415.8484
000011,深物业A,4.9812,72.2717,0.2759,1304.8206,0.2542,1416.2077
000012,南玻A,13.7036,26.2705,8.9991,40.004,2.4485,147.0288
000014,沙河股份,23.7795,15.1391,0.1353,2660.7539,0.1948,1848.0493
000016,深康佳A,12.2213,29.4568,3.0229,119.0909,1.503,239.521
000017,深中华A,42.0168,8.568,5.4286,66.3154,2.8094,128.1412
000018,神州长城,3.04,118.4211,2.9038,123.9755,0.6494,554.3579
000019,深深宝A,5.6278,63.9682,3.7735,95.4021,1.0891,330.5482
000020,深华发A,2.6425,136.2346,6.9511,51.7904,1.4233,252.9333
000021,深科技,10.8819,33.0825,86.6256,4.1558,4.1182,87.4168
000022,深赤湾A,8.762,41.0865,32.8505,10.9587,2.635,136.6224
000023,深天地A,2.8716,125.3656,3.4969,102.9483,1.3156,273.6394
000025,特力A,32.8435,10.9611,10.7192,33.5846,3.4546,104.2089
000026,飞亚达A,23.8841,15.0728,1.1728,306.9577,1.3258,271.5342
000027,深圳能源,9.4082,38.2645,8.8486,40.6844,1.418,253.8787
000028,国药一致,5.6821,63.3569,11.6016,31.0302,3.0335,118.6748
000029,深深房A,53.0689,6.7836,0.8216,438.1694,0.6173,583.1848
000030,富奥股份,,,0.0,,0.3011,1195.6161
