code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
002237,恒邦股份,1.0144,0.4629,22.944,234.1087,29.4645,70.5355
002553,南方轴承,7.2558,6.2236,139.9099,8812.9367,92.3007,7.6993
002664,信质电机,2.3507,1.8753,64.6283,4410.5186,67.8552,32.1448
002686,亿利达,1.6107,1.2539,37.7335,1293.7349,67.3817,32.6183
300101,振芯科技,5.4738,3.8904,80.6051,6659.4232,82.0167,17.9833
300294,博雅生物,4.9043,3.6356,248.569,-6626.8659,79.3659,20.6341
300310,宜通世纪,3.1026,2.5383,125.8352,-1606.2732,79.7301,20.2699
300374,恒通科技,1.4443,1.2064,37.4479,386.6946,52.8146,47.1854
600225,*ST松江,2.2128,0.7576,42.8376,479.4086,12.643,87.357
600966,博汇纸业,0.8845,0.6829,16.2741,450.2707,37.4617,62.5383
