code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,,33.7405,32.1142,16.9391,-4.3478,32.1142
000002,万科A,-1.0351,2.9346,20.0469,16.0864,6.5854,15.3709
000004,国农科技,-21.5424,-214.0269,-9.4568,39.1986,-9433.3333,-7.4793
000005,世纪星源,8.0225,,-9.1895,35.4394,12.1951,-9.1895
000006,深振业A,-58.0112,-82.058,5.59,5.7258,-81.8091,5.8134
000007,全新好,-12.2758,,74.9065,15.7914,-514.6341,78.8072
000008,神州高铁,-2.6103,-18.1295,3.7808,3.5915,-14.2857,3.7808
000009,中国宝安,-8.64,143.1042,11.7273,3.5089,512.0,11.4797
000010,美丽生态,-22.9704,-273.0237,-6.5558,-26.4897,-183.8462,-1.6873
000011,深物业A,-62.8119,-68.3048,-4.8247,-4.9645,-68.296,-4.8269
000012,南玻A,-7.7548,49.8667,13.047,-3.3771,64.7059,17.0815
000014,沙河股份,-23.0929,,10.4532,8.8558,-456.3218,10.0897
000016,深康佳A,-10.8593,29.1362,1.0133,0.2044,11.8694,1.006
000017,深中华A,-18.3377,,,-54.8117,-106.403,-100.5106
000018,神州长城,1.7398,,11.3854,18.435,-120.0,11.5681
000019,深深宝A,-48.5295,,0.0846,5.1016,227.8481,2.8705
000020,深华发A,21.1041,-26.0187,-2.4914,62.3085,-27.1429,-2.4914
000021,深科技,3.5072,-123.6159,18.1266,22.9098,-108.8989,19.5184
000022,深赤湾A,1.2419,-23.6543,3.359,0.8064,-20.3057,5.1132
000023,深天地A,2.2496,-111.6901,-0.0454,14.4448,-68.3673,0.8611
000025,特力A,2.9742,74.5217,2.3708,8.2122,43.5294,4.5135
000026,飞亚达A,8.9012,27.698,4.889,11.6876,27.8409,4.9908
000027,深圳能源,14.7872,58.1894,7.5079,14.3307,62.3754,7.5256
000028,国药一致,14.6168,33.5277,120.9152,23.4092,18.5635,124.5696
000029,深深房A,78.7016,165.9344,16.239,4.1255,165.8915,15.0336
000030,富奥股份,3.4508,14.5656,12.3931,7.871,0.0,13.025
000031,中粮地产,-19.5208,18.1868,26.0048,23.4988,33.3333,13.0245
000032,深桑达A,-6.4842,-147.6092,-4.9071,-10.2198,-144.4444,-6.7922
000033,*ST新都,21.9304,,-3.4154,-10.2266,428.0899,-3.4154
000034,神州数码,5.0322,921.4956,64.9396,135.5607,928.5714,64.9396
000035,中国天楹,320.5797,797.64,,2254.1914,316.6667,-151.5386
000036,华联控股,26.352,-52.2953,2.6256,-10.5263,-45.0,4.0917
000037,*ST南电A,-6.734,,5.5458,-0.3105,-29.4118,5.4183
000038,深大通,81.2656,,-0.5099,9.0835,222.8571,-1.6386
000039,中集集团,12.1076,79.8192,9.4827,19.9561,87.4096,6.9206
000040,东旭蓝天,59.1074,-88.4162,2.2995,20.6884,-86.6667,2.29
000042,中洲控股,128.0524,33.9056,14.4735,60.7244,-33.0519,14.4789
000043,中航地产,64.2081,,0.6905,18.2233,-19.7959,9.8753
000046,泛海控股,-6.3395,-16.8683,5.4788,22.1979,-16.4786,5.7893
000048,康达尔,7.3312,-83.35,-6.7913,20.7425,-84.3202,-8.6699
000049,德赛电池,56.7465,23.2331,44.6335,46.7124,-18.8831,47.3928
000050,深天马A,10.4164,141.8586,10.1685,-0.3071,283.7838,11.3976
000055,方大集团,11.6669,4.5059,5.055,25.8857,0.0,5.6754
000056,皇庭国际,203.4533,,,262.4623,143.8889,-1833.7355
000058,深赛格,12.9689,7.3416,4.2412,39.1292,-5.1383,4.2574
000060,中金岭南,106.4932,69.5529,-4.4765,3.2582,33.3333,11.963
000061,农产品,-24.8116,-9.3663,2.2812,13.6997,-19.6429,0.0222
000062,深圳华强,219.7474,379.8776,38.7582,-18.3955,369.6429,37.2771
000063,中兴通讯,0.3223,255.7577,9.0053,-0.7077,266.6667,9.3807
000065,北方国际,68.7668,140.2284,26.4565,19.8919,23.0769,22.5245
000066,中国长城,-3.1585,,-16.1529,6.7669,-2233.3333,-11.7281
000068,华控赛格,-94.3283,,-22.3307,-31.0488,61.1111,-22.3242
000069,华侨城A,28.0463,10.1668,20.6574,6.0006,5.1979,19.0156
000070,特发信息,12.8406,-28.3097,4.5733,11.6886,-38.0525,3.7624
000078,海王生物,24.6563,-0.4808,3.1699,39.8472,-2.5606,0.1818
000088,盐田港,-3.1813,21.1474,7.4293,10.5565,22.9456,7.5944
000089,深圳机场,16.5598,-60.2088,3.3442,18.3894,-61.0063,3.3833
000090,天健集团,-7.708,-66.0699,-0.6756,23.3873,-66.0656,-0.9789
000096,广聚能源,14.8246,156.3397,5.4915,3.1697,158.4314,4.6134
