code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
000001,平安银行,--,--,--,--,3.6893,96.3107
000002,万科A,1.9566,0.5938,34.95,2225.6201,33.8875,66.1125
000004,国农科技,1.9741,1.4604,100.5007,-696.3542,57.5816,42.4184
000005,世纪星源,0.3214,0.2058,5.3952,424.3444,51.4995,48.5005
000006,深振业A,2.6599,0.5616,35.3124,477.3194,32.397,67.603
000007,全新好,0.4323,0.4018,26.0926,126.4716,-1.1334,101.1334
000008,神州高铁,7.102,7.102,691.8817,-5626.7997,92.571,7.429
000009,中国宝安,1.7783,0.8396,33.3481,446.489,40.8719,59.1281
000010,美丽生态,1.1473,0.8615,12.1575,-2548.6676,46.7531,53.2469
000011,深物业A,1.483,0.4742,25.0735,-10.0018,30.0624,69.9376
000012,南玻A,0.5929,0.5025,35.5153,1077.3344,50.6994,49.3006
000014,沙河股份,3.0018,0.4456,36.9615,134.1159,33.1762,66.8238
000016,深康佳A,1.4057,0.8681,13.7872,706.8193,40.8062,59.1938
000017,深中华A,0.0432,0.0208,0.7654,-112.5843,-832.3196,932.3196
000018,神州长城,1.7523,1.5049,116.7988,-1689.5775,74.2967,25.7033
000019,深深宝A,1.5835,1.1838,21.9057,1149.5139,78.4293,21.5707
000020,深华发A,1.0072,0.7598,13.8955,695.2844,65.1211,34.8789
000021,深科技,2.2462,2.1326,102.6546,-60397.2594,67.7852,32.2148
000022,深赤湾A,0.4846,0.4736,35.0733,3775.9674,57.6219,42.3781
000023,深天地A,0.9052,0.5008,10.6019,311.2197,37.3076,62.6924
000025,特力A,0.5506,0.4127,14.7318,148.7118,24.5479,75.4521
000026,飞亚达A,1.9138,0.5666,21.8706,493.6252,62.228,37.772
000027,深圳能源,1.0474,0.8962,64.6305,833.8882,56.1822,43.8178
000028,国药一致,1.0431,0.7903,11.2172,739.7059,17.8101,82.1899
000029,深深房A,1.7402,0.6788,56.9238,174.5219,50.3067,49.6933
000030,富奥股份,0.0065,0.0044,0.0002,2.6459,-6033.5368,6133.5368
000031,中粮地产,2.1225,1.4086,87.5928,4030.5433,60.8431,39.1569
000032,深桑达A,1.3598,0.7388,43.7325,886.1286,44.8768,55.1232
000033,*ST新都,0.4479,0.4346,7.9322,116.3876,60.5188,39.4812
000034,神州数码,0.2683,0.2064,2.9291,-1084.4915,-251.9895,351.9895
000035,中国天楹,0.023,0.0222,0.0446,350.7691,-256.9104,356.9104
000036,华联控股,0.7176,0.4438,21.4066,-173.5738,19.858,80.142
000037,*ST南电A,0.4204,0.3156,11.9398,174.7852,33.6078,66.3922
000038,深大通,0.0137,0.0137,0.2164,409.3333,-942.7707,1042.7707
000039,中集集团,1.422,0.9718,18.3808,1041.6912,43.4302,56.5698
000040,东旭蓝天,1.2221,0.6229,20.863,338.8663,50.1561,49.8439
000042,中洲控股,1.5416,0.4908,32.2329,384.7885,35.4908,64.5092
000043,中航地产,1.5565,0.5112,37.0741,1701.8221,43.9782,56.0218
000045,深纺织A,1.0942,0.9008,54.4012,338.9857,65.4778,34.5222
000046,泛海控股,2.0984,0.259,10.7126,-52320.3108,54.5911,45.4089
000048,康达尔,0.4691,0.1849,13.0819,184.6223,-15.7706,115.7706
000049,德赛电池,1.1324,0.8795,13.5951,162.5864,32.5201,67.4799
000050,深天马A,2.548,2.0691,108.3121,674.9947,48.6715,51.3285
000055,方大集团,1.3098,1.0987,37.863,185.2073,49.6287,50.3713
000056,皇庭国际,1.6854,0.1795,11.1736,-1596.1629,19.1716,80.8284
000058,深赛格,1.5462,1.5302,77.8159,281.5212,79.3255,20.6745
000059,华锦股份,1.9847,1.8711,181.1095,299.0315,63.1886,36.8114
000060,中金岭南,1.3539,0.6067,40.1553,1380.7855,47.4339,52.5661
000061,农产品,0.6748,0.639,44.6332,555.5645,43.8254,56.1746
000062,深圳华强,1.211,0.8191,26.533,957.1755,65.2719,34.7281
000063,中兴通讯,1.456,1.1998,30.9627,449.4813,32.9012,67.0988
000065,北方国际,1.8099,1.2999,25.1755,-76.2011,31.9281,68.0719
000066,中国长城,0.7768,0.5816,18.0516,570.1564,53.2656,46.7344
000068,华控赛格,1.0017,0.8014,5.1978,-80.6193,54.6831,45.3169
000069,华侨城A,0.4443,0.2792,26.2041,1637.6719,45.7613,54.2387
000070,特发信息,2.067,1.5294,49.3868,-162.688,66.5482,33.4518
000078,海王生物,1.024,0.9061,24.2217,220.7602,28.9474,71.0526
000088,盐田港,11.2976,11.292,940.5065,7936.6728,95.5568,4.4432
000089,深圳机场,4.1825,4.1764,350.5351,-2037.339,90.6719,9.3281
000090,天健集团,1.3305,0.5185,35.2429,2236.4715,46.7279,53.2721
000096,广聚能源,3.6023,3.435,260.9106,-8453.4346,86.7432,13.2568
000099,中信海直,1.4764,1.0528,69.563,-1068.2248,59.7242,40.2758
000100,TCL集团,1.2209,0.8445,33.7933,267.311,27.3519,72.6481
000150,宜华健康,2.5875,0.5366,51.0469,-20148.8125,50.3849,49.6151
000151,中成股份,3.6601,3.2174,210.724,486.5917,84.657,15.343
000153,丰原药业,1.1018,0.8529,13.3304,206.0623,58.6884,41.3116
000155,*ST川化,1.0096,0.5169,33.9952,1033.5271,65.0175,34.9825
000156,华数传媒,0.3016,0.2695,1.1562,157.0331,-96.8474,196.8474
000157,中联重科,1.4245,0.8324,26.4676,2168.0676,43.9602,56.0398
000158,常山股份,0.8626,0.4397,19.0619,174.5027,45.0263,54.9737
000159,国际实业,1.2358,0.5741,40.6196,402.7341,46.8603,53.1397
000166,申万宏源,--,--,--,--,14.8122,85.1878
000301,东方市场,1.5403,0.6686,32.4184,1011.9922,72.4425,27.5575
000333,美的集团,0.994,0.4802,17.4939,779.0709,31.252,68.748
000338,潍柴动力,1.145,0.8031,21.4785,1490.3157,41.9557,58.0443
000400,许继电气,1.5878,1.1726,42.999,250.6459,50.034,49.966
000401,冀东水泥,0.7076,0.5732,25.5393,351.9521,32.8965,67.1035
000402,金融街,1.6077,0.4966,39.6746,1948.6959,39.8261,60.1739
