code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
000001,平安银行,1.56,-9.83,11.29,14.94,-0.13,2186500.0,10.42,10派1.53转2,03-10
000002,万科A,1.64,14.69,9.08,19.14,,1811940.62,15.08,10派7.2,03-14
000004,国农科技,0.01,-70.2,,1.54,,124.71,-67.19,,04-30
000005,世纪星源,-0.06,-226.27,,-8.07,,-5523.93,-227.98,,04-27
000006,深振业A,0.31,-17.96,,9.77,,41675.28,-17.97,10派1.2,03-30
000007,全新好,0.06,-146.37,,3.87,,1399.62,-146.35,,04-23
000008,神州高铁,0.08,160.0,,7.6,,18567.15,2290.28,,04-27
000009,中国宝安,0.5,150.0,,19.7,,78901.06,160.12,10派0.7送2.5转1,04-29
000010,美丽生态,0.05,-142.74,,4.05,,3344.36,-144.86,,04-27
000011,深物业A,0.26,-62.44,,7.59,,15682.0,-62.44,10派0.8,03-31
000012,南玻A,0.3,-28.57,,7.7,,62475.31,-28.49,10派3,03-25
000014,沙河股份,0.26,-12.84,,7.68,,5296.35,-12.87,10派0.37,03-31
000016,深康佳A,-0.52,-1294.28,,-36.3,,-125681.93,-2488.32,,04-08
000017,深中华A,-0.0,-103.37,,-1.17,,-13.84,-102.83,,04-25
000018,神州长城,1.5,5805.51,,34.52,,34664.87,7978.68,10转28,04-15
000019,深深宝A,-0.12,-364.33,,-3.7,,-3525.62,-364.61,10转5,04-26
000020,深华发A,-0.02,-187.82,,-2.27,,-673.15,-187.56,,04-30
000021,深科技,0.12,-7.81,,3.57,,18066.03,2.84,10派0.5,03-31
000022,深赤湾A,0.82,26.39,,12.34,,52775.15,26.38,10派4.1,03-28
000023,深天地A,0.19,54.95,,7.17,,2673.07,54.99,10派0.5,03-10
000025,特力A,0.15,227.23,,6.21,,4276.88,313.42,,04-15
000026,飞亚达A,0.31,-16.47,,7.24,,12170.21,-16.41,10派1,03-10
000027,深圳能源,0.45,-41.53,,9.19,,179038.46,-11.98,,04-15
000027,深圳能源,0.45,-41.53,,9.19,,179038.46,-11.98,10派2,04-15
000028,国药一致,2.1,10.53,,14.94,,76131.23,16.68,,03-26
000028,国药一致,2.1,10.53,,14.94,,76131.23,16.68,10派3,03-26
000029,深深房A,0.3,1.05,,13.21,,30112.98,1.04,,03-30
000030,富奥股份,0.39,-18.75,,11.19,,50322.14,-19.66,10派1.5,04-21
000031,中粮地产,0.4,21.21,,12.0,,72181.22,20.6,,03-26
000031,中粮地产,0.4,21.21,,12.0,,72181.22,20.6,10派0.4,03-26
000032,深桑达A,0.16,77.78,,3.98,,5459.15,149.95,10派0.2转2,04-21
000033,*ST新都,0.21,-115.39,,-46.67,,6971.26,-115.51,,04-27
000034,神州数码,0.06,-64.71,,12.12,,2136.32,-65.25,,02-27
000035,中国天楹,0.37,5.71,,13.14,,22819.52,30.39,10转10,03-25
000036,华联控股,0.06,101.63,,3.48,,6930.59,101.61,,04-27
000037,*ST南电A,-1.05,90.91,,-66.58,,-63462.37,92.01,,04-01
000038,深大通,0.06,-112.09,,5.26,,593.39,-112.03,,04-21
000039,中集集团,0.72,-22.58,8.9,8.0,-1.35,197400.5,-20.33,10派2.2,03-29
000040,东旭蓝天,0.13,18.18,,4.79,,6204.96,16.7,10派0.1,03-29
000042,中洲控股,0.84,31.28,,11.61,,40117.73,31.27,10派2,03-29
000043,中航地产,0.6,-18.53,,10.9,,40121.89,-18.53,10派0.5,03-02
000045,深纺织A,0.02,-109.09,,0.39,,849.72,-107.48,,03-31
000046,泛海控股,0.44,29.62,,20.97,,202017.18,29.61,10派1.5,03-31
000048,康达尔,0.52,79.31,,33.05,,20398.44,79.25,10派1.066,04-26
000049,德赛电池,1.12,-1.85,,27.75,,23022.34,-1.84,10派1.5,03-15
000050,深天马A,0.49,-31.13,,6.61,,55467.55,-9.46,10派0.6,02-19
000055,方大集团,0.14,7.69,,8.42,,10727.24,10.59,10派1,04-26
000056,皇庭国际,0.09,-107.14,,1.05,,3834.5,-111.44,10转10,04-16
000058,深赛格,0.09,53.57,,5.19,,7424.21,53.46,10派0.3,03-30
000059,华锦股份,0.21,-115.89,,3.49,,32868.55,-120.7,,03-24
000060,中金岭南,0.09,-60.87,,2.82,,20094.67,-57.26,10派0.1,03-31
000061,农产品,0.01,-75.65,,0.42,,2055.51,-75.64,10派0.5,04-30
000061,农产品,0.01,-75.65,,0.42,,2055.51,-75.64,,04-30
000062,深圳华强,0.56,-22.83,,14.34,,37558.01,-21.35,10派1,03-18
000063,中兴通讯,0.78,1.3,7.15,12.28,1.78,320788.5,21.81,10派2.5,04-07
000065,北方国际,0.82,12.33,,14.41,,21885.22,18.56,10派0.8,03-31
000066,中国长城,-0.03,-161.36,,-1.39,,-3566.67,-161.79,,04-29
000068,华控赛格,0.01,-105.79,,1.23,,700.55,-106.47,,03-17
000069,华侨城A,0.64,-2.99,,15.35,,464066.51,-2.8,10派0.7,04-23
000070,特发信息,0.33,63.29,,8.03,,9194.19,65.4,10派0.3,04-26
000078,海王生物,0.65,1896.31,,28.16,,47473.21,1895.38,10转15,04-26
000088,盐田港,0.22,-0.97,,8.2,,43558.82,-1.0,10派0.25,04-16
000089,深圳机场,0.27,72.92,,5.65,,52178.42,94.7,10派0.58,03-25
000090,天健集团,0.71,-6.82,,9.92,,39273.27,-6.82,10派2转4,03-31
000096,广聚能源,0.28,250.0,,7.63,,14725.29,250.53,10派0.2,04-12
000099,中信海直,0.28,-20.03,,6.16,,16941.16,-16.27,10派0.75,03-22
000100,TCL集团,0.21,-38.48,1.98,10.4,0.6,256700.34,-19.36,10派0.8,03-29
000150,宜华健康,0.12,32.89,,3.33,,5161.27,73.07,,04-09
000151,中成股份,0.45,18.69,,13.43,,13458.65,18.71,10派4,03-30
000151,中成股份,0.45,18.69,,13.43,,13458.65,18.71,,03-30
000153,丰原药业,0.1,-20.94,,2.86,,3238.96,-20.98,10派1,04-28
000155,*ST川化,-1.2,-63.96,,,,-56535.14,-63.92,,04-29
000156,华数传媒,0.4,21.21,,7.84,,53355.21,39.03,10派0.35,04-25
000157,中联重科,0.01,-87.5,,0.21,,8346.74,-85.95,10派1.5,03-31
000158,常山股份,0.24,610.06,,5.84,,24937.34,926.87,10派0.4,04-15
000158,常山股份,0.24,610.06,,5.84,,24937.34,926.87,,04-15
000159,国际实业,0.12,-56.6,,2.59,,5602.15,-56.58,10派0.3,03-29
