code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
000001,平安银行,--,--,--,--,2.4513,97.5487
000002,万科A,2.0482,0.5794,40.9662,1518.2364,28.6435,71.3565
000004,国农科技,1.8042,1.4295,92.775,-373.5532,58.6682,41.3318
000005,世纪星源,0.4903,0.3148,7.2752,1188.6333,56.6094,43.3906
000006,深振业A,3.608,0.5206,29.7267,-12531.2245,42.1819,57.8181
000007,全新好,0.333,0.2562,4.5368,-25.043,-4.0329,104.0329
000008,神州高铁,6.9096,6.9096,512.5612,-4368.4146,92.8326,7.1674
000009,中国宝安,1.3917,0.6914,27.0449,434.5328,37.2174,62.7826
000010,美丽生态,1.3407,0.9122,5.828,-812.1103,40.2358,59.7642
000011,深物业A,1.5849,0.387,16.3313,-125.5648,33.7189,66.2811
000012,南玻A,0.3063,0.2049,8.0895,511.9589,36.8145,63.1855
000014,沙河股份,2.3178,0.4092,15.1499,-9.1438,36.8897,63.1103
000016,深康佳A,1.4707,0.8567,17.0406,413.5047,44.3656,55.6344
000017,深中华A,0.0438,0.0186,0.8811,177.3406,-678.5552,778.5552
000018,神州长城,2.3293,1.4759,109.1617,-1553.9633,76.3175,23.6825
000019,深深宝A,1.5027,1.2225,55.3911,573.7423,69.7681,30.2319
000020,深华发A,0.9167,0.5577,8.7644,-12.403,64.5931,35.4069
000021,深科技,2.9859,2.872,178.7905,-8877.359,76.7549,23.2451
000022,深赤湾A,0.4584,0.4428,27.9016,1739.7608,64.4984,35.5016
000023,深天地A,0.8695,0.6103,11.67,431.2781,33.2942,66.7058
000025,特力A,0.5569,0.4449,12.9166,101.1845,23.7006,76.2994
000026,飞亚达A,2.2341,0.5409,26.1955,554.7991,69.3328,30.6672
000027,深圳能源,2.9593,2.4992,197.4248,2267.6817,67.8691,32.1309
000028,国药一致,1.0271,0.8106,9.9716,746.3475,16.7944,83.2056
000029,深深房A,1.2868,0.5498,39.3779,1122.1373,43.3665,56.6335
000030,富奥股份,0.0069,0.0049,0.0095,-10.7646,-5856.3328,5956.3328
000031,中粮地产,1.2157,0.4854,14.8722,2171.8261,50.914,49.086
000032,深桑达A,1.4335,0.5039,20.2703,1237.581,46.1296,53.8704
000033,*ST新都,0.3949,0.3812,2.3278,8.7576,60.211,39.789
000034,神州数码,0.5973,0.4578,2.0805,12.2456,-62.2407,162.2407
000035,中国天楹,0.0185,0.0151,0.0457,29.6639,-387.3971,487.3971
000036,华联控股,0.8068,0.4316,26.7995,186.0591,21.9101,78.0899
000037,*ST南电A,0.6415,0.5058,7.2158,124.6482,40.0828,59.9172
000038,深大通,0.0062,0.0062,0.5741,197.2779,-820.9103,920.9103
000039,中集集团,1.499,1.0294,7.7178,848.2497,44.1174,55.8826
000040,东旭蓝天,1.4637,0.6107,15.4694,653.6466,42.3977,57.6023
000042,中洲控股,1.684,0.7396,37.8337,537.0313,35.6569,64.3431
000043,中航地产,1.3988,0.4868,17.9892,429.4033,21.1365,78.8635
000045,深纺织A,0.9706,0.6096,28.9572,337.4854,68.6381,31.3619
000046,泛海控股,2.7639,0.4474,32.3164,10002.7267,50.0734,49.9266
000048,康达尔,0.3793,0.1295,6.2968,123.1771,-24.2991,124.2991
000049,德赛电池,1.1548,0.8373,17.5691,111.4773,37.4025,62.5975
000050,深天马A,3.0005,2.6676,208.1591,586.4541,39.4474,60.5526
000055,方大集团,0.8994,0.7787,21.9157,173.1991,41.8605,58.1395
000056,皇庭国际,1.6458,0.4385,37.8405,-5656.1273,15.1969,84.8031
000058,深赛格,0.5446,0.4186,22.1498,-747.7047,50.2925,49.7075
000059,华锦股份,0.907,0.7467,63.806,399.0363,35.8568,64.1432
000060,中金岭南,1.5272,0.7572,43.7531,1556.1007,51.9444,48.0556
000061,农产品,0.7558,0.6833,24.8287,456.9085,47.9455,52.0545
000062,深圳华强,1.0675,0.7486,11.6282,286.783,58.0491,41.9509
000063,中兴通讯,1.5534,1.3282,30.0741,420.879,33.3166,66.6834
000065,北方国际,1.6972,1.6042,40.9661,48.7816,33.5403,66.4597
000066,中国长城,1.5287,1.3044,21.3471,6898.2537,52.6041,47.3959
000068,华控赛格,0.7706,0.5044,0.6305,-266.812,55.5059,44.4941
000069,华侨城A,0.2445,0.1011,5.456,330.8866,43.9928,56.0072
000070,特发信息,2.0754,1.603,55.68,802.5409,63.9506,36.0494
000078,海王生物,0.9534,0.8118,25.3771,252.725,28.4665,71.5335
000088,盐田港,3.1488,3.1388,243.6804,-10943.2904,85.7049,14.2951
000089,深圳机场,3.8209,3.814,317.6671,-2642.2164,90.7516,9.2484
000090,天健集团,1.4402,0.6349,47.563,4486.8293,49.3344,50.6656
000096,广聚能源,3.141,2.9611,203.0926,-18352.0615,84.7071,15.2929
000099,中信海直,0.7732,0.5535,32.4971,-696.3557,59.3458,40.6542
000100,TCL集团,1.0278,0.7468,29.8521,112.3196,25.038,74.962
000150,宜华健康,4.0267,3.5158,92.9699,-12217.3708,86.6767,13.3233
000151,中成股份,2.444,1.6645,74.5203,787.9209,78.8178,21.1822
000153,丰原药业,1.1812,1.0067,23.3723,438.9266,55.5709,44.4291
000155,*ST川化,1.2348,0.7762,44.4485,282.9757,65.8794,34.1206
000156,华数传媒,0.1666,0.1352,0.9007,-29.0763,-187.5716,287.5716
000157,中联重科,1.4291,0.8907,28.4831,1890.4787,40.7323,59.2677
000158,常山股份,0.93,0.4698,19.9233,200.8369,43.9612,56.0388
000159,国际实业,1.1285,0.4964,23.9928,296.1554,40.5247,59.4753
000166,申万宏源,1.0677,1.0677,94.746,--,8.0725,91.9275
000301,东方市场,1.3939,0.6709,30.9044,1368.61,67.1034,32.8966
000333,美的集团,0.9911,0.6746,15.2239,1028.4785,32.4199,67.5801
000338,潍柴动力,1.1032,0.8463,13.3379,1362.4062,34.4046,65.5954
000400,许继电气,1.5505,1.1228,31.8333,297.4612,46.833,53.167
000401,冀东水泥,0.7737,0.5783,24.3767,307.7517,38.2054,61.7946
000402,金融街,1.6832,0.7604,62.1063,1994.2871,33.3535,66.6465
000403,ST生化,0.3693,0.2237,1.5722,2.9197,-5.8185,105.8185
000404,华意压缩,0.8246,0.6076,17.7983,147.5957,23.4448,76.5552
000407,胜利股份,0.9833,0.6334,22.0743,282.6394,37.1319,62.8681
000408,*ST金源,1.2768,1.1869,43.7394,171.0076,37.5504,62.4496
000409,山东地矿,1.6632,1.6632,0.8852,-322.6733,62.8861,37.1139
000410,沈阳机床,1.0238,0.6547,20.8052,410.9868,21.6556,78.3444
000411,英特集团,1.0585,0.8633,19.4332,219.6567,19.5179,80.4821
000413,东旭光电,1.208,1.046,1.8358,291.9435,52.4851,47.5149
000415,渤海金控,0.6884,0.5948,8.5159,-10.7048,39.345,60.655
000416,民生控股,5.0117,4.8171,131.8375,610.495,83.4223,16.5777
000417,合肥百货,0.9492,0.7533,53.6889,952.824,38.6763,61.3237
000418,小天鹅A,1.1113,0.7189,28.4542,604.6355,38.1139,61.8861
000419,通程控股,0.9921,0.7447,60.4448,513.2055,43.259,56.741
000420,吉林化纤,1.2049,0.6724,23.1443,466.6643,53.2837,46.7163
000421,南京公用,0.7696,0.4841,27.6977,737.393,34.6638,65.3362
000422,湖北宜化,0.9312,0.6857,39.2095,453.3936,34.7474,65.2526
000423,东阿阿胶,5.0692,4.2827,284.9869,-3268.5694,87.6338,12.3662
000425,徐工机械,1.2332,0.7475,18.2189,249.9156,35.4272,64.5728
000426,兴业矿业,1.073,0.8364,11.4178,114.3758,51.2897,48.7103
000428,华天酒店,0.8394,0.7831,43.9924,872.2062,41.0022,58.9978
000429,粤高速A,1.0579,1.0576,76.9054,941.9657,59.7559,40.2441
000430,张家界,0.1176,0.1075,1.5521,96.4895,-15.5189,115.5189
000488,晨鸣纸业,0.8479,0.5869,7.8395,407.3271,45.0401,54.9599
000498,山东路桥,0.4606,0.4365,0.3209,-255.5319,-0.2799,100.2799
000501,鄂武商A,0.7192,0.6761,54.0394,698.3069,33.923,66.077
000502,绿景控股,2.1801,0.4551,21.2046,-38009.4364,41.9462,58.0538
000503,海虹控股,3.2349,3.2309,60.2754,794.1401,82.4033,17.5967
000504,*ST生物,1.0676,0.8456,24.841,166.1329,67.4852,32.5148
000505,*ST珠江,0.8715,0.3569,10.5418,100.3863,29.1136,70.8864
000506,中润资源,0.0023,0.0023,0.0141,-27.3979,-41572.5221,41672.5221
000507,珠海港,1.1098,0.6449,32.2824,717.3377,41.4429,58.5571
000509,华塑控股,0.4517,0.3438,7.9099,-153.3795,14.8867,85.1133
