code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
000001,平安银行,12.65,30.13,39.9283,2143.834,0.8974,7115.253,2.9785
000002,万科A,6.86,11.94,41.0524,2061.0557,0.1874,17255.013,1.5693
000004,国农科技,-2.41,-9.78,54.1372,-1.7044,-0.0202,17.4155,0.2073
000005,世纪星源,0.72,12.31,61.2754,5.4888,0.006,44.5784,0.0487
000006,深振业A,13.47,29.06,67.3778,235.6397,0.4646,810.784,1.5986
000007,全新好,,-23.98,76.1948,-18.8095,-0.1016,78.4158,0.4239
000008,神州高铁,0.33,4.26,20.4644,0.2429,0.0032,5.7,0.0773
000009,中国宝安,8.72,12.3,38.5265,150.4714,0.1448,1222.562,1.1768
000010,美丽生态,-1.19,-1.62,45.8073,-0.7371,-0.005,45.2375,0.3077
000011,深物业A,-0.56,-2.28,30.8971,-3.1208,-0.0057,136.4553,0.2518
000012,南玻A,9.71,19.22,32.3112,409.8536,0.345,2131.7771,1.7944
000014,沙河股份,-8.49,-127.08,47.4032,-26.6534,-0.1982,20.9722,0.1559
000016,深康佳A,2.23,1.43,18.5005,80.5552,0.0669,5620.526,4.6683
000017,深中华A,,-4.15,6.6366,-4.6156,-0.0096,111.1099,0.2317
000018,神州长城,-2.7,-13.96,2.7025,-4.2966,-0.0254,30.7609,0.1818
000019,深深宝A,2.01,8.61,22.483,6.5972,0.0362,76.5831,0.4209
000020,深华发A,-1.04,-3.44,15.4014,-2.5034,-0.0088,72.7212,0.2568
000021,深科技,4.06,1.84,2.6837,133.1205,0.1513,7218.4005,8.2072
000022,深赤湾A,13.38,33.91,60.6621,330.9642,0.5133,975.9805,1.5137
000023,深天地A,1.11,1.31,13.3825,3.1328,0.0225,239.1087,1.7232
000025,特力A,-2.06,-0.84,11.7106,-3.1898,-0.0144,379.6864,1.7236
000026,飞亚达A,5.94,7.4,35.1889,38.4192,0.154,518.5494,2.0798
000027,深圳能源,4.61,9.12,19.0721,494.7583,0.2246,5422.9755,2.4621
000028,国药一致,13.67,1.96,8.8499,76.7332,0.2662,3900.3911,13.536
000029,深深房A,1.15,4.71,35.2422,13.9254,0.0137,295.1675,0.2917
000030,富奥股份,,-1611.71,,-12.4503,-0.0431,0.7725,0.0026
000031,中粮地产,2.99,22.76,48.7138,101.3812,0.1117,445.2798,0.491
000032,深桑达A,8.63,7.07,23.4811,67.3925,0.2894,952.5225,4.0904
000033,*ST新都,-1.24,-10.94,48.1979,-3.7483,-0.0113,34.2597,0.104
000034,神州数码,,-6.4,12.7045,-8.4706,-0.0272,132.336,0.4253
000035,中国天楹,,1349.62,37.7583,86.481,0.5765,6.4078,0.0427
000036,华联控股,-3.45,-67.68,40.8378,-53.9237,-0.0479,79.6743,0.0708
000037,*ST南电A,1.74,1.55,-35.0848,30.263,0.0552,1948.872,3.5565
000038,深大通,,,,-3.2736,-0.0361,0.0,0.0
000039,中集集团,7.1,3.4,10.2992,1025.826,0.3853,30170.836,11.3322
000040,东旭蓝天,-3.1,-18.18,44.7562,-28.5044,-0.0607,156.7139,0.3337
000042,中洲控股,-1.82,-12.33,47.0194,-31.7004,-0.1323,257.0522,1.0734
000043,中航地产,1.24,2.62,30.0813,17.9177,0.0805,681.302,3.0645
000045,深纺织A,8.06,13.91,19.3774,33.2605,0.1356,239.0311,0.9751
000046,泛海控股,2.15,17.29,48.1787,174.8745,0.0772,1011.3308,0.4467
000048,康达尔,,4.57,13.158,21.8387,0.0558,477.2382,1.2212
000049,德赛电池,1.16,0.52,12.5332,1.779,0.013,338.3136,2.4725
000050,深天马A,2.9,6.14,15.6626,42.2796,0.1104,688.2631,1.7978
000055,方大集团,3.69,5.68,15.5033,20.7988,0.0487,365.6423,0.8567
000056,皇庭国际,0.29,9.98,29.4034,0.7152,0.0032,7.1618,0.0324
000058,深赛格,2.24,19.55,45.4345,28.7014,0.0365,146.7473,0.1869
000059,华锦股份,3.96,11.68,30.9258,234.4187,0.1952,2005.8996,1.6708
000060,中金岭南,16.1,15.55,32.0691,606.5639,0.5924,3899.9795,3.8093
000061,农产品,2.56,11.18,51.4448,72.9877,0.1614,652.3977,1.4431
000062,深圳华强,-2.41,-3.76,14.3649,-33.1737,-0.1073,881.0238,2.8518
000063,中兴通讯,4.27,2.82,33.589,557.386,0.5808,19728.984,20.5612
000065,北方国际,-4.99,-4.58,9.0603,-17.8291,-0.1097,388.5504,2.392
000066,中国长城,2.58,2.2,6.1308,46.2805,0.0841,2099.5806,3.8161
000068,华控赛格,0.73,1.09,19.6822,13.9092,0.0155,1271.8502,1.4184
000069,华侨城A,8.53,55.8,56.0452,435.5269,0.1661,780.3911,0.2977
000070,特发信息,1.66,3.71,11.594,10.5829,0.0423,284.6104,1.1384
000078,海王生物,4.35,2.99,16.1608,32.3196,0.0495,1077.3242,1.651
000088,盐田港,7.19,115.65,64.0762,258.5481,0.2076,223.5422,0.1795
000089,深圳机场,1.55,8.91,55.3595,67.8541,0.0401,761.0329,0.4502
000090,天健集团,1.05,2.51,11.4391,27.4472,0.0901,1092.032,3.5871
000096,广聚能源,6.0,8.8,6.8725,90.9832,0.1723,1033.4472,1.9572
000099,中信海直,1.71,7.47,23.3799,22.9065,0.0445,306.5186,0.5968
000100,TCL集团,10.76,2.26,15.8182,420.1584,0.1624,18538.3261,7.1678
000150,宜华健康,2.25,23.95,50.2111,12.1328,0.0374,50.6586,0.1563
000151,中成股份,2.0,6.48,16.5846,17.3366,0.0585,267.3787,0.9033
000153,丰原药业,0.84,1.27,24.4275,5.4173,0.0208,425.4984,1.6364
000155,*ST川化,6.4,8.95,28.2214,110.3896,0.2348,1233.399,2.6242
000156,华数传媒,,2.16,10.712,5.5636,0.0467,256.414,2.1559
000157,中联重科,20.27,14.51,29.813,902.2484,0.5931,6216.1665,4.0868
000158,常山股份,1.27,2.06,10.0607,27.4705,0.0382,1327.4714,1.8466
000159,国际实业,7.29,17.71,48.8175,79.0836,0.3287,446.3993,1.8555
000166,申万宏源,11.14,44.2,59.1347,1124.878,0.1674,2544.5438,0.3788
000301,东方市场,4.81,23.93,12.3802,115.1223,0.0944,481.07,0.3948
000333,美的集团,16.74,2.02,18.6018,786.5837,0.7865,38900.1567,38.9001
000338,潍柴动力,21.45,7.91,21.7038,1660.8446,3.1899,20978.7462,40.2931
000400,许继电气,1.95,4.46,35.7278,42.4599,0.1122,949.9359,2.5112
000401,冀东水泥,2.73,6.91,24.2642,154.3414,0.1603,2231.8739,2.3181
000402,金融街,1.0,12.31,39.6652,138.4024,0.0557,1123.5177,0.4528
000403,ST生化,208.71,106.06,30.6238,356.4385,1.6838,336.0456,1.5874
000404,华意压缩,9.41,2.33,13.0541,43.6415,0.1344,1872.4067,5.7686
000407,胜利股份,4.45,2.57,11.9988,30.0382,0.0842,1168.6001,3.2759
000408,*ST金源,-9.16,-6.31,0.328,-30.4665,-0.1207,482.5038,1.9124
000409,山东地矿,-4.29,,,-2.2477,-0.0131,,
000410,沈阳机床,3.5,1.63,15.8503,46.6963,0.0856,2858.4647,5.2403
000411,英特集团,8.0,0.51,5.615,10.1244,0.0488,1976.2026,9.5261
000413,东旭光电,1.27,2.53,13.0624,3.1739,0.0082,125.3435,0.3272
000415,渤海金控,-2.4,-14.38,15.8227,-9.9053,-0.0329,68.8611,0.2292
000416,民生控股,-1.76,-3.48,15.734,-11.2689,-0.0211,323.2898,0.6078
000417,合肥百货,5.3,1.69,15.8044,45.14,0.1223,2660.2383,7.2089
000418,小天鹅A,4.07,2.75,20.072,66.7376,0.1218,2424.429,4.4269
000419,通程控股,2.7,2.24,22.822,20.1271,0.1146,895.7505,5.1037
000420,吉林化纤,-6.2,-7.5,1.9502,-72.7604,-0.1923,969.3808,2.5627
000421,南京公用,10.64,8.06,12.5532,63.5192,0.1806,787.6337,2.2396
000422,湖北宜化,17.97,9.1,21.3317,362.5197,0.6683,3982.6863,7.343
000423,东阿阿胶,9.62,14.46,45.1445,118.9758,0.2271,822.5036,1.5703
000425,徐工机械,0.09,0.05,6.6836,1.0879,0.0019,1957.6043,3.5913
000426,兴业矿业,0.2,1.33,24.6571,2.6575,0.0069,198.4139,0.5212
000428,华天酒店,9.6,28.19,57.2346,113.1529,0.3069,401.2616,1.0883
000429,粤高速A,7.67,50.96,63.1747,251.2441,0.1998,492.9353,0.3921
000430,张家界,,19.29,57.6007,7.1026,0.0386,36.8101,0.2004
000488,晨鸣纸业,7.8,11.07,22.2766,947.4274,0.4594,8552.4023,4.1475
000498,山东路桥,,-2243.24,-865.8278,-89.68,-0.2299,3.9978,0.0102
000501,鄂武商A,6.69,2.24,19.6025,73.835,0.1455,3286.6571,6.4793
000502,绿景控股,13.86,15.7,55.5934,29.2733,0.1583,186.3702,1.0083
000503,海虹控股,0.1,1.02,82.95,1.3716,0.0018,134.4204,0.1794
000504,*ST生物,-2.87,-9.13,13.9419,-12.5419,-0.0402,137.3255,0.4407
000505,*ST珠江,-31.17,-113.74,10.8395,-46.5117,-0.1089,40.8899,0.0958
000506,中润资源,,-38.35,84.9666,-0.7747,-0.0031,2.02,0.0081
000507,珠海港,4.37,4.19,14.311,50.0361,0.145,1192.6742,3.457
000509,华塑控股,-22.02,-13.81,9.3634,-28.7837,-0.1151,208.313,0.8332
000510,金路集团,-4.33,-4.08,10.1531,-48.134,-0.079,1179.6853,1.9365
000511,*ST烯碳,7.89,21.58,46.764,108.8277,0.0942,504.1783,0.4365
000513,丽珠集团,3.38,5.5,43.3011,61.0957,0.1996,1108.9468,3.6235
000514,渝开发,4.11,38.54,50.1981,79.3009,0.125,205.7192,0.3245
000516,国际医学,4.88,2.62,16.0984,27.6062,0.1863,1053.6126,7.1115
000517,荣安地产,,-2771.6,1.3484,-47.4151,-0.2032,1.7107,0.0073
000518,四环生物,0.57,5.74,38.7286,4.7648,0.0046,83.0071,0.0806
000519,中兵红箭,-3.43,-7.22,11.8252,-12.042,-0.0629,166.7091,0.8721
000520,长航凤凰,7.64,8.12,22.8639,114.7135,0.17,1411.3254,2.0917
000521,美菱电器,1.26,0.56,22.4296,14.1847,0.0342,2493.1975,6.0274
000523,广州浪奇,0.95,0.9,12.5489,4.3373,0.0251,478.2743,2.7712
000524,岭南控股,0.28,1.27,64.3877,1.7924,0.0066,140.2434,0.52
000525,红太阳,4.58,1.76,10.8938,29.2417,0.1043,1656.2273,5.91
000526,*ST紫学,-0.2,-1.3,33.0263,-0.3329,-0.0034,25.4827,0.2649
000528,柳工,13.75,6.53,17.1316,367.2168,0.7772,5616.4835,11.8878
000529,广弘控股,,-75.16,7.5536,-45.5218,-0.1148,60.5591,0.1527
000530,大冷股份,4.05,8.63,19.624,64.7601,0.185,749.8021,2.1422
000531,穗恒运A,1.55,0.89,13.3183,11.8201,0.0443,1325.0891,4.9717
000532,力合股份,-3.27,-17.87,28.7598,-18.0876,-0.0524,101.1813,0.2935
000533,万家乐,4.94,2.37,25.8247,30.7232,0.0533,1296.3067,2.2517
000534,万泽股份,-1.51,-30.92,-31.1131,-8.7557,-0.0343,28.3114,0.1109
000536,华映科技,12.9,9.65,16.2024,5.5425,0.0454,57.3896,0.4706
000537,广宇发展,-1.23,-49.1,30.0624,-5.7976,-0.0113,11.8059,0.023
000538,云南白药,13.18,7.38,27.5596,200.9178,0.415,2719.9832,5.6192
000539,粤电力A,-0.66,-0.99,6.7348,-56.449,-0.0212,5692.7202,2.1405
000540,中天金融,16.07,20.13,47.8899,71.4571,0.2186,354.9353,1.086
000541,佛山照明,6.3,19.64,20.5178,159.9203,0.2287,813.8461,1.1643
000543,皖能电力,1.7,4.59,4.9818,63.8575,0.0826,1389.9934,1.7981
000544,中原环保,8.21,26.43,43.7601,34.6002,0.1284,130.9115,0.4858
000545,金浦钛业,15.75,5.49,43.4183,3.9142,0.0247,71.1735,0.4497
000546,金圆股份,0.15,9.59,66.9621,0.2488,0.0014,2.5935,0.0153
000547,航天发展,1.18,6.83,34.4296,11.9152,0.0486,174.3838,0.7122
000548,湖南投资,1.48,18.94,67.9949,19.4319,0.0389,102.5646,0.2054
000550,江铃汽车,13.98,11.58,24.5759,531.3553,0.6155,4584.73,5.3112
000551,创元科技,4.62,3.5,23.7917,33.7821,0.1397,963.2632,3.9849
000552,靖远煤电,8.43,13.96,30.0888,25.9992,0.1461,186.1749,1.0466
000553,沙隆达A,7.78,6.17,22.3381,77.2845,0.1301,1252.5467,2.1089
000554,泰山石油,13.22,7.89,14.1356,115.3562,0.2399,1461.7945,3.0403
000555,神州信息,,2.47,10.1883,0.4891,0.0053,19.7251,0.2176
000557,西部创业,,-206.19,21.4178,-27.0286,-0.0446,13.1084,0.0216
000558,莱茵体育,9.58,7.11,27.3391,40.6877,0.1097,571.8825,1.5425
000559,万向钱潮,6.88,4.71,17.5523,127.2557,0.124,2700.4203,2.633
000560,昆百大A,1.09,0.85,26.5242,5.1283,0.0381,596.8199,4.4406
000561,烽火电子,,-10.75,5.8867,-4.5289,-0.0114,42.116,0.106
000563,陕国投A,8.69,32.83,23.4069,39.7875,0.111,121.1602,0.338
000564,供销大集,2.11,2.3,19.5964,12.7549,0.0471,554.0876,2.0495
000565,渝三峡A,4.06,8.47,19.6305,16.2571,0.0937,191.8477,1.1061
000566,海南海药,9.88,14.53,40.1604,28.6393,0.1415,197.0829,0.9739
000567,海德股份,7.4,21.4,53.49,10.351,0.0684,48.3518,0.3197
000568,泸州老窖,25.06,35.13,64.7875,741.4934,0.5318,2110.2447,1.5135
000570,苏常柴A,0.3,0.34,10.0805,3.9585,0.0105,1150.2929,3.0735
000571,新大洲A,1.89,7.76,38.9873,19.3289,0.0262,248.9846,0.3382
000572,海马汽车,2.06,1.35,9.8701,49.5014,0.0604,3657.4609,4.4655
000573,粤宏远A,0.26,2.22,32.1549,3.8521,0.0061,173.1426,0.278
000576,广东甘化,1.02,1.01,11.2441,4.154,0.0128,410.0456,1.27
000581,威孚高科,5.03,6.78,20.7369,127.2531,0.2243,1875.0965,3.3054
000582,北部湾港,1.86,4.74,33.0648,4.2576,0.0299,89.8221,0.632
000584,友利控股,5.89,18.76,19.3009,92.5409,0.2263,493.0478,1.2058
000585,东北电气,0.1,0.19,20.7711,0.5207,0.0005,272.3845,0.3118
000586,汇源通信,-14.68,-11.79,15.2776,-27.9015,-0.1442,236.4833,1.2225
000587,金洲慈航,,-193.65,-12.382,-51.1224,-0.2752,26.3982,0.1421
000589,黔轮胎A,4.15,2.42,14.0638,50.5112,0.1986,2085.1825,8.1988
000590,启迪古汉,5.45,16.03,52.2127,17.4778,0.086,108.9987,0.5368
000591,太阳能,2.37,0.5,8.8512,8.599,0.0438,1698.1711,8.6568
000592,平潭发展,9.84,23.8,38.3705,30.781,0.0531,129.2828,0.2232
000593,大通燃气,2.25,3.49,28.982,4.6281,0.0207,132.5934,0.5936
000595,*ST宝实,8.99,15.9,18.7071,39.5566,0.1824,248.7343,1.1471
000596,古井贡酒,2.11,2.66,35.934,18.249,0.0776,683.5875,2.9088
000597,东北制药,13.9,5.81,34.2464,139.8767,0.4604,2406.9644,7.9225
000598,兴蓉环境,4.54,2.79,12.7899,31.9201,0.1055,1141.5455,3.774
000599,青岛双星,2.98,1.87,9.0195,46.3261,0.0882,2472.8343,4.7116
000600,建投能源,2.84,3.91,17.6655,82.3694,0.0991,2102.3641,2.5311
000601,韶能股份,1.28,3.31,21.8067,38.1509,0.0412,1150.9845,1.2435
000603,盛达矿业,5.77,38.87,82.9597,4.6754,0.0333,12.0283,0.0856
000605,渤海股份,15.97,56.72,25.3825,10.0698,0.108,17.7508,0.1904
000606,神州易桥,2.88,5.29,38.2877,13.7376,0.0613,259.661,1.1589
000607,华媒控股,0.79,0.32,13.546,4.5859,0.0094,1405.7561,2.8822
000608,阳光股份,4.87,7.81,43.9469,89.103,0.1663,1140.071,2.1283
000609,绵石投资,32.73,29.7,50.7918,324.2012,1.0875,1091.3299,3.661
000610,西安旅游,1.42,4.37,34.7278,5.5348,0.0281,126.6375,0.6436
000611,*ST天首,2.82,12.28,46.1407,16.4636,0.0511,134.0603,0.4165
000612,焦作万方,22.69,12.21,19.8146,422.1128,0.879,3454.4044,7.194
000613,*ST东海A,2.71,11.26,89.5666,2.0574,0.0056,18.256,0.0501
000615,京汉股份,-0.99,-2.47,4.087,-8.7382,-0.0412,352.9618,1.6674
000616,海航投资,3.45,23.85,47.5817,80.7564,0.1341,338.5327,0.5623
