code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,-100.0,30.0302,12.4942,27.6877,6.0729,15.6702
000002,万科A,43.6505,35.0269,21.0897,27.8835,29.5455,20.4988
000004,国农科技,30.6825,-14.9987,6.9696,-1.7287,-32.8652,2.8141
000005,世纪星源,56.483,92.9241,3.3583,4.6896,92.8,3.3583
000006,深振业A,18.8072,45.022,22.8469,12.2742,9.3892,23.4749
000007,全新好,89.1048,-21.472,2.2325,116.7809,40.5204,3.1259
000008,神州高铁,2270.9644,,632.2225,694.7393,-3661.6438,632.2225
000009,中国宝安,-1.0003,-19.2238,13.9099,11.7575,-40.0,12.8307
000010,美丽生态,2.2329,-52.8984,2.0908,0.7855,-75.6667,7.5662
000011,深物业A,32.1415,45.584,32.942,14.4901,45.8102,32.9671
000012,南玻A,-15.4324,-72.3512,-0.5166,-6.1878,-77.193,-1.3733
000014,沙河股份,5.3701,-47.0185,4.5431,11.9531,-48.5141,4.2688
000016,深康佳A,13.0737,87.9229,0.2412,-2.032,84.058,0.8446
000017,深中华A,-8.789,-231.2322,,19.8181,-232.0833,1.5814
000018,神州长城,12.6409,,-0.1655,-0.1372,-98.5,-0.1636
000019,深深宝A,-2.3379,668.0399,13.0686,15.1634,819.5046,8.354
000020,深华发A,-17.3431,-68.7514,1.1706,1.9838,-68.8525,1.1706
000021,深科技,-11.9743,-96.1606,-3.8048,-1.5033,-62.8017,-1.9525
000022,深赤湾A,4.4323,-7.788,8.7418,3.6834,-7.6531,6.0625
000023,深天地A,9.7233,-43.6156,18.0016,11.4737,-44.1617,3.9079
000025,特力A,4.0569,-22.2587,-0.159,13.0049,230.6122,4.1211
000026,飞亚达A,18.0749,-27.3764,3.9699,14.8833,-27.3399,4.0024
000027,深圳能源,-10.8329,-3.9204,3.7107,2.698,-15.093,4.5777
000028,国药一致,19.044,47.5471,28.8934,21.2644,43.4783,31.5301
000029,深深房A,0.3656,5.5885,7.6272,14.7288,5.6,6.9855
000030,富奥股份,-100.0,-100.2534,-180.6939,-62.8134,-100.2535,-180.6939
000031,中粮地产,43.3818,-7.1098,6.4245,6.8583,21.7391,6.7436
000032,深桑达A,-11.9137,298.7798,20.5841,7.4825,558.1197,24.5951
000033,*ST新都,-7.5473,-1004.7079,-8.6687,-8.96,-1009.4118,-8.6687
000034,神州数码,5.4421,-75.8177,4.7064,-6.7755,-80.0,4.7064
000035,中国天楹,1634.2715,,,-51.6252,2146.6667,52.0527
000036,华联控股,-31.3006,-12.0589,5.7466,10.485,-15.0485,3.7473
000037,*ST南电A,-47.6183,-2702.0173,-8.7403,1.5281,-1233.3333,-11.6605
000038,深大通,108.2361,6.5412,1.461,-3.2212,-0.4608,1.3449
000039,中集集团,-15.2686,-47.2407,2.3295,-2.1276,-47.482,4.7229
000040,东旭蓝天,5.324,38.1702,18.175,51.9139,36.6667,17.9725
000042,中洲控股,40.7689,29.0781,14.7706,5.1638,29.0807,14.7769
000043,中航地产,12.936,-13.0398,18.6993,30.139,-59.9433,12.5015
000045,深纺织A,18.5471,-265.5686,-4.8638,4.0058,-260.0,-4.8638
000046,泛海控股,121.9713,216.9567,5.7892,31.9904,203.1802,6.3526
000048,康达尔,9.292,-93.9071,11.3207,-3.9885,-94.2642,14.5531
000049,德赛电池,42.2429,8.7226,8.6141,31.141,20.3899,17.3926
000050,深天马A,-6.098,-46.5649,4.7005,-3.092,-46.167,4.0986
000055,方大集团,3.6422,-89.1492,0.5437,7.603,-66.6667,2.3066
000056,皇庭国际,314.2181,,,30.4807,-114.6429,-0.5487
000058,深赛格,6.1723,-19.6725,3.7825,4.0101,-33.9022,3.7284
000059,华锦股份,-4.1226,-97.6326,-2.0929,14.8176,-97.6761,-2.1152
000060,中金岭南,-1.2584,-51.171,6.4716,0.2192,-54.3478,5.9843
000061,农产品,-6.3321,-59.8478,4.8367,12.1206,-87.1423,-0.8144
000062,深圳华强,128.14,470.8922,-9.5966,7.1648,470.2703,-9.2022
000063,中兴通讯,-2.3594,-216.1174,-13.8844,1.9723,-236.0656,-11.2631
000065,北方国际,-36.9251,67.8448,20.7231,36.8838,64.4444,20.2192
000066,中国长城,4.2942,-79.8807,0.2257,19.4612,-338.1579,-10.3906
000068,华控赛格,2080.2701,,2.7162,8.5238,-107.6754,2.7162
000069,华侨城A,28.632,23.4433,21.2199,16.3099,-6.7958,22.2826
000070,特发信息,29.1311,30.3042,6.4625,9.4121,29.1638,5.9596
000078,海王生物,20.98,63.3194,8.8501,21.2642,12.4224,6.5202
000088,盐田港,-12.2776,-5.3447,-2.0179,-2.245,-26.0336,-2.326
000089,深圳机场,22.2385,-12.1059,7.1161,13.5144,-11.8539,7.2799
000090,天健集团,-13.155,23.0905,4.9343,14.3733,11.9101,4.9343
000096,广聚能源,-33.9643,-77.6798,-0.4682,0.0157,-77.7778,-0.4796
000099,中信海直,10.6163,2.4045,14.9371,30.2513,2.8096,15.3005
000100,TCL集团,14.3154,-23.8377,4.9252,7.7424,-21.4226,3.8989
000150,宜华健康,-19.227,-70.4209,0.3319,11.1024,-58.8477,0.3319
000151,中成股份,61.2361,,5.3066,40.5567,-500.0,5.3131
000153,丰原药业,9.3161,82.3018,1.2776,10.033,91.8635,1.4796
000155,*ST川化,6.6835,,-2.279,1.4426,-104.5455,-0.2511
000156,华数传媒,45.3838,65.0082,,1081.1875,-80.6488,-514.7258
000157,中联重科,3.7748,-7.8839,15.5865,24.2976,-9.5238,15.1092
000158,常山股份,6.7511,-79.5413,0.5302,8.0466,-75.0,0.533
000159,国际实业,13.1294,-69.5834,2.8091,-5.9816,-69.4265,2.479
000166,申万宏源,,-17.2408,8.1287,5.7493,-16.0,8.4932
000301,东方市场,-18.3939,48.0555,5.2841,2.8776,44.4444,5.2803
000333,美的集团,-23.4603,-7.5359,10.0178,-2.8874,,14.5607
000338,潍柴动力,-19.7501,-48.8249,8.6375,7.7599,-55.3571,8.5835
000400,许继电气,51.5668,87.2348,7.4409,-2.0652,112.1586,11.0566
000401,冀东水泥,-7.0881,-91.276,1.5792,9.0054,-89.1498,1.564
000402,金融街,78.825,31.0495,13.7881,17.2603,11.9403,9.2818
000403,ST生化,1.899,-35.7905,1.7455,11.1512,-21.0526,16.4938
000404,华意压缩,4.3495,140.525,18.4906,12.1546,236.3733,17.9804
000407,胜利股份,-4.4598,-2338.2765,-6.2381,1.3161,-2300.0,-11.1503
000408,*ST金源,-84.8111,-14.7337,3.6636,5.4126,-37.1134,3.5247
000409,山东地矿,243.7538,1337.5128,2158.2582,2455.7507,725.6881,2158.2582
