code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
000001,平安银行,--,--,--,--,2.4703,97.5297
000002,万科A,2.4018,0.6533,46.5021,3304.1956,35.7746,64.2254
000004,国农科技,1.768,1.454,53.4685,285.7302,57.1967,42.8033
000005,世纪星源,0.4671,0.2658,5.0018,2377.2022,47.7197,52.2803
000006,深振业A,2.4241,0.4265,27.158,-5244.595,42.4731,57.5269
000007,全新好,0.3201,0.2457,3.008,-42.0298,-2.2383,102.2383
000008,神州高铁,6.9523,6.9523,506.5452,-5090.1251,92.9712,7.0288
000009,中国宝安,1.5291,0.6501,27.1076,487.6414,37.0576,62.9424
000010,美丽生态,1.4331,0.9828,6.687,-1227.7354,39.7873,60.2127
000011,深物业A,1.4827,0.3134,9.1837,-245.6397,35.6816,64.3184
000012,南玻A,0.3798,0.2541,9.4622,314.4023,44.0668,55.9332
000014,沙河股份,2.3486,0.419,23.6563,-100.6288,37.3268,62.6732
000016,深康佳A,1.3847,0.9215,24.6873,537.5747,38.821,61.179
000017,深中华A,0.0509,0.028,1.248,340.9233,-639.6919,739.6919
000018,神州长城,2.0869,1.2961,76.9716,-4241.6248,74.2917,25.7083
000019,深深宝A,1.1843,0.8909,35.9788,158.3991,63.8091,36.1909
000020,深华发A,0.931,0.7794,21.8035,109.4467,65.0385,34.9615
000021,深科技,3.6651,3.5248,245.5321,-26938.7692,80.3581,19.6419
000022,深赤湾A,0.4881,0.4692,23.6564,1585.9739,68.9996,31.0004
000023,深天地A,0.8759,0.7776,23.1394,1051.4173,38.351,61.649
000025,特力A,0.5409,0.4067,12.8261,45.2013,22.8205,77.1795
000026,飞亚达A,2.2919,0.6171,35.7857,597.5674,70.4401,29.5599
000027,深圳能源,5.3394,4.5474,352.267,1867.7604,73.3924,26.6076
000028,国药一致,1.0194,0.7904,9.9394,788.8727,16.4083,83.5917
000029,深深房A,1.0865,0.5471,35.5547,608.6727,46.4016,53.5984
000030,富奥股份,0.0061,0.004,0.0046,-1.813,-5438.6436,5538.6436
000031,中粮地产,0.987,0.3048,17.4525,402.7392,52.3854,47.6146
000032,深桑达A,1.4644,0.6416,32.2544,5170.273,46.2943,53.7057
000033,*ST新都,0.3682,0.3542,1.9919,22.4168,60.4587,39.5413
000034,神州数码,0.5916,0.4563,2.1872,-14.0052,-61.0796,161.0796
000035,中国天楹,0.0964,0.091,0.0357,97.654,-280.1006,380.1006
000036,华联控股,0.757,0.4653,26.2383,246.7045,22.755,77.245
000037,*ST南电A,0.6506,0.4916,18.656,75.3415,39.7277,60.2723
000038,深大通,0.0034,0.0034,0.2611,2207.8513,-72.709,172.709
000039,中集集团,1.4767,0.9921,12.4126,1564.4951,48.3743,51.6257
000040,东旭蓝天,1.4281,0.8057,31.919,18.8614,41.4662,58.5338
000042,中洲控股,1.7784,0.7523,48.7773,10.8728,34.8752,65.1248
000043,中航地产,1.4746,0.4559,12.1459,552.7685,23.3604,76.6396
000045,深纺织A,0.9546,0.6294,23.431,255.8639,65.8447,34.1553
000046,泛海控股,2.379,0.2824,20.1001,-34917.2342,44.111,55.889
000048,康达尔,0.4148,0.1891,11.2254,85.4548,-22.5496,122.5496
000049,德赛电池,1.1427,0.8586,17.8974,-143.2598,37.9148,62.0852
000050,深天马A,1.4543,1.1451,47.1924,476.1245,65.0516,34.9484
000055,方大集团,0.904,0.7561,23.2315,165.4776,40.6273,59.3727
000056,皇庭国际,1.1379,0.0842,4.188,-3759.8409,21.0873,78.9127
000058,深赛格,--,--,--,-685.8554,39.2582,--
000059,华锦股份,0.6097,0.4599,38.2494,473.6127,41.2239,58.7761
000060,中金岭南,1.5764,0.7577,52.6629,1204.6579,52.859,47.141
000061,农产品,0.7627,0.6948,25.5904,366.7904,46.9814,53.0186
000062,深圳华强,1.219,0.871,23.4533,-133.2826,61.0234,38.9766
000063,中兴通讯,1.7417,1.4663,22.9101,174.2428,39.5582,60.4418
000065,北方国际,1.672,1.589,67.8612,299.044,33.126,66.874
000066,中国长城,2.1732,1.7748,97.7367,-2813.2196,70.6751,29.3249
000068,华控赛格,0.8507,0.5709,0.5412,-304.2055,55.1922,44.8078
000069,华侨城A,0.2469,0.1003,6.0008,180.3477,48.8908,51.1092
000070,特发信息,2.0141,1.5596,53.0314,3232.0255,62.869,37.131
000078,海王生物,0.9608,0.8339,29.0878,198.2334,25.0203,74.9797
000088,盐田港,6.797,6.7751,614.4208,-3221.3441,93.7996,6.2004
000089,深圳机场,4.2505,4.2441,360.7468,-8340.2189,91.122,8.878
000090,天健集团,1.7884,0.6641,45.3949,227.9398,53.4382,46.5618
000096,广聚能源,3.132,2.7832,170.1988,-3077.8461,85.1523,14.8477
000099,中信海直,0.8625,0.605,38.465,282.296,59.8451,40.1549
000100,TCL集团,1.0629,0.7544,28.915,149.7339,24.1317,75.8683
000150,宜华健康,4.183,3.7018,99.4414,3488.1853,87.2144,12.7856
000151,中成股份,0.967,0.8554,21.1431,164.7714,56.0699,43.9301
000153,丰原药业,1.1572,0.9998,16.2504,163.337,59.3458,40.6542
000155,*ST川化,1.2631,0.8247,48.2522,-133.9554,66.1651,33.8349
000156,华数传媒,0.3993,0.3735,1.2975,--,-97.5034,197.5034
000157,中联重科,1.3204,0.7668,28.4722,1475.9903,42.9097,57.0903
000158,常山股份,0.9386,0.5001,23.9107,163.9902,43.6558,56.3442
000159,国际实业,1.1119,0.3847,15.1653,239.2546,44.5304,55.4696
000166,申万宏源,--,--,--,--,7.4466,92.5534
000301,东方市场,1.5362,0.7086,33.4698,1224.1077,68.8875,31.1125
000338,潍柴动力,1.0301,1.0301,0,--,36.051,--
000400,许继电气,1.4613,1.0711,32.8266,182.2495,46.0298,53.9702
000401,冀东水泥,0.6801,0.4585,21.1555,60.6886,38.8534,61.1466
000402,金融街,1.5687,0.6259,36.0303,3431.4862,37.9785,62.0215
000403,ST生化,0.3657,0.2114,1.3336,-30.444,-4.9204,104.9204
000404,华意压缩,0.7827,0.5782,16.7596,121.5102,25.0808,74.9192
000407,胜利股份,0.9685,0.6413,22.9342,140.1389,35.9491,64.0509
000408,*ST金源,1.0178,0.9402,1.2416,105.0008,38.365,61.635
000409,山东地矿,1.6469,1.6469,1.2849,-329.3779,61.6837,38.3163
000410,沈阳机床,1.0278,0.625,21.9137,290.0135,22.8327,77.1673
000411,英特集团,1.0795,0.8856,16.7729,139.3737,18.8133,81.1867
000413,东旭光电,1.1896,1.0497,1.2066,165.6723,53.1798,46.8202
000415,渤海金控,0.6388,0.5276,6.8691,-84.3875,44.3257,55.6743
000416,民生控股,2.2211,2.1346,159.2759,214.2139,67.0134,32.9866
000417,合肥百货,0.9578,0.7997,54.287,1078.194,37.4099,62.5901
000418,小天鹅A,1.0735,0.7109,21.5733,507.0066,36.7878,63.2122
000419,通程控股,0.9925,0.7436,53.5674,-876.7197,43.1504,56.8496
000420,吉林化纤,1.3377,0.6011,17.8399,249.1454,55.2785,44.7215
000421,南京公用,0.6738,0.2625,9.3212,321.435,24.4301,75.5699
000422,湖北宜化,1.5342,1.1929,37.2606,394.3757,39.9082,60.0918
000423,东阿阿胶,4.0598,3.4751,234.6541,-2534.1108,84.4521,15.5479
000425,徐工机械,1.122,0.5664,12.1072,151.3465,34.1822,65.8178
000426,兴业矿业,1.0328,0.7601,7.1562,110.9104,50.4137,49.5863
000428,华天酒店,0.8077,0.7534,15.7503,413.293,43.2731,56.7269
000429,粤高速A,0.9557,0.9554,67.3586,971.3791,59.9104,40.0896
000430,张家界,0.1083,0.0986,1.1095,-82.0982,-16.8226,116.8226
000488,晨鸣纸业,1.1125,0.7355,14.5169,334.1025,39.0739,60.9261
000498,山东路桥,0.4634,0.4351,0.4092,-137.8808,1.233,98.767
000501,鄂武商A,0.7064,0.6504,52.8133,818.1566,33.4033,66.5967
000502,绿景控股,2.7683,0.6688,31.0518,-46849.5456,37.8098,62.1902
000503,海虹控股,2.8108,2.8066,46.2449,1108.8426,81.0359,18.9641
000504,*ST生物,1.6186,1.3581,20.1093,162.2062,71.577,28.423
000505,*ST珠江,0.8713,0.2537,4.2824,63.7694,31.9386,68.0614
000506,中润资源,--,--,--,-35.8254,-133197.8225,--
000507,珠海港,1.1056,0.6114,36.0431,152.3526,42.6782,57.3218
000509,华塑控股,0.4726,0.3738,4.0449,-116.5569,16.8709,83.1291
000510,金路集团,0.5835,0.4848,21.5634,236.4218,45.6299,54.3701
000511,*ST烯碳,1.8747,0.3552,4.1327,11131.2215,50.9069,49.0931
000513,丽珠集团,1.3923,1.0544,31.5439,3210.6897,58.7505,41.2495
000514,渝开发,2.2,0.7884,38.065,422.5946,70.3794,29.6206
000516,国际医学,0.5815,0.5431,26.0915,742.927,43.2257,56.7743
000517,荣安地产,0.4934,0.4431,14.7243,102.9101,-9.1765,109.1765
000518,四环生物,2.7739,2.0279,96.1491,-715.1804,80.3246,19.6754
000519,中兵红箭,1.7654,1.326,57.6433,-4891.0373,65.97,34.03
000520,长航凤凰,0.6866,0.6277,22.664,199.9521,33.9234,66.0766
000521,美菱电器,--,--,--,135.0786,35.0073,--
000523,广州浪奇,2.1977,1.3732,46.087,904.8093,72.5005,27.4995
000524,岭南控股,0.3852,0.3672,24.9956,-468.7652,68.2099,31.7901
000525,红太阳,0.9581,0.5427,24.6121,183.9819,21.8001,78.1999
000526,*ST紫学,0.991,0.903,79.4083,-133.2766,63.0174,36.9826
000528,柳工,1.6975,0.8455,16.7565,7500.26,52.9579,47.0421
000529,广弘控股,0.157,0.066,0.7477,-6.4724,-89.9501,189.9501
000530,大冷股份,1.6687,1.2051,39.2477,25953.5447,69.6245,30.3755
000531,穗恒运A,0.3635,0.3301,13.1398,973.6305,41.2798,58.7202
000532,力合股份,2.3177,1.7369,60.008,1473.3779,66.0517,33.9483
000533,万家乐,0.9228,0.6355,21.4367,192.0167,16.7275,83.2725
000534,万泽股份,4.378,3.8611,149.4289,543349.0897,85.7319,14.2681
000536,华映科技,0.7549,0.3252,9.7143,499.7606,16.9855,83.0145
000537,广宇发展,1.3527,0.4667,8.7605,1136.814,25.5426,74.4574
000538,云南白药,1.7778,1.1244,66.9365,-7508.163,51.2645,48.7355
000539,粤电力A,0.5923,0.5312,27.7521,788.6825,54.4553,45.5447
000540,中天金融,1.465,0.1156,6.6863,-13172.3781,22.4201,77.5799
000541,佛山照明,6.1571,5.2473,279.6758,30959.0435,90.1675,9.8325
000543,皖能电力,0.8691,0.8211,29.9882,775.0893,60.5548,39.4452
000544,中原环保,0.4092,0.4051,13.6073,1820.312,68.89,31.11
000545,金浦钛业,0.5081,0.3282,0.1912,373.8976,3.2765,96.7235
000546,金圆股份,0.8229,0.2843,8.2669,-55.7644,21.4037,78.5963
000547,航天发展,1.1713,0.8239,19.9548,1378.2447,44.8477,55.1523
000548,湖南投资,1.5843,1.4954,97.9333,7077.6181,60.9433,39.0567
000550,江铃汽车,1.7015,1.3621,113.9768,-1518.1428,60.8431,39.1569
000551,创元科技,1.3425,0.9066,57.763,910.2574,48.7971,51.2029
000552,靖远煤电,0.5919,0.5476,21.9594,1767.4377,55.5409,44.4591
000553,沙隆达A,1.4492,0.9891,46.843,218.9646,50.0536,49.9464
000554,泰山石油,3.1844,2.3585,146.2982,-260542.0539,91.2448,8.7552
000555,神州信息,0.1345,0.1345,0.0095,-30.6411,-641.5497,741.5497
000557,西部创业,0.1355,0.0865,0.4325,45.5886,-127.1943,227.1943
000558,莱茵体育,0.9185,0.1977,7.2678,-909.2879,31.2403,68.7597
000559,万向钱潮,1.0022,0.6916,27.2267,776.6869,45.6999,54.3001
000560,昆百大A,0.9069,0.364,14.761,310.936,12.136,87.864
000561,烽火电子,0.2676,0.1562,8.4893,-143.4599,-94.8467,194.8467
