code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,7.0782,50.8604,0.0255,14117.6471,0.0257,14007.7821
000004,国农科技,9.6967,37.126,0.0407,8845.2088,0.0405,8888.8889
000005,世纪星源,0.5852,615.1743,0.0754,4774.5358,0.059,6101.6949
000006,深振业A,26.7737,13.446,0.0256,14062.5,0.0366,9836.0656
000007,全新好,0.2604,1382.4885,0.1604,2244.389,0.0277,12996.3899
000008,神州高铁,0.2243,1604.9933,0.2666,1350.3376,0.0896,4017.8571
000009,中国宝安,1.2475,288.5772,0.143,2517.4825,0.1095,3287.6712
000010,美丽生态,0.2976,1209.6774,0.0655,5496.1832,0.0396,9090.9091
000011,深物业A,5.2619,68.4164,0.0606,5940.5941,0.0476,7563.0252
000012,南玻A,3.6927,97.4896,3.8107,94.4708,0.9638,373.5215
000014,沙河股份,6.7834,53.0707,0.013,27692.3077,0.0163,22085.8896
000016,深康佳A,1.957,183.955,1.1769,305.8884,0.3946,912.3163
000017,深中华A,2.3799,151.2669,1.9896,180.9409,0.4433,812.0911
000018,神州长城,0.3617,995.3,5.8591,61.4429,0.2304,1562.5
000019,深深宝A,1.0501,342.8245,0.3109,1157.9286,0.1564,2301.7903
000020,深华发A,0.9361,384.5743,3.8016,94.697,0.2004,1796.4072
000021,深科技,2.1821,164.9787,4.1579,86.5822,0.387,930.2326
000022,深赤湾A,1.9428,185.2996,13.7791,26.1265,0.4581,785.8546
000023,深天地A,0.2663,1351.8588,0.326,1104.2945,0.1308,2752.2936
000025,特力A,49.085,7.3342,4.5275,79.5141,0.2341,1537.8044
000026,飞亚达A,2.2505,159.9645,0.2115,1702.1277,0.2384,1510.0671
000027,深圳能源,0.6886,522.7999,1.113,323.4501,0.1296,2777.7778
000028,国药一致,1.032,348.8372,2.7313,131.8054,0.6031,596.9159
000029,深深房A,3.3154,108.5842,0.1201,2997.5021,0.0916,3930.131
000030,富奥股份,1.1019,326.7084,1.7895,201.1735,0.3413,1054.7905
000031,中粮地产,19.6118,18.3563,0.0544,6617.6471,0.0627,5741.6268
000032,深桑达A,2.3406,153.8067,1.5782,228.108,0.349,1031.5186
000033,*ST新都,5.6103,64.1677,4.447,80.9535,0.0713,5049.0884
000034,神州数码,0.0367,9809.2643,0.0317,11356.4669,0.0117,30769.2308
000035,中国天楹,1.011,356.0831,0.9954,361.6637,0.2507,1435.9793
000036,华联控股,15.1767,23.7206,0.006,60000.0,0.0079,45569.6203
000037,*ST南电A,0.5214,690.4488,0.3483,1033.5917,0.0867,4152.2491
000038,深大通,1.5224,236.4687,0.1535,2345.2769,0.1657,2172.6011
000039,中集集团,1.0082,357.072,0.5101,705.744,0.2295,1568.6275
000040,东旭蓝天,22.8864,15.7299,0.1425,2526.3158,0.0949,3793.4668
000042,中洲控股,20.6056,17.471,0.0865,4161.8497,0.0869,4142.6928
000043,中航地产,2.5172,143.016,0.092,3913.0435,0.0829,4342.5814
000045,深纺织A,1.4366,250.5917,0.8209,438.5431,0.1444,2493.0748
000046,泛海控股,2.4171,148.9388,0.0472,7627.1186,0.0385,9350.6494
000048,康达尔,6.9891,51.5088,1.1898,302.5719,0.279,1290.3226
000049,德赛电池,1.1692,307.9028,2.5379,141.8496,0.5643,637.9585
000050,深天马A,1.3024,276.4128,1.499,240.1601,0.2336,1541.0959
000055,方大集团,0.3281,1097.2265,0.2808,1282.0513,0.1368,2631.5789
000056,皇庭国际,1.4563,247.2018,26.9835,13.3415,0.2934,1226.9939
000058,深赛格,1.9487,184.7385,0.2922,1232.0329,0.1406,2560.4552
000059,华锦股份,20.7255,17.3699,1.778,202.4747,0.6852,525.394
000060,中金岭南,7.1644,50.2485,1.393,258.435,0.5711,630.3625
000061,农产品,7.2701,49.5179,0.5523,651.8197,0.1526,2359.1088
000062,深圳华强,1.5028,239.5528,1.0576,340.3933,0.3585,1004.1841
000063,中兴通讯,0.8358,430.7251,0.6878,523.408,0.2136,1685.3933
000065,北方国际,0.9248,389.2734,2.2242,161.8559,0.1719,2094.2408
000066,中国长城,1.4239,252.8267,1.6834,213.8529,0.5329,675.5489
000068,华控赛格,0.1784,2017.9372,1.5617,230.518,0.0504,7142.8571
000069,华侨城A,10.4584,34.4221,0.0564,6382.9787,0.0656,5487.8049
000070,特发信息,0.8676,414.9378,0.9207,391.0068,0.361,997.2299
000078,海王生物,0.5684,633.3568,2.6056,138.164,0.2698,1334.3217
000088,盐田港,2.5611,140.5646,,,0.0394,9137.0558
000089,深圳机场,1.7707,203.3094,114.9737,3.1312,0.3126,1151.6315
000090,天健集团,2.7263,132.0471,0.1142,3152.3643,0.0909,3960.396
000096,广聚能源,56.2278,6.4025,5.7176,62.9635,0.1593,2259.887
000099,中信海直,0.6884,522.9518,0.5089,707.4081,0.1824,1973.6842
000100,TCL集团,1.743,206.5404,2.1497,167.4652,0.4027,893.9657
000150,宜华健康,0.8132,442.6955,0.1228,2931.5961,0.0601,5990.0166
000151,中成股份,6.0946,59.0687,3.1469,114.3983,0.1379,2610.5874
000153,丰原药业,1.006,357.8529,1.147,313.8622,0.4281,840.925
000155,*ST川化,2.313,155.642,2.4326,147.9898,0.28,1285.7143
000156,华数传媒,1.3037,276.1371,7.5635,47.597,0.0888,4054.0541
000157,中联重科,0.1017,3539.823,0.1526,2359.1088,0.0408,8823.5294
000158,常山股份,1.2557,286.6927,0.8515,422.7833,0.3051,1179.941
000159,国际实业,0.4412,815.9565,0.0513,7017.5439,0.027,13333.3333
000166,申万宏源,,,,,,
000301,东方市场,3.3272,108.1991,0.1598,2252.816,0.1225,2938.7755
000333,美的集团,3.4225,105.1863,2.6405,136.3378,0.3767,955.6676
000338,潍柴动力,1.7888,201.2522,1.1451,314.383,0.3164,1137.8003
000400,许继电气,0.1272,2830.1887,0.3563,1010.3845,0.0871,4133.1803
000401,冀东水泥,0.9353,384.9032,0.9737,369.7237,0.1579,2279.924
000402,金融街,5.002,71.9712,0.0368,9782.6087,0.0514,7003.8911
000403,ST生化,102.9498,3.4968,0.3343,1076.8771,0.3883,927.1182
000404,华意压缩,1.2411,290.0653,2.3699,151.9051,0.3497,1029.4538
000407,胜利股份,1.6991,211.8769,1.3249,271.7186,0.3471,1037.1651
000408,*ST金源,0.0,,,,0.0,
000409,山东地矿,2.5899,139.0015,0.8451,425.9851,0.2989,1204.4162
000410,沈阳机床,0.2007,1793.722,0.1671,2154.3986,0.0837,4301.0753
000411,英特集团,1.3312,270.4327,2.4641,146.098,0.7032,511.9454
000413,东旭光电,1.3247,271.7596,0.5022,716.8459,0.092,3913.0435
000415,渤海金控,4.4392,81.0957,2878.9173,0.125,0.1389,2591.7927
000416,民生控股,3.1569,114.0359,0.0,,0.0555,6486.4865
000417,合肥百货,41.1867,8.7407,2.2378,160.8723,0.6498,554.0166
000418,小天鹅A,3.9801,90.45,4.7524,75.7512,0.325,1107.6923
000419,通程控股,66.9173,5.3798,2.3991,150.0563,0.5306,678.4772
000420,吉林化纤,3.1839,113.0689,1.3647,263.7942,0.2791,1289.8603
000421,南京公用,4.6654,77.1638,1.581,227.704,0.3388,1062.5738
000422,湖北宜化,9.1202,39.4728,0.9007,399.6891,0.3228,1115.2416
000423,东阿阿胶,3.9402,91.3659,0.2186,1646.8435,0.2244,1604.2781
000425,徐工机械,0.1918,1876.9552,0.4831,745.1873,0.1059,3399.4334
000426,兴业矿业,0.9977,360.8299,0.1943,1852.8049,0.1027,3505.3554
000428,华天酒店,2.1198,169.8273,0.0431,8352.6682,0.0676,5325.4438
000429,粤高速A,7.1346,50.4583,239.3507,1.5041,0.3165,1137.4408
000430,张家界,20.0519,17.9534,12.5061,28.786,0.7779,462.7844
000488,晨鸣纸业,1.2903,279.0049,0.6279,573.3397,0.1315,2737.6426
000498,山东路桥,0.1824,1973.6842,0.1666,2160.8643,0.0694,5187.3199
000501,鄂武商A,407.3598,0.8837,4.4029,81.7643,1.1342,317.4043
000502,绿景控股,2.0774,173.2935,0.019,18947.3684,0.009,40000.0
000503,海虹控股,11.8687,30.3319,87.8853,4.0962,0.0486,7407.4074
