code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,,0.0078,3.934,0.0082,
000002,万科A,-0.1702,-0.0057,-1.3319,-0.0072,-0.7964
000004,国农科技,-0.272,-0.0259,-1.6606,-0.1452,-14.8887
000005,世纪星源,-9.2627,-0.1024,,-0.2403,-24.0482
000006,深振业A,0.5858,0.0178,2.8441,0.0282,3.8095
000007,全新好,0.147,0.0065,,0.0115,1.1528
000008,神州高铁,0.0911,0.0109,1.6673,0.1079,10.7946
000009,中国宝安,-0.0806,-0.006,-0.9693,-0.0095,-1.1284
000010,美丽生态,-0.1926,-0.0124,,-0.0198,-1.9798
000011,深物业A,0.1076,0.026,0.3991,0.0499,5.4987
000012,南玻A,0.1988,0.0196,2.2331,0.0395,6.7053
000014,沙河股份,-0.2476,-0.0169,-58.0888,-0.0242,-3.1661
000016,深康佳A,0.0952,0.0288,41.3534,0.0393,4.1322
000017,深中华A,-0.4565,-0.1103,,-0.0095,-1.0397
000018,神州长城,0.4062,0.0062,,0.0219,2.9004
000019,深深宝A,-0.0866,-0.0071,-5.0945,-0.031,-3.1696
000020,深华发A,-0.46,-0.0996,-86.7854,-0.1645,-26.6095
000021,深科技,0.0149,0.005,2.0925,0.008,0.8064
000022,深赤湾A,0.3442,0.0201,0.8467,0.0584,8.512
000023,深天地A,0.234,0.0349,,0.0539,5.4494
000025,特力A,-0.041,-0.0073,-1.0806,-0.0108,-1.6916
000026,飞亚达A,0.0694,0.0154,1.5057,0.0274,3.5881
000027,深圳能源,0.0768,0.0059,0.6919,0.013,2.0015
000028,国药一致,0.0225,0.0113,0.7465,0.0143,1.4927
000029,深深房A,1.6466,0.0665,76.2503,0.1058,15.1325
000030,富奥股份,-0.0963,-0.0161,-0.7022,-0.0392,-4.7664
000031,中粮地产,1.1523,0.0312,13.3278,0.0397,5.5366
000032,深桑达A,0.0218,0.0056,0.5576,0.0176,1.7784
000033,*ST新都,0.1229,0.0042,,0.0098,3.0112
000034,神州数码,-0.0759,-0.0445,,-0.083,-9.023
000035,中国天楹,-0.0605,-0.0002,-0.103,0.0,-0.0035
000036,华联控股,-1.0825,-0.0119,-12.3039,-0.0278,-4.864
000037,*ST南电A,1.4849,0.0553,,0.0782,7.9366
000038,深大通,-0.1438,-0.0033,-7.2113,-0.0048,-0.4777
000039,中集集团,-0.1854,-0.0329,-8.5346,-0.0493,-7.2505
