code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
000026,飞亚达A,0.37,19.12,,6.55,,16266.11,19.12,,10-20
000055,方大集团,0.28,-9.68,,9.77,,32147.0,-11.0,,10-18
000059,华锦股份,0.66,-13.88,,9.46,,105911.69,-13.88,,10-23
000401,冀东水泥,1.05,343.04,,13.03,,141459.51,343.17,,10-18
000505,京粮控股,0.15,-16.67,,4.75,,10226.44,-10.16,,10-23
000521,长虹美菱,0.06,-45.44,,1.3,,6563.85,-45.4,,10-18
000546,金圆股份,0.52,25.47,,10.35,,36955.37,44.34,,10-23
000559,万向钱潮,0.21,-6.64,,11.66,,57995.07,-6.8,,10-20
000560,我爱我家,0.22,446.58,,5.37,,50217.01,986.29,,10-18
000589,黔轮胎A,0.08,-500.0,,1.89,,6358.88,-578.26,,10-20
000603,盛达矿业,0.37,54.17,,9.86,,25293.36,45.03,,10-16
000611,天首发展,-0.15,396.36,,-7.14,,-4823.63,395.89,,10-18
000619,海螺型材,0.01,-7.97,,0.19,,456.14,-8.1,,10-20
000631,顺发恒业,0.35,34.62,,14.1,,86142.73,36.07,,10-23
000656,金科股份,0.4,166.67,,11.35,,219138.91,131.26,,10-20
000661,长春高新,4.93,72.38,,17.64,,83862.96,72.2,,10-20
000676,智度股份,0.6,75.86,,10.76,,58050.62,75.86,,10-20
000697,炼石有色,-0.38,11.06,,-15.35,,-21307.29,11.07,,10-09
000703,恒逸石化,0.97,16.87,,16.62,,220491.88,63.2,,10-16
000715,中兴商业,0.22,17.82,,4.76,,6179.22,18.06,,10-20
000723,美锦能源,0.29,37.98,,14.57,,118080.2,38.08,,10-19
000753,漳州发展,0.06,211.11,,2.52,,5519.38,217.81,,10-20
000756,新华制药,0.31,-18.42,,7.57,,19333.12,11.32,,10-23
000788,北大医药,0.06,27.4,,3.17,,3795.2,28.82,,10-20
000798,中水渔业,0.19,-29.54,,8.4,,6035.78,-29.53,,10-19
000818,航锦科技,0.48,177.94,,12.86,,33056.8,176.62,,10-16
000838,财信发展,0.02,-72.99,,1.24,,2332.9,-73.0,,10-16
000848,承德露露,0.36,9.09,,17.42,,35021.23,9.76,,10-20
000902,新洋丰,0.56,24.44,,12.4,,73580.19,24.03,,10-18
000960,锡业股份,0.44,20.86,,6.43,,72790.75,34.99,,10-22
000962,东方钽业,0.01,-102.35,,0.3,,331.08,-102.35,,10-23
000987,越秀金控,0.13,-38.89,,2.27,,29338.64,-38.81,,10-20
000990,诚志股份,0.52,-2.82,,4.03,,65098.35,-2.81,,10-19
000997,新大陆,0.47,-20.28,,9.45,,47933.45,-13.56,,10-20
001979,招商蛇口,1.02,117.02,,11.77,,827516.2,122.56,,10-23
002001,新和成,1.18,42.17,,17.09,,253738.91,181.6,,10-22
002008,大族激光,1.55,9.93,,20.47,,165669.17,10.29,,10-22
002009,天奇股份,0.37,76.19,,6.72,,13714.37,72.4,,10-23
002011,盾安环境,0.05,-16.67,,0.94,,4137.67,-28.73,,10-23
002014,永新股份,0.3,-25.0,,8.71,,14918.43,9.98,,10-18
002026,山东威达,0.35,34.62,,6.11,,14726.63,34.92,,10-23
002028,思源电气,0.32,33.33,,5.35,,23970.06,30.04,,10-22
002035,华帝股份,0.5,-7.41,,18.81,,44231.72,41.91,,10-23
002037,久联发展,0.23,21.05,,3.54,,7429.27,18.27,,10-22
002043,兔宝宝,0.32,3.23,,14.51,,26444.57,1.79,,10-22
