code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,,0.1157,13.7548,0.1221,
000002,万科A,0.0361,0.0098,0.2379,0.0126,1.434
000004,国农科技,0.1804,0.091,2.2475,0.3915,39.863
000005,世纪星源,1.8052,0.136,8.1499,0.2815,28.1639
000006,深振业A,0.7092,0.2335,3.4653,0.3765,48.2156
000007,全新好,-0.7977,-0.3175,-38.2178,-0.5123,-51.2348
000008,神州高铁,0.2614,0.1412,2.2149,1.1871,118.7147
000009,中国宝安,0.0871,0.0266,1.1413,0.0414,5.285
000010,美丽生态,-0.0117,-0.0092,-0.5589,-0.0153,-1.5255
000011,深物业A,0.4329,0.2011,2.1496,0.3219,34.5069
000012,南玻A,0.2467,0.1204,4.6667,0.2442,42.6074
000014,沙河股份,0.2193,0.0457,2.7856,0.0666,7.4715
000016,深康佳A,-0.0196,-0.0217,-7.9062,-0.0292,-3.0555
000017,深中华A,-0.024,-0.0432,,-0.0038,-0.4119
000018,神州长城,-0.0346,-0.0022,,-0.0071,-0.8858
000019,深深宝A,-0.1558,-0.0396,-0.654,-0.2234,-23.2677
000020,深华发A,0.0254,0.027,5.6816,0.0459,7.7943
000021,深科技,0.0176,0.0283,34.0562,0.0478,4.8002
000022,深赤湾A,0.3916,0.103,1.1343,0.3016,45.5245
000023,深天地A,-0.092,-0.0662,-15.7381,-0.0995,-10.6914
000025,特力A,-0.0185,-0.012,-7.9805,-0.0175,-2.7071
000026,飞亚达A,0.0152,0.0138,0.3964,0.0244,2.5083
000027,深圳能源,0.2057,0.0815,2.3217,0.1782,27.1904
000028,国药一致,0.018,0.0348,0.6698,0.0434,4.5437
000029,深深房A,0.0266,0.0074,0.2565,0.0124,2.0381
000030,富奥股份,,-0.1206,,-0.113,-11.3035
000031,中粮地产,0.3327,0.0759,3.8845,0.097,12.8384
000032,深桑达A,0.0168,0.015,0.1422,0.0396,3.9886
000033,*ST新都,0.2059,0.0294,,0.0685,21.5654
000034,神州数码,-0.0174,-0.0412,-1.9864,-0.0765,-8.5117
000035,中国天楹,-4.1194,-1.283,,-0.1824,-24.3437
000036,华联控股,-0.4793,-0.0391,-1.9324,-0.0909,-15.769
000037,*ST南电A,0.0838,0.0192,,0.0278,2.8255
000038,深大通,0.2568,0.0868,18.9936,0.1271,12.7739
000039,中集集团,0.0413,0.0356,1.1619,0.0549,8.782
000040,东旭蓝天,-0.3702,-0.1111,-1.6418,-0.1871,-21.7733
000042,中洲控股,0.1347,0.0483,0.8822,0.0787,13.0015
000043,中航地产,-0.1731,-0.0502,-1.6633,-0.0697,-9.8878
000045,深纺织A,-0.1836,-0.0825,,-0.2686,-50.3187
000046,泛海控股,-0.3838,-0.0552,-2.1928,-0.0776,-23.6099
000048,康达尔,-0.0173,-0.0212,-0.84,-0.0361,-3.7472
000049,德赛电池,0.1071,0.1838,2.004,0.2449,24.7111
000050,深天马A,0.1885,0.1047,5.9388,0.1721,32.2059
000055,方大集团,0.0424,0.0255,9.1976,0.0507,5.2293
000056,皇庭国际,-1.8161,-0.073,,-0.0607,-23.5358
000058,深赛格,-0.0992,-0.0264,-0.8322,-0.1249,-13.2793
000059,华锦股份,-0.0584,-0.0642,-105.5255,-0.0829,-11.8952
000060,中金岭南,0.0808,0.1057,2.7847,0.213,29.8118
000061,农产品,0.1692,0.0268,2.7112,0.0452,5.4576
000062,深圳华强,0.0846,0.0264,0.4661,0.0388,6.4371
000063,中兴通讯,0.0184,0.0144,,0.0183,2.1245
000065,北方国际,-0.0037,-0.0019,-0.0431,-0.0026,-0.2639
000066,中国长城,0.0572,0.1164,47.8026,0.1577,17.921
000068,华控赛格,-1.0148,-0.2499,-33.6401,-0.5511,-55.2434
000069,华侨城A,0.3208,0.0979,1.762,0.14,22.2288
000070,特发信息,0.0506,0.0409,1.4915,0.0803,9.583
000078,海王生物,-0.0127,-0.0139,-0.8085,-0.017,-1.7021
000088,盐田港,0.3122,0.0187,0.2225,0.2491,73.8506
000089,深圳机场,0.3379,0.0803,1.4249,0.2737,106.5368
000090,天健集团,0.2112,0.0759,2.6014,0.1215,14.4149
000096,广聚能源,0.0248,0.012,1.1408,0.1294,15.252
000099,中信海直,0.1876,0.058,1.4115,0.1332,48.5199
000100,TCL集团,0.0564,0.0491,3.0765,0.0658,8.6538
000150,宜华健康,-0.0061,-0.0003,-0.2217,-0.0005,-0.0683
000151,中成股份,0.3239,0.3255,12.2954,0.715,71.9441
000153,丰原药业,0.0275,0.0315,2.5233,0.0676,7.4634
000155,*ST川化,0.1772,0.119,241.6312,0.222,24.8449
000156,华数传媒,0.4516,0.2014,3.9206,0.2689,43.0192
000157,中联重科,0.0616,0.0333,0.3932,0.0619,8.5149
000158,常山股份,-0.0241,-0.0212,-10.3563,-0.0368,-4.6857
000159,国际实业,0.058,0.0272,0.8024,0.0899,10.198
000166,申万宏源,,-0.0411,-1.6793,-0.0597,
000301,东方市场,0.5573,0.1362,3.0568,0.5491,69.3171
000333,美的集团,0.0788,0.0922,1.3173,0.1482,15.9212
000338,潍柴动力,0.0572,0.0416,0.8522,0.0789,11.5206
000400,许继电气,0.0753,0.0719,0.8738,0.1331,16.331
000401,冀东水泥,0.0654,0.023,6.929,0.034,7.0226
000402,金融街,-0.1118,-0.0275,-0.7142,-0.0393,-6.2708
000403,ST生化,0.2623,0.1154,48.6141,0.158,19.5386
000404,华意压缩,0.0499,0.0591,1.6139,0.0774,7.8361
000407,胜利股份,0.0209,0.0144,,0.0245,2.4768
000408,*ST金源,0.3521,0.026,2.4192,0.0428,4.3713
000409,山东地矿,0.2421,0.0604,0.8985,0.2823,33.1147
000410,沈阳机床,-0.1637,-0.0972,-37.6806,-0.111,-11.4951
000411,英特集团,0.0066,0.0169,0.4832,0.0227,2.2779
000413,东旭光电,-0.5995,-0.2265,-1.9375,-0.2997,-64.624
000415,渤海金控,0.475,0.0394,1.8763,0.0579,23.0042
000416,民生控股,0.0662,0.0335,0.4259,0.2814,32.6707
000417,合肥百货,0.0731,0.0999,1.4494,0.185,19.3874
000418,小天鹅A,0.05,0.041,0.91,0.083,8.3375
000419,通程控股,0.1011,0.1055,2.5183,0.1988,20.1692
000420,吉林化纤,0.039,0.0175,7.0949,0.0212,2.6479
000421,南京公用,0.2105,0.1429,3.3608,0.2617,31.9402
000422,湖北宜化,0.2085,0.1367,2.7329,0.1857,32.2
000423,东阿阿胶,0.2808,0.1611,0.8144,0.8458,91.9934
000425,徐工机械,-0.1081,-0.0766,-1.4086,-0.1248,-16.4328
000426,兴业矿业,0.2394,0.0637,2.0004,0.1307,21.2083
000428,华天酒店,0.2446,0.0599,3.4556,0.0819,13.0048
000429,粤高速A,0.5618,0.0472,3.0875,0.0772,22.4865
000430,张家界,0.1823,0.2425,1.2281,0.9505,96.9661
000488,晨鸣纸业,0.099,0.041,41.9153,0.0586,9.7898
000498,山东路桥,-0.1195,-0.0865,-3.2963,-0.1122,-11.9149
000501,鄂武商A,0.1453,0.1961,4.1589,0.2578,26.3909
000502,绿景控股,-3.9007,-0.4339,,-2.0469,-204.6865
000503,海虹控股,0.3414,0.0446,2.9406,0.3475,35.3956
000504,*ST生物,-0.0557,-0.0187,-3.7203,-0.0441,-4.4837
000505,*ST珠江,-0.2958,-0.0424,,-0.0514,-7.6915
000506,中润资源,0.1971,0.041,0.6845,0.0592,7.8072
000507,珠海港,0.0015,0.0003,0.0063,0.0006,0.2441
000509,华塑控股,0.0876,0.059,,0.0402,4.2055
000510,金路集团,0.0418,0.0394,20.9982,0.0775,9.1992
000511,*ST烯碳,0.3518,0.0609,5.5409,0.1058,15.417
000513,丽珠集团,0.1506,0.1054,1.2499,0.2421,24.9966
000514,渝开发,-0.8632,-0.0776,-17.7563,-0.1407,-25.7816
000516,国际医学,0.1426,0.1335,4.3761,0.1988,20.6698
000517,荣安地产,1.4005,0.2684,6.787,0.3632,38.9924
000518,四环生物,0.2079,0.0598,3.7681,0.6605,68.7777
000519,中兵红箭,0.0171,0.0109,1.4761,0.0432,4.4824
000520,长航凤凰,0.0177,0.0071,,0.0064,1.1165
000521,美菱电器,0.0451,0.0532,2.6031,0.0855,9.7127
000523,广州浪奇,-0.0087,-0.0152,-1.3853,-0.0339,-3.4618
000524,岭南控股,0.2723,0.1208,2.8906,0.6795,90.7622
000525,红太阳,0.0406,0.032,0.976,0.0491,5.2216
000526,*ST紫学,-0.0891,-0.0286,-1.5812,-0.142,-14.3221
000528,柳工,0.0457,0.0256,2.0712,0.0436,6.9588
000529,广弘控股,0.0354,0.0461,0.9004,0.1545,15.5266
000530,大冷股份,-0.0439,-0.0228,-0.5305,-0.0651,-7.008
000531,穗恒运A,0.5367,0.2137,5.7268,0.3108,37.3755
000532,力合股份,0.1556,0.0327,0.5188,0.2373,40.243
000533,万家乐,0.011,0.009,0.2863,0.0164,2.3675
000534,万泽股份,0.3691,0.079,1.7872,0.1287,13.19
000536,华映科技,0.273,0.0859,1.376,0.1963,23.6683
000537,广宇发展,0.4326,0.2346,1.7781,0.4354,43.6246
000538,云南白药,0.0581,0.0745,0.5023,0.2186,23.0054
000539,粤电力A,0.2663,0.1195,2.915,0.1795,32.29
000540,中天金融,-0.4368,-0.0599,-3.5417,-0.0667,-9.461
000541,佛山照明,0.1986,0.1268,1.0929,0.9697,102.8083
000543,皖能电力,0.1936,0.0859,3.9341,0.1281,34.5018
000544,中原环保,0.187,0.0549,0.7761,0.1203,21.3792
000545,金浦钛业,0.0795,0.0405,2.476,0.0331,3.3104
000546,金圆股份,0.5327,0.1496,11.6992,0.2608,28.9448
000547,航天发展,0.0168,0.0028,0.0486,0.0087,2.7604
000548,湖南投资,0.3045,0.0327,1.7399,0.1118,12.5454
000550,江铃汽车,0.1297,0.1728,1.4716,0.4604,48.076
000551,创元科技,0.0563,0.0351,2.8875,0.0719,8.2476
000552,靖远煤电,0.0261,0.0208,0.2367,0.0363,3.7657
