code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
000001,平安银行,6.57,29.83,40.2498,1122.077,0.3613,3760.604,1.2109
000002,万科A,2.35,9.41,33.8086,768.764,0.0699,8164.3187,0.7425
000004,国农科技,-1.4,-7.87,50.1045,-0.8448,-0.01,10.7245,0.1277
000005,世纪星源,0.5,35.86,62.2628,3.802,0.0041,10.6024,0.0115
000006,深振业A,3.5,32.11,52.7495,61.8686,0.1219,192.6599,0.3798
000007,全新好,,-29.28,80.084,-9.8704,-0.0533,33.6995,0.1821
000008,神州高铁,-0.17,-5.26,27.9808,-0.1276,-0.0017,2.4238,0.0329
000009,中国宝安,3.28,7.49,29.9861,65.2728,0.0628,871.3879,0.8388
000010,美丽生态,7.15,12.33,35.4055,2.9884,0.0203,24.2246,0.1647
000011,深物业A,3.13,14.08,44.3054,18.4778,0.0341,131.1565,0.242
000012,南玻A,1.33,7.1,26.55,61.8054,0.0499,869.354,0.7027
000014,沙河股份,-0.9,-6.59,48.7514,-3.5196,-0.0174,53.3858,0.2646
000016,深康佳A,1.05,1.54,17.4253,40.2312,0.0334,2611.3153,2.1689
000017,深中华A,,-56.13,4.1609,-29.6518,-0.0618,52.824,0.1101
000018,神州长城,-1.41,-28.15,31.658,-1.8147,-0.0107,6.445,0.0381
000019,深深宝A,-2.17,-18.19,21.7367,-7.081,-0.0389,38.9081,0.2138
000020,深华发A,0.84,2.25,14.3444,2.1028,0.0074,93.2872,0.3294
000021,深科技,1.15,2.04,3.6875,40.3428,0.0458,1974.3977,2.2448
000022,深赤湾A,3.27,27.45,52.1447,93.3379,0.1447,340.0122,0.5273
000023,深天地A,-2.25,-8.16,12.6447,-6.5787,-0.0474,80.5237,0.5803
000025,特力A,-4.99,-8.23,16.0161,-7.7995,-0.0354,94.6793,0.4298
000026,飞亚达A,1.53,3.71,32.6352,10.4948,0.042,282.1193,1.1315
000027,深圳能源,1.6,10.37,21.2002,184.6816,0.0838,1780.868,0.8085
000028,国药一致,6.41,1.91,8.2436,43.0702,0.1494,2244.7653,7.7902
000029,深深房A,0.07,0.59,26.7995,0.8517,0.0008,143.07,0.1414
000030,富奥股份,,-1437.61,100.0,-6.6632,-0.0231,0.4635,0.0016
000031,中粮地产,-0.42,-11.61,41.4154,-13.4814,-0.0074,116.0924,0.064
000032,深桑达A,1.68,4.35,17.8051,12.9633,0.0556,297.9511,1.2795
000033,*ST新都,-1.15,-24.75,41.0537,-3.521,-0.0106,14.2252,0.0431
000034,神州数码,,-0.63,17.302,-0.4975,-0.0013,78.3265,0.2188
000035,中国天楹,,-1902.62,52.3444,-27.1971,-0.1813,1.4295,0.0095
000036,华联控股,9.07,22.24,56.2457,117.4244,0.1044,527.8034,0.4696
000037,*ST南电A,-0.7,-3.41,-7.4685,-12.4867,-0.0207,365.3469,0.6061
000038,深大通,-1.68,,,-1.1549,-0.0127,0.0,0.0
000039,中集集团,3.07,9.83,15.7034,418.973,0.1573,4258.608,1.5995
000040,东旭蓝天,-1.14,-12.66,34.6373,-9.1711,-0.0195,72.4004,0.1541
000042,中洲控股,-0.08,-0.8,35.0746,-1.5408,-0.0064,190.5835,0.7958
000043,中航地产,-0.34,-2.57,44.0615,-5.7601,-0.0259,223.3886,1.0048
000045,深纺织A,2.17,16.55,32.1996,9.4157,0.0384,56.8923,0.232
000046,泛海控股,0.12,6.17,39.9743,10.3845,0.0045,168.2657,0.0743
000048,康达尔,,0.6,12.7037,1.1351,0.0029,187.1017,0.4788
000049,德赛电池,-5.67,-6.43,-6.3305,-8.1611,-0.0596,126.769,0.9264
