code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,,0.0354,5.1852,0.0377,
000002,万科A,-0.0588,-0.0082,-0.491,-0.0104,-1.1647
000004,国农科技,-0.0652,-0.0161,-0.7782,-0.0297,-3.5326
000005,世纪星源,0.7309,0.025,,0.048,5.1733
000006,深振业A,-0.3867,-0.072,-3.0997,-0.1108,-21.1562
000007,全新好,0.5485,0.0931,,0.269,31.3954
000008,神州高铁,-0.119,-0.027,-0.884,-0.1673,-17.4323
000009,中国宝安,-0.1217,-0.0229,-0.4539,-0.0374,-6.1711
000010,美丽生态,-0.586,-0.1687,-160.6724,-0.2378,-29.9896
000011,深物业A,-0.0622,-0.0099,-0.8516,-0.0196,-2.2058
000012,南玻A,0.1267,0.0447,1.6656,0.0905,14.0118
000014,沙河股份,-0.0376,-0.0039,,-0.0059,-1.189
000016,深康佳A,0.0824,0.0695,,0.0883,9.4522
000017,深中华A,-0.0006,-0.0011,-0.0989,-0.0015,-0.1455
000018,神州长城,-0.1123,-0.0863,-1.3508,-0.1116,-11.234
000019,深深宝A,-0.0779,-0.0177,,-0.1787,-20.7475
000020,深华发A,0.1234,0.0412,2.4037,0.0556,16.0561
000021,深科技,-0.001,-0.0008,-0.0835,-0.0012,-0.1211
000022,深赤湾A,0.4638,0.0944,1.2405,0.3919,60.4887
000023,深天地A,0.01,0.0044,0.2375,0.0062,0.6291
000025,特力A,0.1635,0.0335,2.0682,0.137,15.1733
000026,飞亚达A,0.105,0.0673,2.4214,0.1209,15.5603
000027,深圳能源,0.3307,0.0619,1.55,0.1266,17.5203
000028,国药一致,0.0207,0.0285,0.6896,0.0457,4.7428
000029,深深房A,0.4997,0.1777,3.4343,0.3363,41.2712
000030,富奥股份,0.0612,0.026,0.5046,0.0797,11.5219
000031,中粮地产,0.252,0.0306,2.6856,0.0384,5.9553
000032,深桑达A,0.011,0.0061,,0.0268,2.7201
000033,*ST新都,0.1144,0.014,,0.0096,12.2768
000034,神州数码,-0.077,-0.0574,-0.9638,-0.1009,-10.1072
000035,中国天楹,0.3456,0.0392,1.3152,0.0688,14.9881
000036,华联控股,-3.5486,-0.0973,,-0.1787,-67.1653
000037,*ST南电A,0.4047,0.0812,,0.1077,13.0456
000038,深大通,0.1719,0.04,18.0715,0.0509,5.1937
000039,中集集团,-0.0434,-0.0191,-1.0221,-0.0273,-3.6122
000040,东旭蓝天,0.0501,0.0072,1.0897,0.0098,1.031
000042,中洲控股,-0.2419,-0.0303,-1.8444,-0.0356,-5.9898
000043,中航地产,-0.1842,-0.0251,,-0.0306,-5.5944
000045,深纺织A,0.0419,0.014,6.3877,0.0605,8.6675
000046,泛海控股,0.6736,0.0305,2.0746,0.0353,8.1123
000048,康达尔,0.1588,0.1409,1.5961,0.2278,23.4415
000049,德赛电池,0.0551,0.0822,1.3854,0.1145,11.6164
000050,深天马A,0.2141,0.097,5.0077,0.1985,36.8567
000055,方大集团,-0.1975,-0.0818,-6.0397,-0.1169,-12.7553
000056,皇庭国际,0.1396,0.0033,0.8659,0.0087,5.9431
000058,深赛格,-0.0813,-0.018,-0.6963,-0.0495,-5.0985
000059,华锦股份,0.2701,0.1998,51.7125,0.287,36.5432
000060,中金岭南,0.0034,0.0025,0.352,0.005,0.7237
000061,农产品,0.428,0.036,6.2072,0.0605,8.9095
000062,深圳华强,0.0706,0.0156,0.2866,0.042,7.1709
000063,中兴通讯,0.0052,0.0031,0.1225,0.0044,0.5144
000065,北方国际,-0.0259,-0.0071,-0.42,-0.0105,-1.091
000066,中国长城,0.0061,0.0076,,0.0095,1.1078
000068,华控赛格,-1.3875,-0.0687,,-1.6901,-174.8222
000069,华侨城A,0.4894,0.0827,2.9828,0.1232,18.5918
000070,特发信息,-0.0163,-0.0098,-0.4094,-0.0182,-2.0664
000078,海王生物,-0.0722,-0.0488,-1.5101,-0.0594,-5.9543
000088,盐田港,1.9229,0.0465,0.7897,0.2161,110.1606
000089,深圳机场,0.3903,0.0684,2.5159,0.3348,35.519
000090,天健集团,-0.19,-0.0564,-2.8014,-0.0826,-9.6005
000096,广聚能源,0.0623,0.0216,0.232,0.2495,28.8911
000099,中信海直,0.0204,0.004,0.1271,0.0099,2.6457
000100,TCL集团,0.0703,0.0444,1.9955,0.0639,8.9239
000150,宜华健康,0.4333,0.0664,132.749,0.1071,21.784
000151,中成股份,-0.7602,-0.1677,-5.3061,-0.2612,-26.1944
000153,丰原药业,0.035,0.018,1.281,0.0371,4.3403
000155,*ST川化,-0.2332,-0.0473,,-0.0248,-2.7233
000156,华数传媒,0.2504,0.0397,1.2178,0.1528,24.5454
000157,中联重科,-0.2072,-0.0316,,-0.0536,-9.2268
000158,常山股份,-0.0873,-0.0566,,-0.1217,-12.8458
000159,国际实业,-0.418,-0.0547,,-0.2013,-24.8418
000166,申万宏源,,0.1519,6.1502,0.176,
000301,东方市场,0.0359,0.0042,0.1285,0.0187,5.9528
000333,美的集团,0.1614,0.1338,1.5193,0.2239,22.5375
000338,潍柴动力,0.0413,0.0188,1.4397,0.0287,5.133
000400,许继电气,0.0413,0.0133,0.7676,0.0327,3.8917
000401,冀东水泥,0.1018,0.0197,,0.0275,3.9715
000402,金融街,-1.6994,-0.1213,-11.9731,-0.165,-45.7206
000403,ST生化,0.2003,0.0617,1.231,0.1067,12.6826
000404,华意压缩,0.0976,0.0745,1.8478,0.1296,13.3184
000407,胜利股份,0.0126,0.0062,1.2973,0.0127,1.3652
000408,*ST金源,0.0971,0.0225,,0.0303,3.3979
000409,山东地矿,-0.1588,-0.0224,-4.0858,-0.0314,-4.0067
000410,沈阳机床,-0.4399,-0.0893,,-0.0997,-14.2511
000411,英特集团,-0.0674,-0.1148,-6.6683,-0.1466,-14.7147
000413,东旭光电,0.3956,0.0535,1.1062,0.0931,19.0854
000415,渤海金控,0.9374,0.0631,5.0224,0.0746,21.0424
000416,民生控股,-0.2663,-0.0202,,-0.0601,-6.0206
000417,合肥百货,0.0387,0.0358,1.1025,0.0696,7.4295
000418,小天鹅A,0.2677,0.2045,3.2217,0.3725,37.3315
000419,通程控股,-0.0203,-0.0172,-0.6246,-0.0364,-3.782
000420,吉林化纤,-0.0107,-0.0028,,-0.0046,-0.5247
000421,南京公用,0.1259,0.0597,2.0647,0.1381,14.7211
000422,湖北宜化,0.2584,0.093,83.5908,0.1181,17.7893
000423,东阿阿胶,0.0432,0.02,0.144,0.1036,10.7938
000425,徐工机械,0.0185,0.0051,,0.0092,1.2131
