code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,1.6773,0.0513,39.6437,0.0531,
000002,万科A,-0.0008,-0.0003,-0.0074,-0.0004,-0.0529
000004,国农科技,0.033,0.0085,,0.0173,1.9857
000005,世纪星源,-1.1594,-0.0907,-12.0054,-0.1979,-19.8028
000006,深振业A,-1.3351,-0.2304,-9.0814,-0.3214,-45.9163
000007,全新好,0.2404,0.0626,,0.0557,6.056
000008,神州高铁,0.0616,0.0089,0.9415,0.1422,14.2155
000009,中国宝安,0.1446,0.0687,1.5397,0.1165,16.3166
000010,美丽生态,-0.0525,-0.0312,-0.3438,-0.0483,-5.0309
000011,深物业A,-0.038,-0.0112,-2.4103,-0.0154,-2.3442
000012,南玻A,0.2411,0.0993,2.0595,0.1852,23.5798
000014,沙河股份,-0.3058,-0.0572,-2.1864,-0.077,-9.3725
000016,深康佳A,0.0297,0.0345,1.4038,0.0556,5.6018
000017,深中华A,-0.0525,-0.0754,,-0.0072,-0.7954
000018,神州长城,0.2906,0.0706,,0.2198,27.7233
000019,深深宝A,0.0034,0.001,0.0323,0.0035,0.3795
000020,深华发A,-0.0983,-0.0417,-2.4599,-0.0936,-9.3792
000021,深科技,0.0243,0.0781,1.0696,0.3904,42.1396
000022,深赤湾A,0.5697,0.2116,1.1545,0.5971,80.727
000023,深天地A,-0.1428,-0.0786,-3.545,-0.1139,-15.0319
000025,特力A,0.0556,0.0577,19.2304,0.083,11.1358
000026,飞亚达A,-0.0715,-0.0539,-1.1954,-0.102,-11.477
000027,深圳能源,0.1618,0.0586,1.4794,0.1096,17.1367
000028,国药一致,0.0295,0.0669,1.5178,0.0813,8.3066
000029,深深房A,-0.1169,-0.0364,-4.3083,-0.0772,-11.3287
000030,富奥股份,-0.2202,-0.0208,,-0.0002,-0.0372
000031,中粮地产,-3.1925,-0.3835,-25.1101,-0.6012,-79.4022
000032,深桑达A,-0.0445,-0.0557,-0.925,-0.1348,-13.6665
000033,*ST新都,0.331,0.0489,6.4425,0.1447,30.8376
000034,神州数码,0.0084,0.0127,,0.0018,0.2753
000035,中国天楹,-0.0886,-0.0014,,-0.0004,-0.0477
000036,华联控股,0.7569,0.0314,,0.0586,8.0102
000037,*ST南电A,0.105,0.0665,22.3477,0.1087,11.9742
000038,深大通,,0.073,0.1452,0.1068,10.678
000039,中集集团,0.0711,0.0974,1.9977,0.1716,27.1514
000040,东旭蓝天,-0.7564,-0.1023,,-0.1719,-23.8255
000042,中洲控股,-0.2798,-0.0574,-46.9563,-0.0837,-13.6405
000043,中航地产,-0.1857,-0.0701,-14.0569,-0.1105,-12.8394
000045,深纺织A,0.0852,0.0548,0.7014,0.2087,22.0271
000046,泛海控股,-0.179,-0.0128,-1.2161,-0.0228,-3.3308
000048,康达尔,0.1704,0.1283,3.8562,0.1158,12.7365
000049,德赛电池,0.1704,0.2189,,0.3361,33.609
