code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
000001,平安银行,--,--,--,--,4.7616,95.2384
000002,万科A,1.6524,0.519,29.0212,1803.7551,26.252,73.748
000004,国农科技,2.0242,1.2588,93.2809,11582.1072,67.9505,32.0495
000005,世纪星源,0.3005,0.2146,3.5979,-136.0616,51.963,48.037
000006,深振业A,2.0043,0.393,36.38,343.3705,27.0174,72.9826
000007,全新好,0.1756,0.1128,2.0479,116.8981,-18.0935,118.0935
000008,神州高铁,10.8023,10.8023,1013.6336,-16.3181,94.6678,5.3322
000009,中国宝安,2.2097,1.3588,66.2544,641.5758,38.318,61.682
000010,美丽生态,1.329,0.7127,15.1593,279.258,38.0617,61.9383
000011,深物业A,1.5858,0.6819,39.8895,-15126.5841,27.5613,72.4387
000012,南玻A,0.4178,0.3145,13.3636,1843.2047,54.5242,45.4758
000014,沙河股份,1.6083,0.405,35.6698,708.7394,32.8402,67.1598
000016,深康佳A,1.243,0.8285,28.188,-6122.9833,29.7557,70.2443
000017,深中华A,0.0478,0.0261,1.489,-9.4362,-1118.0217,1218.0217
000018,神州长城,1.444,1.4207,137.8597,-978.2157,74.286,25.714
000019,深深宝A,0.9629,0.7006,31.8979,-184.6454,53.4004,46.5996
000020,深华发A,1.4693,1.3351,31.196,253.1412,31.8143,68.1857
000021,深科技,1.9544,1.6321,95.7071,-1604.4298,65.8526,34.1474
000022,深赤湾A,0.531,0.5186,37.754,5925.1395,63.0572,36.9428
000023,深天地A,0.9903,0.5819,15.5868,231.5116,32.7235,67.2765
000025,特力A,0.633,0.4876,28.4129,130.5243,33.0469,66.9531
000026,飞亚达A,1.4145,0.3469,10.8015,350.4127,44.5742,55.4258
000027,深圳能源,1.1235,0.9761,42.9873,925.2725,54.8779,45.1221
000028,国药一致,1.0423,0.8387,12.85,522.2194,17.3011,82.6989
000029,深深房A,2.5899,0.4855,39.6179,301.8785,37.9885,62.0115
000030,富奥股份,0.0281,0.0281,0.0194,-4.2035,-4176.6566,4276.6566
000031,中粮地产,1.8776,0.4286,14.1204,378.7363,37.3496,62.6504
000032,深桑达A,1.6498,0.8008,44.0553,-5154.1213,55.3794,44.6206
000033,*ST新都,2.3816,2.356,161.9561,-51.2122,53.1548,46.8452
000034,神州数码,0.973,0.621,12.5421,292658.185,23.549,76.451
000035,中国天楹,0.0493,0.0493,0.0363,69.8123,-212.9854,312.9854
000036,华联控股,1.8326,0.9898,89.2144,1937.8075,49.4105,50.5895
000037,*ST南电A,0.7879,0.3337,16.046,-100.8541,36.7932,63.2068
000038,深大通,2.0167,0.0989,3.9116,669.8966,37.6658,62.3342
000039,中集集团,1.142,0.7926,18.0615,775.9674,32.3952,67.6048
000040,东旭蓝天,1.1736,0.6129,47.4752,669.8434,37.0446,62.9554
000042,中洲控股,2.2136,0.7533,73.1519,1025.0776,34.6868,65.3132
000043,中航地产,1.5235,0.5388,23.4807,358.7537,26.5698,73.4302
000045,深纺织A,7.2957,6.7594,605.8029,2256.5705,86.5212,13.4788
000046,泛海控股,6.0719,1.4301,68.3103,-18472.9342,42.0922,57.9078
