code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
000001,平安银行,4.04,33.22,43.6678,3589.0,0.7005,10802.0,2.1083
000002,万科A,2.46,11.52,37.1311,1613.9042,0.1466,13999.9059,1.2719
000004,国农科技,1.03,4.65,42.8855,0.8074,0.0096,17.3508,0.2066
000005,世纪星源,-1.37,-71.2,26.7,-9.2354,-0.0101,12.9695,0.0141
000006,深振业A,1.74,20.41,41.6693,61.6956,0.0479,302.1775,0.235
000007,全新好,-3.26,-31.4,70.3986,-9.1155,-0.0394,29.0283,0.1256
000008,神州高铁,0.72,5.46,43.3183,3.9494,0.026,72.2949,0.4762
000009,中国宝安,0.83,2.55,37.8179,25.1421,0.023,984.4437,0.9025
000010,美丽生态,-9.98,-33.91,49.1173,-5.1043,-0.0347,15.0508,0.1023
000011,深物业A,13.58,26.96,60.1276,236.3606,0.3965,876.4322,1.4705
000012,南玻A,1.55,7.39,27.8744,107.661,0.0518,1456.7929,0.7019
000014,沙河股份,-0.28,-1.15,30.3089,-1.6645,-0.0082,143.8821,0.7133
000016,深康佳A,0.35,0.29,17.0582,14.2426,0.0118,4806.3141,3.992
000017,深中华A,,-67.49,14.6089,-26.6468,-0.0483,39.4781,0.0716
000018,神州长城,-2.29,-109.56,60.9695,-2.6628,-0.0157,2.4304,0.0143
000019,深深宝A,0.11,1.04,16.8308,1.1093,0.0044,106.2458,0.4234
000020,深华发A,0.29,0.53,12.949,0.8182,0.0028,154.3722,0.5451
000021,深科技,0.81,0.87,1.6643,32.5327,0.0246,3701.109,2.8054
000022,深赤湾A,3.41,31.56,54.2911,130.2074,0.2019,412.4759,0.6397
000023,深天地A,-3.27,-6.42,6.4569,-10.7677,-0.0776,167.6639,1.2083
000025,特力A,2.39,4.05,20.9388,4.5338,0.0205,111.784,0.5074
000026,飞亚达A,2.34,4.6,34.8034,34.7636,0.0885,754.1936,1.9202
000027,深圳能源,1.5,9.22,18.4732,231.5377,0.0876,2509.03,0.9493
000028,国药一致,7.48,2.95,8.9708,143.6545,0.4985,4868.8224,16.8968
000029,深深房A,0.21,2.13,22.2872,3.5087,0.0034,164.45,0.1625
000030,富奥股份,4.05,12.48,18.4719,137.6374,0.1059,1102.8393,0.8491
000031,中粮地产,1.25,6.26,30.1091,60.505,0.0333,965.4566,0.5323
000032,深桑达A,1.17,2.7,18.1997,10.8427,0.0465,401.4357,1.7239
000033,*ST新都,-1.84,-31.11,44.1219,-4.8714,-0.0147,15.6586,0.0475
000034,神州数码,-1.5,-1.19,12.8523,-1.3273,-0.0037,110.8404,0.3096
000035,中国天楹,,58.72,84.9987,0.5575,0.0029,0.9495,0.005
000036,华联控股,0.05,2.19,49.6851,1.0253,0.0009,46.661,0.0415
000037,*ST南电A,-4.33,-30.54,-67.476,-64.3397,-0.1067,210.6123,0.3494
000038,深大通,0.13,1.55,24.7122,0.219,0.0022,14.1121,0.1466
000039,中集集团,1.11,1.86,15.3369,219.425,0.0824,11796.454,4.4307
000040,东旭蓝天,2.77,52.45,45.7595,33.5871,0.0715,64.0339,0.1363
000042,中洲控股,5.54,56.51,51.302,163.0494,0.6808,288.5071,1.2048
000043,中航地产,-1.39,-7.47,28.2233,-39.8997,-0.0598,533.9705,0.8006
000045,深纺织A,-0.21,-1.77,6.5219,-4.8377,-0.0095,272.1926,0.5373
000046,泛海控股,0.94,10.65,58.1332,80.789,0.0177,757.8844,0.1663
000048,康达尔,0.33,0.43,10.9972,1.3677,0.0034,315.4468,0.8072
000049,德赛电池,10.57,3.69,11.8657,43.6606,0.319,1182.6831,8.6435
000050,深天马A,0.1,0.14,14.4882,1.4579,0.0025,1040.3844,1.8117
000055,方大集团,1.01,3.71,19.4188,11.2122,0.0148,302.1385,0.3991
000056,皇庭国际,,-247.08,15.7374,-18.9637,-0.0858,7.6749,0.0347
000058,深赛格,1.68,15.34,29.9319,20.4886,0.0261,133.518,0.1701
000059,华锦股份,-1.13,-0.77,10.75,-82.0912,-0.0683,10606.7082,8.8351
000060,中金岭南,1.54,5.22,22.7268,88.1535,0.0427,1688.4529,0.8184
000061,农产品,0.22,1.77,45.6967,10.8333,0.0063,612.0028,0.3606
000062,深圳华强,0.13,0.78,51.9969,2.0091,0.003,255.7157,0.3834
000063,中兴通讯,0.93,1.13,26.3527,204.996,0.0595,18093.388,5.2595
000065,北方国际,-1.38,-3.41,5.5735,-8.9564,-0.0551,262.0593,1.6132
000066,中国长城,0.13,0.02,9.0424,3.9545,0.0029,17564.8408,13.2705
000068,华控赛格,-3.94,-5.04,2.0658,-8.8361,-0.0098,175.3178,0.1955
000069,华侨城A,2.38,12.58,46.9374,486.2024,0.0668,3863.0034,0.5312
000070,特发信息,2.44,8.46,17.8857,24.2973,0.0896,286.9756,1.0589
000078,海王生物,1.74,1.34,14.7648,25.0945,0.0342,1865.1455,2.549
000088,盐田港,1.7,113.73,58.2005,79.0985,0.0407,69.5454,0.0358
000089,深圳机场,2.17,27.54,41.7267,162.7468,0.0962,590.8599,0.3495
000090,天健集团,2.14,7.4,23.4317,82.5935,0.1644,1115.4,2.2205
000096,广聚能源,-0.36,-3.3,6.6268,-6.5367,-0.0123,197.7453,0.3745
000099,中信海直,1.84,15.21,21.626,36.9041,0.0718,242.5659,0.4722
000100,TCL集团,2.46,1.64,17.1047,304.1584,0.0358,18467.1467,2.1787
000150,宜华健康,0.09,3.27,27.6654,0.6874,0.0021,20.9796,0.0647
000151,中成股份,1.96,8.05,21.7832,17.9812,0.0607,223.136,0.7538
000153,丰原药业,0.26,0.78,24.9066,2.7317,0.0087,346.6717,1.1106
000155,*ST川化,-6.36,-35.22,3.364,-81.557,-0.1735,231.5292,0.4926
000156,华数传媒,7.04,15.94,44.4162,63.7943,0.0581,400.1474,0.3647
000157,中联重科,1.42,9.92,35.6476,591.7949,0.0767,5962.606,0.7737
000158,常山股份,-0.74,-1.11,3.471,-17.8901,-0.0248,1606.3272,2.2345
000159,国际实业,1.21,11.94,34.7277,25.4231,0.0528,212.7984,0.4422
