code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,1.1198,0.0254,6.4314,0.026,
000002,万科A,-0.5057,-0.1019,-2.9546,-0.1412,-17.3979
000004,国农科技,1.6887,0.1066,,0.1651,16.5739
000005,世纪星源,0.0679,0.0148,0.3197,,
000006,深振业A,0.3411,0.1203,1.9784,0.2156,31.2896
000007,全新好,0.2047,0.0267,,0.03,3.0601
000008,神州高铁,0.3427,0.0341,,0.4793,47.9285
000009,中国宝安,0.0416,0.0111,1.6388,0.0167,2.2595
000010,美丽生态,-0.3798,-0.0888,,-0.109,-10.9074
000011,深物业A,-0.4398,-0.0648,,-0.1046,-12.0541
000012,南玻A,0.2185,0.0709,1.4293,0.1277,16.0375
000014,沙河股份,-0.576,-0.1714,-4.0457,-0.2726,-35.1997
000016,深康佳A,0.0242,0.0219,4.8418,0.0347,3.5027
000017,深中华A,0.0409,0.0205,,0.003,0.5616
000018,神州长城,-0.0691,-0.0272,,-0.0655,-7.0896
000019,深深宝A,0.0078,0.0014,0.1303,0.0033,0.3318
000020,深华发A,0.1598,0.0469,13.6709,0.1291,12.9058
000021,深科技,0.0834,0.1506,2.4389,0.5849,58.6898
000022,深赤湾A,0.5433,0.1697,1.054,0.4364,53.1674
000023,深天地A,-0.0628,-0.0217,-2.7142,-0.0294,-2.9638
000025,特力A,-0.0741,-0.0716,-8.9478,-0.1064,-10.7991
000026,飞亚达A,-0.1203,-0.0581,-2.0924,-0.2634,-26.8476
000027,深圳能源,0.2521,0.1205,1.3308,0.3853,93.85
000028,国药一致,0.0444,0.0725,2.4779,0.0892,9.5013
000029,深深房A,0.555,0.126,23.7873,0.2187,25.0644
000030,富奥股份,-0.0026,-0.0001,-0.0001,0.0,-0.0001
000031,中粮地产,0.0741,0.0099,0.1974,0.0289,3.0193
000032,深桑达A,-0.0281,-0.0215,-0.8509,-0.0382,-3.8208
000033,*ST新都,0.354,0.0316,14.7124,0.098,22.2921
000034,神州数码,0.1974,0.0889,,0.0549,5.7863
000035,中国天楹,0.0075,0.0001,,0.0,0.0033
000036,华联控股,0.1067,0.0351,1.5954,0.0477,9.4081
000037,*ST南电A,-0.2256,-0.118,,-0.1724,-19.3425
000038,深大通,-0.123,-0.0031,,-0.0044,-0.4424
000039,中集集团,0.0061,0.007,0.0691,0.0141,1.5946
000040,东旭蓝天,0.1247,0.0279,4.1834,0.0538,8.3201
000042,中洲控股,-0.8845,-0.1143,-4.8493,-0.1853,-37.1058
000043,中航地产,-0.2152,-0.1226,-3.5418,-0.1716,-17.498
000045,深纺织A,0.0329,0.0199,1.02,0.0575,5.7591
000046,泛海控股,-3.6678,-0.0829,-8.649,-0.1222,-21.6112
000048,康达尔,0.092,0.0469,,0.0536,5.42
000049,德赛电池,-0.0034,-0.0033,-0.0929,-0.0053,-0.5268
000050,深天马A,0.2064,0.1392,2.8657,0.3167,36.2261
000055,方大集团,0.0607,0.0256,2.5773,0.0394,3.9548
000056,皇庭国际,0.9335,0.0618,,0.0877,11.9222
000058,深赛格,0.0887,0.0352,,0.0676,7.2795
000059,华锦股份,0.1362,0.0545,3.2889,0.0904,15.2722
000060,中金岭南,0.1242,0.088,0.6269,0.1419,15.605
000061,农产品,0.1732,0.0602,9.458,0.1188,15.5732
000062,深圳华强,-0.0213,-0.0145,-0.5545,-0.0344,-3.4695
000063,中兴通讯,-0.1763,-0.1219,-5.3881,-0.2316,-27.1415
000065,北方国际,-0.1028,-0.0775,-8.7995,-0.1177,-15.0282
000066,中国长城,0.0059,0.0063,0.2317,0.0198,2.0667
000068,华控赛格,0.2541,0.0823,38.9697,0.1802,43.1567
000069,华侨城A,0.2613,0.024,0.535,0.0428,4.4791
000070,特发信息,-0.0058,-0.0021,-1.4765,-0.0057,-0.673
000078,海王生物,0.0081,0.0047,1.3118,0.0061,0.6449
000088,盐田港,0.4193,0.0611,0.3601,0.8965,133.7348
000089,深圳机场,0.4022,0.0962,0.9845,1.1036,110.3578
