code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,26.2132,13.7335,0.1294,2782.0711,0.1374,2620.0873
000004,国农科技,16.8937,21.3097,0.1994,1805.4162,0.2511,1433.6918
000005,世纪星源,16.893,21.3106,1.7858,201.5903,0.1193,3017.6027
000006,深振业A,38.2922,9.4014,0.0605,5950.4132,0.075,4800.0
000007,全新好,4.3259,83.2197,0.6975,516.129,0.2517,1430.2741
000008,神州高铁,40.9397,8.7934,13.9801,25.7509,1.1249,320.0284
000009,中国宝安,3.3762,106.6288,0.2962,1215.395,0.2801,1285.2553
000010,美丽生态,1.0951,328.7371,0.4161,865.1766,0.1567,2297.3835
000011,深物业A,31.5491,11.4108,0.1734,2076.1246,0.2501,1439.4242
000012,南玻A,18.8836,19.0642,9.6247,37.4038,2.5797,139.5511
000014,沙河股份,46.2215,7.7886,0.0792,4545.4545,0.142,2535.2113
000016,深康佳A,5.4352,66.2349,3.2107,112.1251,1.0638,338.4095
000017,深中华A,22.5043,15.9969,10.3506,34.7806,1.5215,236.6086
000018,神州长城,,,,,0.1006,3578.5288
000019,深深宝A,2.2675,158.7652,0.6761,532.4656,0.3208,1122.1945
000020,深华发A,2.0732,173.6446,11.3704,31.6612,0.8935,402.9099
000021,深科技,6.2208,57.8704,17.7811,20.2462,1.0482,343.4459
000022,深赤湾A,5.229,68.8468,32.6326,11.0319,1.2672,284.0909
000023,深天地A,1.3524,266.1934,1.7698,203.4128,0.6374,564.7945
000025,特力A,85.5202,4.2095,4.7565,75.6859,2.0232,177.9359
000026,飞亚达A,6.6317,54.2847,0.7409,485.8955,0.9083,396.3448
000027,深圳能源,4.4793,80.3697,6.0568,59.4373,0.8955,402.0101
000028,国药一致,2.8152,127.8772,8.0419,44.7655,1.7318,207.8762
000029,深深房A,53.9002,6.679,0.213,1690.1408,0.2348,1533.2198
000030,富奥股份,3.4375,104.7273,5.4667,65.8533,1.1904,302.4194
000031,中粮地产,20.938,17.1936,0.0703,5120.9104,0.0914,3938.7309
000032,深桑达A,12.9535,27.7917,2.8602,125.8653,1.0978,327.9286
000033,*ST新都,5.668,63.5145,23.3479,15.4189,0.8853,406.6418
000034,神州数码,18.882,19.0658,4.6757,76.9938,1.177,305.8624
000035,中国天楹,2.1422,168.0515,1.5363,234.3292,0.504,714.2857
000036,华联控股,33.3195,10.8045,0.0307,11726.3844,0.0466,7725.3219
000037,*ST南电A,1.0677,337.1734,1.0716,335.9462,0.2939,1224.9064
000038,深大通,24.7248,14.5603,0.1214,2965.4036,0.1124,3202.847
000039,中集集团,4.1304,87.1586,2.5439,141.515,1.1087,324.7046
000040,东旭蓝天,76.3867,4.7129,0.1018,3536.3458,0.1232,2922.0779
