code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
000001,平安银行,--,--,--,--,3.4291,96.5709
000002,万科A,1.9204,0.5559,29.4499,868.5283,33.4526,66.5474
000004,国农科技,1.5973,1.057,58.1032,111.206,57.2198,42.7802
000005,世纪星源,0.343,0.235,5.3873,186.9784,51.0284,48.9716
000006,深振业A,3.4114,0.8461,58.9958,1354.7665,35.4743,64.5257
000007,全新好,0.4293,0.3965,25.7569,-19.6149,-2.6982,102.6982
000008,神州高铁,8.5006,8.5006,746.4141,-2932.0819,93.775,6.225
000009,中国宝安,1.9389,0.9533,39.2488,484.2776,39.4239,60.5761
000010,美丽生态,1.1359,0.8219,4.0459,1039.5102,39.2015,60.7985
000011,深物业A,1.4515,0.3258,15.4337,47.1167,29.9199,70.0801
000012,南玻A,0.5696,0.466,33.6429,213841.022,51.39,48.61
000014,沙河股份,3.4457,0.5182,41.3583,-333.0574,30.2911,69.7089
000016,深康佳A,1.4674,0.9135,9.7613,782.4206,44.0679,55.9321
000017,深中华A,0.0496,0.0288,1.5837,54.9597,-800.5687,900.5687
000018,神州长城,1.7158,1.5397,127.3183,1470.9999,73.2326,26.7674
000019,深深宝A,1.3783,1.003,19.7323,167.432,77.3573,22.6427
000020,深华发A,1.0478,0.6259,13.4242,163.7908,67.2604,32.7396
000021,深科技,2.3468,2.2026,106.8775,804.2385,69.3467,30.6533
000022,深赤湾A,0.537,0.522,35.2347,2786.9657,64.7738,35.2262
000023,深天地A,0.8949,0.4805,11.0275,-191.7042,37.1662,62.8338
000025,特力A,0.5912,0.4584,13.4523,-23.6706,24.2023,75.7977
000026,飞亚达A,2.0286,0.6049,21.1795,437.3832,59.5472,40.4528
000027,深圳能源,0.9926,0.884,63.5915,479.9942,49.7419,50.2581
000028,国药一致,1.0542,0.818,11.1927,499.9713,17.7647,82.2353
000029,深深房A,1.7968,0.6862,57.7079,193.7383,51.4217,48.5783
000030,富奥股份,0.0065,0.0044,0.0072,-7.4052,-6115.8096,6215.8096
000031,中粮地产,2.1125,1.4398,94.0908,2581.5392,58.2905,41.7095
000032,深桑达A,1.6018,0.9424,59.5354,1909.7268,55.2495,44.7505
000033,*ST新都,0.4713,0.4567,3.8557,96.8948,62.7645,37.2355
000034,神州数码,0.2659,0.2011,1.4586,48.3633,-262.3842,362.3842
000035,中国天楹,0.0227,0.022,0.0424,347.0301,-215.7737,315.7737
000036,华联控股,0.7495,0.5269,28.0414,-115.7944,18.1125,81.8875
000037,*ST南电A,0.518,0.3623,14.7543,267.5567,31.075,68.925
000038,深大通,0.0082,0.0082,0.1174,-82.8106,-1036.7859,1136.7859
000039,中集集团,1.4504,0.9891,14.8273,574.768,39.103,60.897
000040,东旭蓝天,1.3563,0.7342,31.1459,-120.5983,46.2994,53.7006
000042,中洲控股,1.5437,0.3495,24.7655,5.302,32.2778,67.7222
000043,中航地产,1.5784,0.4904,31.3753,1370.2934,42.1764,57.8236
000045,深纺织A,1.0579,0.8723,55.0322,536.6971,64.938,35.062
000046,泛海控股,2.2716,0.1605,6.8605,-6903.6418,46.0201,53.9799
000048,康达尔,0.4385,0.1072,5.1245,191.7229,-16.1912,116.1912
000049,德赛电池,1.1493,0.8687,17.7979,131.7642,35.1854,64.8146
000050,深天马A,2.4529,1.9379,97.1866,470.9523,44.9306,55.0694
000055,方大集团,1.3784,1.1129,33.0265,242.3936,50.3007,49.6993
000056,皇庭国际,1.723,0.0867,4.5431,297.8096,19.4295,80.5705
000058,深赛格,1.7736,1.7567,158.1644,1942.9105,82.4581,17.5419
000059,华锦股份,2.257,2.1182,202.8634,389.2596,64.4527,35.5473
000060,中金岭南,1.3189,0.5932,38.6369,1905.0709,49.1607,50.8393
000061,农产品,0.6416,0.6098,40.4882,528.4234,45.3806,54.6194
000062,深圳华强,1.2394,0.7788,12.8045,657.7582,66.0479,33.9521
000063,中兴通讯,1.7279,1.4415,32.7513,193.0308,33.1255,66.8745
000065,北方国际,1.7542,1.2927,47.7265,0.8603,25.7937,74.2063
000066,中国长城,0.7923,0.5603,14.8756,124.3611,50.8305,49.1695
000068,华控赛格,1.1336,0.931,5.4045,118.5506,54.9826,45.0174
000069,华侨城A,0.4464,0.2667,22.8044,201.8576,43.8922,56.1078
000070,特发信息,2.4677,1.8679,84.0212,-2740.6558,58.7199,41.2801
000078,海王生物,1.0301,0.9077,19.8567,281.136,29.1065,70.8935
000088,盐田港,11.937,11.932,1002.4528,-1022.4419,95.8589,4.1411
000089,深圳机场,4.2559,4.2499,348.7739,-3125.115,92.2582,7.7418
000090,天健集团,1.4129,0.4897,30.256,523.1777,46.6277,53.3723
000096,广聚能源,3.955,3.7217,258.5883,856.5108,88.2023,11.7977
000099,中信海直,2.2625,1.6433,106.2304,-1308.2877,57.3493,42.6507
000100,TCL集团,1.247,0.8604,40.1841,1181.8668,30.0467,69.9533
000150,宜华健康,2.5651,0.5114,48.4489,-718.7528,50.2537,49.7463
000151,中成股份,4.4608,3.5405,236.767,-801.186,86.5967,13.4033
000153,丰原药业,1.0568,0.8437,16.9164,159.7452,54.8262,45.1738
000155,*ST川化,0.9886,0.5479,20.5849,849.8025,61.5235,38.4765
