code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,,-0.0366,-5.1223,-0.0392,
000002,万科A,0.3389,0.0706,2.2125,0.0841,9.7153
000004,国农科技,0.1042,0.0537,2.4506,0.1704,20.5426
000005,世纪星源,-0.4583,-0.0835,-10.6079,-0.1614,-17.6992
000006,深振业A,0.2389,0.0538,0.8615,0.0951,11.1221
000007,全新好,0.0572,0.0051,2.8514,0.0434,4.3625
000008,神州高铁,-0.0227,-0.005,-0.0595,-0.0152,-1.5444
000009,中国宝安,0.0557,0.0144,1.2093,0.0228,3.5231
000010,美丽生态,0.7444,0.1817,,0.293,30.8726
000011,深物业A,-0.1192,-0.0642,-0.5558,-0.1401,-14.331
000012,南玻A,0.2264,0.1261,2.9729,0.229,33.0405
000012,南玻A,0.2264,0.1261,2.9729,0.22899999999999998,33.0405
000014,沙河股份,0.8170000000000001,0.2743,38.1521,0.5758,65.6958
000016,深康佳A,-0.1382,-0.1831,-0.8481,-0.2809,-28.7019
000017,深中华A,-0.025,-0.0467,-2.173,-0.0627,-6.2736
000018,神州长城,-0.2743,-0.1527,-4.6397,-0.1894,-21.9763
000019,深深宝A,-0.3006,-0.0887,,-0.8851,-101.9217
000020,深华发A,0.0137,0.0186,12.0311,0.0379,3.7936
000021,深科技,0.0506,0.0434,1.254,0.0674,6.9211
000022,深赤湾A,0.4732,0.1457,1.6282,0.8252,131.2869
000023,深天地A,0.2026,0.1276,8.6786,0.16899999999999998,16.9534
000025,特力A,-0.006,-0.0015,-0.0318,-0.0052,-0.601
000026,飞亚达A,0.1689,0.1578,3.9614,0.5081,55.0615
000027,深圳能源,0.1818,0.0366,3.3452,0.0538,11.568
000028,国药一致,0.0311,0.0575,1.1111,0.1035,10.5958
000029,深深房A,-0.0132,-0.0045,-0.0963,-0.0138,-1.4845
000030,富奥股份,0.0644,0.0447,0.5653,0.1146,14.5682
000031,中粮地产,0.1223,0.0227,0.9902,0.0268,3.5477
000032,深桑达A,0.0777,0.0694,10.239,0.3731,39.4404
000032,深桑达A,0.0777,0.0694,10.238999999999999,0.3731,39.4404
000034,神州数码,-0.0047,-0.012,-0.4035,-0.013999999999999999,-1.4886
000034,神州数码,-0.0047,-0.012,-0.4035,-0.014,-1.4886
000035,中国天楹,0.0218,0.0043,0.1563,0.0069,1.2206
000036,华联控股,-0.0631,-0.0287,-0.1825,-0.0689,-8.7044
000037,深南电A,0.0962,0.0682,521.9093,0.229,25.7328
000037,深南电A,0.0962,0.0682,521.9093,0.22899999999999998,25.7328
000038,深大通,-0.0489,-0.0128,-0.2062,-0.1971,-21.0833
000039,中集集团,0.055999999999999994,0.0327,1.3536,0.0489,8.3143
000039,中集集团,0.056,0.0327,1.3536,0.0489,8.3143
000040,东旭蓝天,0.0188,0.0053,0.2829,0.0088,1.4426
000042,中洲控股,-0.599,-0.1188,-8.5138,-0.1411,-21.3018
000043,中航地产,0.4348,0.1341,,0.1765,26.6577
000045,深纺织A,-0.0193,-0.0068,-0.3872,-0.0424,-5.7271
000046,泛海控股,-2.2968,-0.1026,-6.2271,-0.1202,-21.4613
000049,德赛电池,-0.0334,-0.0548,-1.1481,-0.07200000000000001,-7.1966
000050,深天马A,0.1371,0.0648,2.3801,0.1266,18.8371
000055,方大集团,0.1893,0.0732,0.4846,0.1272,17.6456
000056,皇庭国际,0.4786,0.0237,1.6,0.0401,16.2513
000058,深赛格,0.2561,0.0726,1.6472,0.115,14.2838
000059,华锦股份,0.0879,0.0957,1.5274,0.162,16.6777
000060,中金岭南,0.1302,0.1309,2.258,0.2918,42.9401
000061,农产品,0.3155,0.041,12.6163,0.0621,10.9404
000061,农产品,0.3155,0.040999999999999995,12.6163,0.0621,10.9404
000062,深圳华强,0.0519,0.0503,0.9429,0.1053,12.7002
000063,中兴通讯,0.0664,0.0502,1.3404,0.0732,8.2425
000065,北方国际,0.136,0.1154,2.4355,0.1802,20.8411
000066,中国长城,-0.0424,-0.0265,-0.5785,-0.0527,-7.5003
000068,华控赛格,0.0433,0.0064,0.5473,0.0104,1.1045
000069,华侨城A,-0.1819,-0.0354,-0.8263,-0.0507,-7.4909
000070,特发信息,0.0462,0.0416,0.85,0.0681,7.174
000070,特发信息,0.0462,0.0416,0.85,0.0681,7.1739999999999995
000078,海王生物,-0.0976,-0.0788,-2.964,-0.0997,-10.7385
000088,盐田港,0.28800000000000003,0.0107,0.2288,0.0446,23.2621
000089,深圳机场,0.3262,0.0826,1.6047,0.5711,57.2558
000090,天健集团,-0.2332,-0.061,-2.6315,-0.08199999999999999,-12.5217
000096,广聚能源,0.0657,0.032,0.5273,0.5397,63.7921
000099,中信海直,-0.0586,-0.0132,-0.7791,-0.0291,-8.4843
000100,TCL集团,0.0825,0.0575,2.5981,0.0868,12.7473
000150,宜华健康,0.0203,0.0056,0.2332,0.0082,1.0806
000151,中成股份,0.0487,0.0503,1.2268,0.09300000000000001,9.341000000000001
000151,中成股份,0.0487,0.0503,1.2268,0.093,9.341
000153,丰原药业,0.0203,0.0189,0.8018,0.0339,3.5173
000155,川化股份,-0.0069,-0.0067,-0.1186,-0.0146,-3.1549
000156,华数传媒,0.3937,0.0876,1.9707,0.3125,48.5571
000157,中联重科,0.1225,0.0343,2.2846,0.0635,11.6513
000158,常山北明,0.034,0.0299,1.0782,0.0565,6.5983
000159,国际实业,-0.0832,-0.0097,,-0.0313,-3.4914
000166,申万宏源,,-0.102,-6.4721,-0.1259,
000301,东方市场,0.4303,0.1084,2.0986,0.5796,112.1592
000333,美的集团,0.1015,0.0985,1.3133,0.14800000000000002,20.5242
000338,潍柴动力,0.1073,0.0857,1.7714,0.122,20.7182
000400,许继电气,-0.0034,-0.0023,-0.0513,-0.0049,-0.488
000401,冀东水泥,0.1767,0.0659,20.6073,0.0908,12.193
000402,金融街,-0.2843,-0.0579,-1.7682,-0.0793,-22.7947
000403,ST生化,-0.0524,-0.0272,-1.1238,-0.0471,-5.1279
